second,Volt1,Volt2,Volt3,Volt4
+2.7036000E+00,+3.1944897E+00,+3.4728033E+00,+3.3451173E+00,+3.2992341E+00
+2.7040000E+00,+3.2050209E+00,+3.4564736E+00,+3.3556485E+00,+3.3376920E+00
+2.7044000E+00,+3.1715481E+00,+3.4482349E+00,+3.2976073E+00,+3.3098915E+00
+2.7048000E+00,+3.1715481E+00,+3.4541810E+00,+3.3221757E+00,+3.3221757E+00
+2.7052000E+00,+3.1857181E+00,+3.4676706E+00,+3.3788559E+00,+3.2654955E+00
+2.7056000E+00,+3.1662745E+00,+3.3572525E+00,+3.2880144E+00,+3.3031467E+00
+2.7060000E+00,+3.2241908E+00,+3.4728033E+00,+3.3605154E+00,+3.3030058E+00
+2.7064000E+00,+3.1930105E+00,+3.4367722E+00,+3.2861446E+00,+3.2981549E+00
+2.7068000E+00,+3.1386068E+00,+3.5224810E+00,+3.3223086E+00,+3.3220428E+00
+2.7072000E+00,+3.1950373E+00,+3.4610587E+00,+3.3339203E+00,+3.3054393E+00
+2.7076000E+00,+3.1419959E+00,+3.4728033E+00,+3.3123250E+00,+3.3054393E+00
+2.7080000E+00,+3.1654678E+00,+3.4728033E+00,+3.3054393E+00,+3.3054393E+00
+2.7084000E+00,+3.1270032E+00,+3.3337607E+00,+3.2747986E+00,+3.3082714E+00
+2.7088000E+00,+3.1701938E+00,+3.4497302E+00,+3.3117760E+00,+3.2914115E+00
+2.7092000E+00,+3.1506346E+00,+3.4602440E+00,+3.3263621E+00,+3.3054299E+00
+2.7096000E+00,+3.2043484E+00,+3.4239390E+00,+3.2264646E+00,+3.3228482E+00
+2.7100000E+00,+3.1882845E+00,+3.4450041E+00,+3.3278493E+00,+3.3278493E+00
+2.7104000E+00,+3.1882845E+00,+3.4537650E+00,+3.3158296E+00,+3.3054393E+00
+2.7108000E+00,+3.1730353E+00,+3.4728033E+00,+3.3221757E+00,+3.3359377E+00
+2.7112000E+00,+3.1179672E+00,+3.3959869E+00,+3.2853312E+00,+3.3588980E+00
+2.7116000E+00,+3.1786781E+00,+3.4813091E+00,+3.3213503E+00,+3.2889780E+00
+2.7120000E+00,+3.2028719E+00,+3.4073556E+00,+3.2938477E+00,+3.3243247E+00
+2.7124000E+00,+3.1666999E+00,+3.5169523E+00,+3.3209636E+00,+3.3364880E+00
+2.7128000E+00,+3.1288863E+00,+3.4454015E+00,+3.3054393E+00,+3.3054393E+00
+2.7132000E+00,+3.1824780E+00,+3.4232773E+00,+3.3054393E+00,+3.3272990E+00
+2.7136000E+00,+3.2040733E+00,+3.4532241E+00,+3.3212281E+00,+3.3547009E+00
+2.7140000E+00,+3.1174276E+00,+3.4867196E+00,+3.3243581E+00,+3.3299983E+00
+2.7144000E+00,+3.1396833E+00,+3.4489047E+00,+3.2656083E+00,+3.3381081E+00
+2.7148000E+00,+3.1034025E+00,+3.4319159E+00,+3.2645519E+00,+3.3221757E+00
+2.7152000E+00,+3.1830296E+00,+3.4578185E+00,+3.3239273E+00,+3.3186724E+00
+2.7156000E+00,+3.1512964E+00,+3.4728033E+00,+3.3323016E+00,+3.3019240E+00
+2.7160000E+00,+3.2059565E+00,+3.4842728E+00,+3.3565841E+00,+3.2992368E+00
+2.7164000E+00,+3.1237871E+00,+3.4732113E+00,+3.2744147E+00,+3.3050313E+00
+2.7168000E+00,+3.1906011E+00,+3.5219454E+00,+3.3456796E+00,+3.3143411E+00
+2.7172000E+00,+3.1232221E+00,+3.4634935E+00,+3.2998959E+00,+3.3389121E+00
+2.7176000E+00,+3.1947501E+00,+3.4418982E+00,+3.3363444E+00,+3.3105747E+00
+2.7180000E+00,+3.1426577E+00,+3.5138477E+00,+3.3244669E+00,+3.2788401E+00
+2.7184000E+00,+3.1929985E+00,+3.4560669E+00,+3.3389121E+00,+3.3221757E+00
+2.7188000E+00,+3.1977392E+00,+3.4320488E+00,+3.3028850E+00,+3.3221757E+00
+2.7192000E+00,+3.1388646E+00,+3.4726718E+00,+3.3058339E+00,+3.3387805E+00
+2.7196000E+00,+3.2085509E+00,+3.4460860E+00,+3.3356867E+00,+3.3221757E+00
+2.7200000E+00,+3.1479247E+00,+3.4127447E+00,+3.2788535E+00,+3.3024770E+00
+2.7204000E+00,+3.1548117E+00,+3.4941074E+00,+3.3013831E+00,+3.3181195E+00
+2.7208000E+00,+3.1465677E+00,+3.4728033E+00,+3.3193449E+00,+3.2943645E+00
+2.7212000E+00,+3.1805948E+00,+3.4728033E+00,+3.3208187E+00,+3.3221757E+00
+2.7216000E+00,+3.1464508E+00,+3.4602547E+00,+3.3138149E+00,+3.3221757E+00
+2.7220000E+00,+3.1715481E+00,+3.4721322E+00,+3.3054393E+00,+3.3061104E+00
+2.7224000E+00,+3.1604880E+00,+3.4339467E+00,+3.2943792E+00,+3.3221757E+00
+2.7228000E+00,+3.1900201E+00,+3.4410661E+00,+3.3135223E+00,+3.3221757E+00
+2.7232000E+00,+3.2522530E+00,+3.4880512E+00,+3.3389121E+00,+3.2916800E+00
+2.7236000E+00,+3.2050209E+00,+3.4526965E+00,+3.3054393E+00,+3.2954437E+00
+2.7240000E+00,+3.1556451E+00,+3.4722477E+00,+3.3218979E+00,+3.3221757E+00
+2.7244000E+00,+3.1700435E+00,+3.4277469E+00,+3.2865593E+00,+3.3614403E+00
+2.7248000E+00,+3.1392860E+00,+3.4584883E+00,+3.3699635E+00,+3.2755986E+00
+2.7252000E+00,+3.1426724E+00,+3.4652612E+00,+3.3146336E+00,+3.3282453E+00
+2.7256000E+00,+3.1431960E+00,+3.3788800E+00,+3.2610380E+00,+3.3279836E+00
+2.7260000E+00,+3.1548117E+00,+3.4187983E+00,+3.3025924E+00,+3.3221757E+00
+2.7264000E+00,+3.2050209E+00,+3.4867263E+00,+3.3054393E+00,+3.3260857E+00
+2.7268000E+00,+3.1699454E+00,+3.4225941E+00,+3.3054393E+00,+3.3389121E+00
+2.7272000E+00,+3.1925864E+00,+3.4225941E+00,+3.3054393E+00,+3.3252843E+00
+2.7276000E+00,+3.1697978E+00,+3.4543166E+00,+3.3204254E+00,+3.3221757E+00
+2.7280000E+00,+3.1482025E+00,+3.4062845E+00,+3.2856117E+00,+3.3221757E+00
+2.7284000E+00,+3.2068840E+00,+3.4473935E+00,+3.3125707E+00,+3.2992395E+00
+2.7288000E+00,+3.1405315E+00,+3.4079046E+00,+3.3225851E+00,+3.3050299E+00
+2.7292000E+00,+3.1558735E+00,+3.4806406E+00,+3.3098888E+00,+3.3143384E+00
+2.7296000E+00,+3.1770955E+00,+3.4467585E+00,+3.3128672E+00,+3.3296036E+00
+2.7300000E+00,+3.1548117E+00,+3.4676652E+00,+3.2912719E+00,+3.3221757E+00
+2.7304000E+00,+3.1259186E+00,+3.4416204E+00,+3.2811260E+00,+3.3343323E+00
+2.7308000E+00,+3.1619605E+00,+3.4417693E+00,+3.3174657E+00,+3.3197369E+00
+2.7312000E+00,+3.1715481E+00,+3.4225941E+00,+3.3007106E+00,+3.3148967E+00
+2.7316000E+00,+3.2043698E+00,+3.4063785E+00,+3.2889633E+00,+3.3055695E+00
+2.7320000E+00,+3.1412954E+00,+3.4528468E+00,+3.3072083E+00,+3.3121975E+00
+2.7324000E+00,+3.1784365E+00,+3.4255538E+00,+3.3015106E+00,+3.2985509E+00
+2.7328000E+00,+3.1715481E+00,+3.4099166E+00,+3.3074688E+00,+3.3054393E+00
+2.7332000E+00,+3.1687186E+00,+3.5060358E+00,+3.3136873E+00,+3.3054393E+00
+2.7336000E+00,+3.1548117E+00,+3.4456592E+00,+3.2950316E+00,+3.2977509E+00
+2.7340000E+00,+3.1799062E+00,+3.4226142E+00,+3.2970811E+00,+3.3137975E+00
+2.7344000E+00,+3.1702085E+00,+3.4701241E+00,+3.3194965E+00,+3.3061091E+00
+2.7348000E+00,+3.1380753E+00,+3.4169151E+00,+3.2552301E+00,+3.3277044E+00
+2.7352000E+00,+3.1900134E+00,+3.4704934E+00,+3.3279434E+00,+3.2973616E+00
+2.7356000E+00,+3.1607712E+00,+3.4438001E+00,+3.3266453E+00,+3.3481991E+00
+2.7360000E+00,+3.1582895E+00,+3.4125958E+00,+3.2854427E+00,+3.3388033E+00
+2.7364000E+00,+3.1973539E+00,+3.4640144E+00,+3.3389121E+00,+3.2884224E+00
+2.7368000E+00,+3.1678985E+00,+3.4633660E+00,+3.3258252E+00,+3.3185262E+00
+2.7372000E+00,+3.2181292E+00,+3.4536482E+00,+3.3054393E+00,+3.3066487E+00
+2.7376000E+00,+3.1958212E+00,+3.4407990E+00,+3.3115076E+00,+3.3100391E+00
+2.7380000E+00,+3.1620033E+00,+3.4837305E+00,+3.3112485E+00,+3.3214845E+00
+2.7384000E+00,+3.1844833E+00,+3.4737536E+00,+3.3527976E+00,+3.3231260E+00
+2.7388000E+00,+3.1213389E+00,+3.4315133E+00,+3.2502196E+00,+3.3350035E+00
+2.7392000E+00,+3.1739441E+00,+3.4321603E+00,+3.3150055E+00,+3.2958731E+00
+2.7396000E+00,+3.1127457E+00,+3.3606818E+00,+3.1890212E+00,+3.3537252E+00
+2.7400000E+00,+3.1530627E+00,+3.4640585E+00,+3.3036903E+00,+3.3371631E+00
+2.7404000E+00,+3.1711146E+00,+3.4089449E+00,+3.3019186E+00,+3.3155678E+00
+2.7408000E+00,+3.1758902E+00,+3.4278637E+00,+3.3221757E+00,+3.3283729E+00
+2.7412000E+00,+3.1711374E+00,+3.4062684E+00,+3.2895243E+00,+3.3062607E+00
+2.7416000E+00,+3.1927327E+00,+3.4314905E+00,+3.2685747E+00,+3.3255675E+00
+2.7420000E+00,+3.1491782E+00,+3.4281456E+00,+3.2868251E+00,+3.3166242E+00
+2.7424000E+00,+3.0762704E+00,+3.4341898E+00,+3.2719665E+00,+3.3672442E+00
+2.7428000E+00,+3.2034490E+00,+3.3982755E+00,+3.2719665E+00,+3.2856977E+00
+2.7432000E+00,+3.1021610E+00,+3.4346246E+00,+3.2791139E+00,+3.3652375E+00
+2.7436000E+00,+3.1453516E+00,+3.4418768E+00,+3.3487347E+00,+3.3196294E+00
+2.7440000E+00,+3.1716770E+00,+3.4890242E+00,+3.3552619E+00,+3.3053104E+00
+2.7444000E+00,+3.1783089E+00,+3.4225941E+00,+3.3104271E+00,+3.3086540E+00
+2.7448000E+00,+3.1843518E+00,+3.4718276E+00,+3.3714092E+00,+3.3064150E+00
+2.7452000E+00,+3.1756097E+00,+3.4180425E+00,+3.3176241E+00,+3.3160833E+00
+2.7456000E+00,+3.1772043E+00,+3.3891213E+00,+3.2580582E+00,+3.3528204E+00
+2.7460000E+00,+3.1973339E+00,+3.4121824E+00,+3.2950276E+00,+3.3235380E+00
+2.7464000E+00,+3.1255548E+00,+3.5020602E+00,+3.3598135E+00,+3.3054393E+00
+2.7468000E+00,+3.1528063E+00,+3.4065262E+00,+3.3020970E+00,+3.3395806E+00
+2.7472000E+00,+3.1211846E+00,+3.4060120E+00,+3.2383394E+00,+3.3722306E+00
+2.7476000E+00,+3.1651980E+00,+3.4243163E+00,+3.3135116E+00,+3.3435400E+00
+2.7480000E+00,+3.1715481E+00,+3.4865573E+00,+3.3389121E+00,+3.3206845E+00
+2.7484000E+00,+3.1649148E+00,+3.3924890E+00,+3.2719665E+00,+3.3088070E+00
+2.7488000E+00,+3.1721144E+00,+3.3976311E+00,+3.2801931E+00,+3.3057225E+00
+2.7492000E+00,+3.1904174E+00,+3.4414634E+00,+3.3148739E+00,+3.3017884E+00
+2.7496000E+00,+3.2026048E+00,+3.4225941E+00,+3.2743826E+00,+3.3221757E+00
+2.7500000E+00,+3.1594142E+00,+3.4407949E+00,+3.3115062E+00,+3.3221757E+00
+2.7504000E+00,+3.1599270E+00,+3.4509516E+00,+3.3221757E+00,+3.3221757E+00
+2.7508000E+00,+3.2031176E+00,+3.4709000E+00,+3.3221757E+00,+3.3221757E+00
+2.7512000E+00,+3.1932990E+00,+3.4315159E+00,+3.3054393E+00,+3.3054393E+00
+2.7516000E+00,+3.1811103E+00,+3.4321563E+00,+3.3054393E+00,+3.3142055E+00
+2.7520000E+00,+3.1777707E+00,+3.4696920E+00,+3.3190644E+00,+3.3358008E+00
+2.7524000E+00,+3.1548117E+00,+3.4693081E+00,+3.3354169E+00,+3.3221757E+00
+2.7528000E+00,+3.1548117E+00,+3.4327240E+00,+3.2988328E+00,+3.3353888E+00
+2.7532000E+00,+3.1318808E+00,+3.4684559E+00,+3.3001683E+00,+3.3327176E+00
+2.7536000E+00,+3.1376632E+00,+3.5221884E+00,+3.3054393E+00,+3.3221757E+00
+2.7540000E+00,+3.1558627E+00,+3.3857255E+00,+3.2764134E+00,+3.3467548E+00
+2.7544000E+00,+3.2143267E+00,+3.4132883E+00,+3.3073144E+00,+3.3128699E+00
+2.7548000E+00,+3.1934279E+00,+3.4341871E+00,+3.3080110E+00,+3.3054393E+00
+2.7552000E+00,+3.1639605E+00,+3.4439049E+00,+3.3556485E+00,+3.2909901E+00
+2.7556000E+00,+3.2217573E+00,+3.4870955E+00,+3.3770868E+00,+3.2982932E+00
+2.7560000E+00,+3.1617322E+00,+3.4222410E+00,+3.3098175E+00,+3.3247180E+00
+2.7564000E+00,+3.1711655E+00,+3.4400957E+00,+3.3391672E+00,+3.3219206E+00
+2.7568000E+00,+3.1163524E+00,+3.4948709E+00,+3.3474527E+00,+3.3036622E+00
+2.7572000E+00,+3.1439839E+00,+3.4580388E+00,+3.3280843E+00,+3.3389121E+00
+2.7576000E+00,+3.1568438E+00,+3.4474590E+00,+3.3262400E+00,+3.3095036E+00
+2.7580000E+00,+3.1993673E+00,+3.4475866E+00,+3.3193489E+00,+3.2915297E+00
+2.7584000E+00,+3.1792338E+00,+3.4212291E+00,+3.2977536E+00,+3.3054393E+00
+2.7588000E+00,+3.1882845E+00,+3.4267859E+00,+3.3012475E+00,+3.3054393E+00
+2.7592000E+00,+3.2666296E+00,+3.4587354E+00,+3.3743862E+00,+3.2873687E+00
+2.7596000E+00,+3.1325493E+00,+3.4843303E+00,+3.3839119E+00,+3.2773342E+00
+2.7600000E+00,+3.1524937E+00,+3.4577824E+00,+3.3054393E+00,+3.3221757E+00
+2.7604000E+00,+3.2172796E+00,+3.5047836E+00,+3.3359270E+00,+3.2916880E+00
+2.7608000E+00,+3.1881891E+00,+3.4125904E+00,+3.2887029E+00,+3.3188093E+00
+2.7612000E+00,+3.1048883E+00,+3.4393305E+00,+3.2558018E+00,+3.3301151E+00
+2.7616000E+00,+3.1271186E+00,+3.3869938E+00,+3.3133466E+00,+3.3294801E+00
+2.7620000E+00,+3.2205506E+00,+3.4381238E+00,+3.3197623E+00,+3.3030259E+00
+2.7624000E+00,+3.2110865E+00,+3.4347253E+00,+3.3008341E+00,+3.2659009E+00
+2.7628000E+00,+3.2217573E+00,+3.4669914E+00,+3.3658738E+00,+3.2770791E+00
+2.7632000E+00,+3.1586236E+00,+3.5043702E+00,+3.3259876E+00,+3.3202698E+00
+2.7636000E+00,+3.1626236E+00,+3.4125570E+00,+3.2669479E+00,+3.3271943E+00
+2.7640000E+00,+3.2058142E+00,+3.4632451E+00,+3.3404987E+00,+3.2887029E+00
+2.7644000E+00,+3.1945098E+00,+3.4529543E+00,+3.3723849E+00,+3.2750791E+00
+2.7648000E+00,+3.1433141E+00,+3.4093503E+00,+3.2604689E+00,+3.3071856E+00
+2.7652000E+00,+3.1750741E+00,+3.4657513E+00,+3.3120445E+00,+3.3287809E+00
+2.7656000E+00,+3.1433476E+00,+3.4374915E+00,+3.2763193E+00,+3.3503762E+00
+2.7660000E+00,+3.2033673E+00,+3.4385037E+00,+3.3041991E+00,+3.3230025E+00
+2.7664000E+00,+3.1603029E+00,+3.4393305E+00,+3.2931484E+00,+3.2965482E+00
+2.7668000E+00,+3.1752351E+00,+3.4393305E+00,+3.3147437E+00,+3.2998798E+00
+2.7672000E+00,+3.1522386E+00,+3.4534939E+00,+3.3080123E+00,+3.3221757E+00
+2.7676000E+00,+3.1981633E+00,+3.4127153E+00,+3.3274828E+00,+3.3320545E+00
+2.7680000E+00,+3.1476669E+00,+3.4703565E+00,+3.2838092E+00,+3.2958477E+00
+2.7684000E+00,+3.1380753E+00,+3.4055139E+00,+3.2741610E+00,+3.2934356E+00
+2.7688000E+00,+3.1544331E+00,+3.3893737E+00,+3.2884505E+00,+3.3226805E+00
+2.7692000E+00,+3.1345131E+00,+3.4475196E+00,+3.2901258E+00,+3.3592107E+00
+2.7696000E+00,+3.1853329E+00,+3.4570560E+00,+3.3133208E+00,+3.3083909E+00
+2.7700000E+00,+3.1568452E+00,+3.3784853E+00,+3.2719665E+00,+3.3221757E+00
+2.7704000E+00,+3.1435099E+00,+3.4560669E+00,+3.2776174E+00,+3.3278266E+00
+2.7708000E+00,+3.1032348E+00,+3.4330138E+00,+3.2670175E+00,+3.3556485E+00
+2.7712000E+00,+3.1213389E+00,+3.3556846E+00,+3.3722765E+00,+3.2929322E+00
+2.7716000E+00,+3.1561432E+00,+3.4714718E+00,+3.3375805E+00,+3.3061051E+00
+2.7720000E+00,+3.1661857E+00,+3.4393305E+00,+3.2999146E+00,+3.3221757E+00
+2.7724000E+00,+3.1732569E+00,+3.4808649E+00,+3.3198537E+00,+3.3117921E+00
+2.7728000E+00,+3.1592934E+00,+3.4148210E+00,+3.3236696E+00,+3.3359243E+00
+2.7732000E+00,+3.1715481E+00,+3.4727146E+00,+3.3020743E+00,+3.3121693E+00
+2.7736000E+00,+3.1715481E+00,+3.4140816E+00,+3.3051508E+00,+3.3224642E+00
+2.7740000E+00,+3.1584652E+00,+3.4880083E+00,+3.3221757E+00,+3.3185221E+00
+2.7744000E+00,+3.1572224E+00,+3.4058577E+00,+3.2911136E+00,+3.3066447E+00
+2.7748000E+00,+3.1640274E+00,+3.3997934E+00,+3.2797258E+00,+3.3343042E+00
+2.7752000E+00,+3.1759548E+00,+3.4328140E+00,+3.3360991E+00,+3.3010326E+00
+2.7756000E+00,+3.1576746E+00,+3.4087206E+00,+3.2638189E+00,+3.3350949E+00
+2.7760000E+00,+3.1626209E+00,+3.4354259E+00,+3.2926075E+00,+3.3311029E+00
+2.7764000E+00,+3.2058115E+00,+3.4576482E+00,+3.3317298E+00,+3.3142028E+00
+2.7768000E+00,+3.1264003E+00,+3.4078051E+00,+3.2875364E+00,+3.3357981E+00
+2.7772000E+00,+3.1732930E+00,+3.4525770E+00,+3.2904478E+00,+3.3054393E+00
+2.7776000E+00,+3.1750768E+00,+3.4225941E+00,+3.2988354E+00,+3.3120431E+00
+2.7780000E+00,+3.1662744E+00,+3.4569824E+00,+3.3001657E+00,+3.3221757E+00
+2.7784000E+00,+3.2041914E+00,+3.4564816E+00,+3.3217610E+00,+3.3058540E+00
+2.7788000E+00,+3.1872441E+00,+3.4693995E+00,+3.3423159E+00,+3.3143277E+00
+2.7792000E+00,+3.1845908E+00,+3.4969730E+00,+3.3333486E+00,+3.3110028E+00
+2.7796000E+00,+3.2217573E+00,+3.4895397E+00,+3.3273245E+00,+3.2887029E+00
+2.7800000E+00,+3.1715481E+00,+3.4248786E+00,+3.2909874E+00,+3.3366276E+00
+2.7804000E+00,+3.1786915E+00,+3.4464739E+00,+3.3125827E+00,+3.3078888E+00
+2.7808000E+00,+3.1282728E+00,+3.4920739E+00,+3.3101734E+00,+3.3247099E+00
+2.7812000E+00,+3.1553111E+00,+3.5056518E+00,+3.3224254E+00,+3.3385375E+00
+2.7816000E+00,+3.2117898E+00,+3.4176103E+00,+3.3357134E+00,+3.2986704E+00
+2.7820000E+00,+3.1390711E+00,+3.4058577E+00,+3.2985456E+00,+3.3320184E+00
+2.7824000E+00,+3.1487073E+00,+3.4499625E+00,+3.3201409E+00,+3.3389121E+00
+2.7828000E+00,+3.2300214E+00,+3.4282423E+00,+3.3639126E+00,+3.3082634E+00
+2.7832000E+00,+3.1882845E+00,+3.4407009E+00,+3.2991267E+00,+3.3221757E+00
+2.7836000E+00,+3.2008264E+00,+3.4602199E+00,+3.3221342E+00,+3.3347176E+00
+2.7840000E+00,+3.2365004E+00,+3.4708100E+00,+3.3523263E+00,+3.3047749E+00
+2.7844000E+00,+3.1882845E+00,+3.4225941E+00,+3.2940599E+00,+3.2942262E+00
+2.7848000E+00,+3.2090490E+00,+3.4745054E+00,+3.3804411E+00,+3.2950570E+00
+2.7852000E+00,+3.1303103E+00,+3.4453114E+00,+3.2991695E+00,+3.3039441E+00
+2.7856000E+00,+3.1915662E+00,+3.4393305E+00,+3.3021576E+00,+3.3154483E+00
+2.7860000E+00,+3.1298527E+00,+3.4311079E+00,+3.3227581E+00,+3.3133707E+00
+2.7864000E+00,+3.2129094E+00,+3.4618386E+00,+3.3671919E+00,+3.2996676E+00
+2.7868000E+00,+3.2205533E+00,+3.4201861E+00,+3.3353000E+00,+3.2887029E+00
+2.7872000E+00,+3.2232097E+00,+3.4073101E+00,+3.3250805E+00,+3.2887029E+00
+2.7876000E+00,+3.2006209E+00,+3.4502523E+00,+3.3235902E+00,+3.3214684E+00
+2.7880000E+00,+3.1399866E+00,+3.4402862E+00,+3.2887029E+00,+3.3231313E+00
+2.7884000E+00,+3.1765747E+00,+3.4700234E+00,+3.3143692E+00,+3.2926062E+00
+2.7888000E+00,+3.1380753E+00,+3.4409064E+00,+3.3325138E+00,+3.2966771E+00
+2.7892000E+00,+3.0835909E+00,+3.3910768E+00,+3.1953107E+00,+3.3431873E+00
+2.7896000E+00,+3.1283133E+00,+3.4947705E+00,+3.3089265E+00,+3.3186885E+00
+2.7900000E+00,+3.1552719E+00,+3.4671213E+00,+3.3058995E+00,+3.3283180E+00
+2.7904000E+00,+3.0931411E+00,+3.3785713E+00,+3.2437687E+00,+3.3661985E+00
+2.7908000E+00,+3.1368271E+00,+3.4217620E+00,+3.2384937E+00,+3.3556485E+00
+2.7912000E+00,+3.1793988E+00,+3.4225941E+00,+3.2931457E+00,+3.3098821E+00
+2.7916000E+00,+3.1734152E+00,+3.4877064E+00,+3.3240428E+00,+3.2849687E+00
+2.7920000E+00,+3.1316418E+00,+3.4264635E+00,+3.2964301E+00,+3.2977121E+00
+2.7924000E+00,+3.1692649E+00,+3.4438969E+00,+3.3442326E+00,+3.3366289E+00
+2.7928000E+00,+3.1333854E+00,+3.4442349E+00,+3.2648244E+00,+3.3507441E+00
+2.7932000E+00,+3.2126115E+00,+3.4298597E+00,+3.3152351E+00,+3.3171153E+00
+2.7936000E+00,+3.2383702E+00,+3.4726798E+00,+3.3555250E+00,+3.2889499E+00
+2.7940000E+00,+3.1918627E+00,+3.4461021E+00,+3.3339297E+00,+3.3221757E+00
+2.7944000E+00,+3.1607042E+00,+3.4324354E+00,+3.3123344E+00,+3.3123344E+00
+2.7948000E+00,+3.1147832E+00,+3.3952297E+00,+3.2613385E+00,+3.3642403E+00
+2.7952000E+00,+3.1630798E+00,+3.4393305E+00,+3.2997938E+00,+3.3221757E+00
+2.7956000E+00,+3.0982939E+00,+3.4546939E+00,+3.2873298E+00,+3.3298574E+00
+2.7960000E+00,+3.0962109E+00,+3.4602627E+00,+3.2552769E+00,+3.3389121E+00
+2.7964000E+00,+3.1400646E+00,+3.4714771E+00,+3.3549854E+00,+3.3034500E+00
+2.7968000E+00,+3.1661964E+00,+3.4282865E+00,+3.3168241E+00,+3.2773181E+00
+2.7972000E+00,+3.1317198E+00,+3.4473814E+00,+3.2927283E+00,+3.3533185E+00
+2.7976000E+00,+3.1380753E+00,+3.3966041E+00,+3.3054393E+00,+3.2961857E+00
+2.7980000E+00,+3.1816351E+00,+3.4661539E+00,+3.3155263E+00,+3.2853406E+00
+2.7984000E+00,+3.1888723E+00,+3.4405061E+00,+3.3063210E+00,+3.2966303E+00
+2.7988000E+00,+3.1548117E+00,+3.4377857E+00,+3.2813904E+00,+3.3090955E+00
+2.7992000E+00,+3.1548117E+00,+3.4070604E+00,+3.2875002E+00,+3.3377094E+00
+2.7996000E+00,+3.1548117E+00,+3.4468405E+00,+3.2840897E+00,+3.3221757E+00
+2.8000000E+00,+3.1657322E+00,+3.4676987E+00,+3.3163598E+00,+3.3003347E+00
+2.8004000E+00,+3.2031069E+00,+3.4402875E+00,+3.3379551E+00,+3.2729235E+00
+2.8008000E+00,+3.2022477E+00,+3.4700301E+00,+3.3194025E+00,+3.3132432E+00
+2.8012000E+00,+3.1643578E+00,+3.4409011E+00,+3.2815126E+00,+3.3126296E+00
+2.8016000E+00,+3.1882845E+00,+3.5000428E+00,+3.3190590E+00,+3.3159424E+00
+2.8020000E+00,+3.1715481E+00,+3.4843129E+00,+3.3204334E+00,+3.3371698E+00
+2.8024000E+00,+3.1781493E+00,+3.4195270E+00,+3.3054393E+00,+3.3155745E+00
+2.8028000E+00,+3.1653643E+00,+3.4578818E+00,+3.3054393E+00,+3.3054393E+00
+2.8032000E+00,+3.1711307E+00,+3.4732207E+00,+3.2891203E+00,+3.3217583E+00
+2.8036000E+00,+3.1739303E+00,+3.4762152E+00,+3.3334410E+00,+3.3389121E+00
+2.8040000E+00,+3.1250678E+00,+3.4579313E+00,+3.2905673E+00,+3.3203113E+00
+2.8044000E+00,+3.1689710E+00,+3.4586440E+00,+3.3762360E+00,+3.2771206E+00
+2.8048000E+00,+3.2483846E+00,+3.4750852E+00,+3.3632575E+00,+3.2932666E+00
+2.8052000E+00,+3.1621764E+00,+3.4966805E+00,+3.3197208E+00,+3.3293165E+00
+2.8056000E+00,+3.1166021E+00,+3.4102788E+00,+3.2429148E+00,+3.3269124E+00
+2.8060000E+00,+3.1218276E+00,+3.3894878E+00,+3.2723330E+00,+3.3389121E+00
+2.8064000E+00,+3.1882845E+00,+3.4343494E+00,+3.3271568E+00,+3.3289499E+00
+2.8068000E+00,+3.1587645E+00,+3.4324341E+00,+3.3192321E+00,+3.3054393E+00
+2.8072000E+00,+3.1527742E+00,+3.4393305E+00,+3.3054393E+00,+3.3201382E+00
+2.8076000E+00,+3.1937352E+00,+3.5256418E+00,+3.3639206E+00,+3.2971672E+00
+2.8080000E+00,+3.1534360E+00,+3.4560669E+00,+3.3298560E+00,+3.3312318E+00
+2.8084000E+00,+3.1715481E+00,+3.4435277E+00,+3.3138336E+00,+3.3221757E+00
+2.8088000E+00,+3.2030356E+00,+3.4862309E+00,+3.3041158E+00,+3.2906882E+00
+2.8092000E+00,+3.1768944E+00,+3.4279404E+00,+3.2940492E+00,+3.3333914E+00
+2.8096000E+00,+3.1698594E+00,+3.4831829E+00,+3.3389121E+00,+3.3117961E+00
+2.8100000E+00,+3.1228368E+00,+3.4743012E+00,+3.3236736E+00,+3.3206778E+00
+2.8104000E+00,+3.1749091E+00,+3.4058577E+00,+3.3288291E+00,+3.3221757E+00
+2.8108000E+00,+3.1800646E+00,+3.4058577E+00,+3.2722631E+00,+3.3139558E+00
+2.8112000E+00,+3.1846269E+00,+3.4450942E+00,+3.3075454E+00,+3.3185181E+00
+2.8116000E+00,+3.1751521E+00,+3.4584696E+00,+3.3233770E+00,+3.2899042E+00
+2.8120000E+00,+3.2035765E+00,+3.4713590E+00,+3.3267916E+00,+3.3114995E+00
+2.8124000E+00,+3.1497098E+00,+3.4502497E+00,+3.3054393E+00,+3.3112565E+00
+2.8128000E+00,+3.1538534E+00,+3.4718450E+00,+3.3054393E+00,+3.3212174E+00
+2.8132000E+00,+3.1704140E+00,+3.4292612E+00,+3.3160070E+00,+3.3143745E+00
+2.8136000E+00,+3.2042383E+00,+3.4975166E+00,+3.3533007E+00,+3.2974624E+00
+2.8140000E+00,+3.1610477E+00,+3.5167765E+00,+3.3735314E+00,+3.2918209E+00
+2.8144000E+00,+3.2147936E+00,+3.4825760E+00,+3.3504257E+00,+3.2904438E+00
+2.8148000E+00,+3.1614115E+00,+3.4357938E+00,+3.3120391E+00,+3.3120391E+00
