t, t_rel, V_sys, V,bat, V_in, lux
2019-11-12 16:39:48.019582, 2072.379306, 3.197059, 3.196964, 2.394647, 461.000000
2019-11-12 16:39:59.342808, 2083.740829, 3.197292, 3.197182, 2.398970, 460.000000
2019-11-12 16:40:10.646043, 2095.063649, 3.197053, 3.196902, 2.392274, 460.000000
2019-11-12 16:40:21.962501, 2106.372038, 3.197070, 3.197013, 2.396584, 459.000000
2019-11-12 16:40:33.273657, 2117.682515, 3.197095, 3.197023, 2.709362, 458.000000
2019-11-12 16:40:44.625668, 2128.994697, 3.197208, 3.197127, 2.394182, 458.000000
2019-11-12 16:40:55.988116, 2140.346122, 3.197551, 3.197433, 2.398621, 457.000000
2019-11-12 16:41:07.320912, 2151.710526, 3.197597, 3.197515, 2.391888, 456.000000
2019-11-12 16:41:18.613135, 2163.041222, 3.197919, 3.197844, 2.396310, 458.000000
2019-11-12 16:41:29.925532, 2174.334642, 3.197776, 3.197854, 2.400860, 458.000000
2019-11-12 16:41:41.227335, 2185.646910, 3.198171, 3.198054, 2.394040, 457.000000
2019-11-12 16:41:52.592394, 2196.951861, 3.198615, 3.198449, 2.398523, 456.000000
2019-11-12 16:42:03.912636, 2208.312047, 3.198807, 3.198391, 2.391832, 457.000000
2019-11-12 16:42:15.216865, 2219.636141, 3.198689, 3.198665, 2.396370, 456.000000
2019-11-12 16:42:26.582732, 2230.941315, 3.199019, 3.198840, 2.400478, 455.000000
2019-11-12 16:42:37.896716, 2242.306097, 3.198754, 3.198594, 2.393733, 455.000000
2019-11-12 16:42:49.197017, 2253.616272, 3.198967, 3.198949, 2.398233, 454.000000
2019-11-12 16:43:00.511807, 2264.923065, 3.199007, 3.198925, 2.391472, 454.000000
2019-11-12 16:43:11.815515, 2276.234080, 3.199393, 3.199203, 2.395976, 454.000000
2019-11-12 16:43:23.178522, 2287.537886, 3.199419, 3.199306, 2.400432, 454.000000
2019-11-12 16:43:34.550947, 2298.909509, 3.199442, 3.199277, 2.393690, 454.000000
2019-11-12 16:43:45.924452, 2310.275707, 3.199438, 3.199347, 2.397892, 453.000000
2019-11-12 16:43:57.285617, 2321.653877, 3.199466, 3.197891, 2.784618, 452.000000
2019-11-12 16:44:08.654290, 2333.010751, 3.199757, 3.199637, 2.395579, 452.000000
2019-11-12 16:44:20.013712, 2344.383380, 3.199915, 3.199953, 2.399838, 453.000000
2019-11-12 16:44:31.339467, 2355.738234, 3.200137, 3.200071, 2.393117, 452.000000
2019-11-12 16:44:42.641647, 2367.061079, 3.200669, 3.200558, 2.397884, 450.000000
2019-11-12 16:44:54.004317, 2378.363769, 3.191578, 3.201030, 2.402504, 451.000000
2019-11-12 16:45:05.317139, 2389.724559, 3.200987, 3.200896, 2.395731, 451.000000
2019-11-12 16:45:16.618142, 2401.037551, 3.201242, 3.201238, 2.399924, 450.000000
2019-11-12 16:45:27.940150, 2412.339796, 3.201493, 3.201378, 2.393254, 450.000000
2019-11-12 16:45:39.259400, 2423.668459, 3.201620, 3.201354, 2.397958, 451.000000
2019-11-12 16:45:50.563448, 2434.980864, 3.201629, 3.201515, 2.402268, 449.000000
2019-11-12 16:46:01.859759, 2446.287235, 3.201669, 3.201456, 2.395545, 449.000000
2019-11-12 16:46:13.219457, 2457.581611, 3.201510, 3.201370, 2.399588, 449.000000
2019-11-12 16:46:24.535904, 2468.945647, 3.201472, 3.201298, 2.392952, 449.000000
2019-11-12 16:46:35.840220, 2480.269921, 3.201901, 3.201830, 2.397485, 449.000000
2019-11-12 16:46:47.165298, 2491.573080, 3.202012, 3.201922, 2.401889, 448.000000
2019-11-12 16:46:58.473517, 2502.903249, 3.202360, 3.201885, 2.395135, 448.000000
2019-11-12 16:47:09.772656, 2514.201788, 3.202222, 3.202158, 2.399411, 446.000000
2019-11-12 16:47:21.075833, 2525.494956, 3.202436, 3.199712, 2.726750, 447.000000
2019-11-12 16:47:32.398021, 2536.797419, 3.202077, 3.201951, 2.397349, 447.000000
2019-11-12 16:47:43.697807, 2548.127401, 3.202471, 3.202341, 2.401466, 446.000000
2019-11-12 16:47:55.011984, 2559.419491, 3.202403, 3.202252, 2.394788, 446.000000
2019-11-12 16:48:06.312757, 2570.731924, 3.202851, 3.202707, 2.399089, 447.000000
