second,Volt1
+1.53039752E-03,+3.29420771248E+00
+1.53047432E-03,+3.29008618757E+00
+1.53055112E-03,+3.29175983207E+00
+1.53062792E-03,+3.29365833729E+00
+1.53070472E-03,+3.29610616628E+00
+1.53078152E-03,+3.29253400799E+00
+1.53085832E-03,+3.28931206306E+00
+1.53093512E-03,+3.29588126272E+00
+1.53101192E-03,+3.29153497564E+00
+1.53108872E-03,+3.29131008921E+00
+1.53116552E-03,+3.29053600755E+00
+1.53124232E-03,+3.29420757109E+00
+1.53131912E-03,+3.28986133542E+00
+1.53139592E-03,+3.28986133542E+00
+1.53147272E-03,+3.29076096681E+00
+1.53154952E-03,+3.29588115989E+00
+1.53162632E-03,+3.29153497564E+00
+1.53170312E-03,+3.29175989634E+00
+1.53177992E-03,+3.29365846583E+00
+1.53185672E-03,+3.29700575483E+00
+1.53193352E-03,+3.29877850894E+00
+1.53201032E-03,+3.29175991348E+00
+1.53208712E-03,+3.29275873160E+00
+1.53216392E-03,+3.28941144260E+00
+1.53224072E-03,+3.28718890707E+00
+1.53231752E-03,+3.29198488559E+00
+1.53239432E-03,+3.29420737828E+00
+1.53247112E-03,+3.29076118961E+00
+1.53254792E-03,+3.29610596063E+00
+1.53262472E-03,+3.29275867162E+00
+1.53270152E-03,+3.29008631182E+00
+1.53277832E-03,+3.29130999495E+00
+1.53285512E-03,+3.29031130536E+00
+1.53293192E-03,+3.29343360511E+00
+1.53300872E-03,+3.29510724961E+00
+1.53308552E-03,+3.29633089847E+00
+1.53316232E-03,+3.29398224764E+00
+1.53323913E-03,+3.28841270159E+00
+1.53331593E-03,+3.29053636745E+00
+1.53339273E-03,+3.29420721119E+00
+1.53346953E-03,+3.29031137391E+00
+1.53354633E-03,+3.29320861585E+00
+1.53362313E-03,+3.29343364367E+00
+1.53369993E-03,+3.29488225607E+00
+1.53377673E-03,+3.29443218330E+00
+1.53385353E-03,+3.29198505698E+00
+1.53393033E-03,+3.29375703130E+00
+1.53400713E-03,+3.28718920270E+00
+1.53408393E-03,+3.29221013621E+00
+1.53416073E-03,+3.29588072287E+00
+1.53423753E-03,+3.29153497564E+00
+1.53431433E-03,+3.29176004201E+00
+1.53439113E-03,+3.29343368652E+00
+1.53446793E-03,+3.29465718113E+00
+1.53454473E-03,+3.29365877431E+00
+1.53462153E-03,+3.29565556223E+00
+1.53469833E-03,+3.29031151102E+00
+1.53477513E-03,+3.29320861585E+00
+1.53485193E-03,+3.29275842312E+00
+1.53492873E-03,+3.29031153672E+00
+1.53500553E-03,+3.29253330104E+00
+1.53508233E-03,+3.28863791365E+00
+1.53515913E-03,+3.29085963512E+00
+1.53523593E-03,+3.28786476173E+00
+1.53531273E-03,+3.29543028591E+00
+1.53538953E-03,+3.28886307428E+00
+1.53546633E-03,+3.29275835457E+00
+1.53554313E-03,+3.29053674021E+00
+1.53561993E-03,+3.29443197765E+00
+1.53569673E-03,+3.29176011913E+00
+1.53577353E-03,+3.29343376364E+00
+1.53585033E-03,+3.29420679987E+00
+1.53592713E-03,+3.28986133542E+00
+1.53600393E-03,+3.29008649606E+00
+1.53608073E-03,+3.29153497564E+00
+1.53615753E-03,+3.29243565246E+00
+1.53623433E-03,+3.29777918953E+00
+1.53631113E-03,+3.29443190052E+00
+1.53638793E-03,+3.29198533975E+00
+1.53646473E-03,+3.29488225607E+00
+1.53654153E-03,+3.29443187482E+00
+1.53661833E-03,+3.29153497564E+00
+1.53669513E-03,+3.29198537403E+00
+1.53677193E-03,+3.29443184911E+00
+1.53684873E-03,+3.29108456010E+00
+1.53692553E-03,+3.28841290725E+00
+1.53700233E-03,+3.28986133542E+00
+1.53707913E-03,+3.28986133542E+00
+1.53715594E-03,+3.29031178523E+00
+1.53723274E-03,+3.29388430342E+00
+1.53730954E-03,+3.29710336914E+00
+1.53738634E-03,+3.28986133542E+00
+1.53746314E-03,+3.28963609338E+00
+1.53753994E-03,+3.28818769520E+00
+1.53761674E-03,+3.28886344704E+00
+1.53769354E-03,+3.29253285117E+00
+1.53777034E-03,+3.28818769520E+00
+1.53784714E-03,+3.28841295867E+00
+1.53792394E-03,+3.28941079992E+00
+1.53800074E-03,+3.28741514312E+00
+1.53807754E-03,+3.29253278690E+00
+1.53815434E-03,+3.28908881761E+00
+1.53823114E-03,+3.29375583163E+00
+1.53830794E-03,+3.28741521167E+00
+1.53838474E-03,+3.29253273548E+00
+1.53846154E-03,+3.28863829068E+00
+1.53853834E-03,+3.29085906956E+00
+1.53861514E-03,+3.28718997391E+00
+1.53869194E-03,+3.29176028623E+00
+1.53876874E-03,+3.29185672658E+00
+1.53884554E-03,+3.28384273204E+00
+1.53892234E-03,+3.28863834210E+00
+1.53899914E-03,+3.29085899244E+00
+1.53907594E-03,+3.28786604709E+00
+1.53915274E-03,+3.29542921478E+00
+1.53922954E-03,+3.28841303579E+00
+1.53930634E-03,+3.28986133542E+00
+1.53938314E-03,+3.28918528795E+00
+1.53945994E-03,+3.28551647509E+00
+1.53953674E-03,+3.28941061997E+00
+1.53961354E-03,+3.28651405498E+00
+1.53969034E-03,+3.28696478757E+00
+1.53976714E-03,+3.28963596484E+00
+1.53984394E-03,+3.28863844493E+00
+1.53992074E-03,+3.29198573393E+00
+1.53999754E-03,+3.29488225607E+00
+1.54007434E-03,+3.29420609292E+00
+1.54015114E-03,+3.29008672742E+00
+1.54022794E-03,+3.29153497564E+00
+1.54030474E-03,+3.29108417450E+00
+1.54038154E-03,+3.28818769520E+00
+1.54045834E-03,+3.28976555917E+00
+1.54053514E-03,+3.29877610961E+00
+1.54061194E-03,+3.29130955793E+00
+1.54068874E-03,+3.28986133542E+00
+1.54076554E-03,+3.28941048287E+00
+1.54084234E-03,+3.28719034667E+00
+1.54091914E-03,+3.29040780141E+00
+1.54099594E-03,+3.28429397020E+00
+1.54107275E-03,+3.29063320198E+00
+1.54114955E-03,+3.28574220556E+00
+1.54122635E-03,+3.29130952365E+00
+1.54130315E-03,+3.28941042288E+00
+1.54137995E-03,+3.28696497609E+00
+1.54145675E-03,+3.29008680026E+00
+1.54153355E-03,+3.29198591388E+00
+1.54161035E-03,+3.29330394222E+00
+1.54168715E-03,+3.28316677455E+00
+1.54176395E-03,+3.28429418443E+00
+1.54184075E-03,+3.29153497564E+00
+1.54191755E-03,+3.29085850400E+00
+1.54199435E-03,+3.28651405498E+00
+1.54207115E-03,+3.28719055233E+00
+1.54214795E-03,+3.29085846544E+00
+1.54222475E-03,+3.28719057803E+00
+1.54230155E-03,+3.29063292777E+00
+1.54237835E-03,+3.28529144727E+00
+1.54245515E-03,+3.28841321574E+00
+1.54253195E-03,+3.29008686024E+00
+1.54260875E-03,+3.29085838832E+00
+1.54268555E-03,+3.28628852159E+00
+1.54276235E-03,+3.28529149012E+00
+1.54283915E-03,+3.28773661128E+00
+1.54291595E-03,+3.28484041477E+00
+1.54299275E-03,+3.28574261688E+00
+1.54306955E-03,+3.29085831120E+00
+1.54314635E-03,+3.28696517318E+00
+1.54322315E-03,+3.28918464527E+00
+1.54329995E-03,+3.28529155010E+00
+1.54337675E-03,+3.28841326715E+00
+1.54345355E-03,+3.29008691165E+00
+1.54353035E-03,+3.29085823408E+00
+1.54360715E-03,+3.28606288537E+00
+1.54368395E-03,+3.28452030908E+00
+1.54376075E-03,+3.29298302248E+00
+1.54383755E-03,+3.29040698735E+00
+1.54391435E-03,+3.28384358038E+00
+1.54399115E-03,+3.28886451388E+00
+1.54406795E-03,+3.29275739483E+00
+1.54414475E-03,+3.28963572062E+00
+1.54422155E-03,+3.28886455244E+00
+1.54429835E-03,+3.29253174576E+00
+1.54437515E-03,+3.28863895050E+00
+1.54445195E-03,+3.29085807983E+00
+1.54452875E-03,+3.28583714633E+00
+1.54460555E-03,+3.28307261786E+00
+1.54468235E-03,+3.29275732628E+00
+1.54475915E-03,+3.28918438820E+00
+1.54483595E-03,+3.28461476141E+00
+1.54491275E-03,+3.28406940512E+00
+1.54498956E-03,+3.28986133542E+00
+1.54506636E-03,+3.28941000300E+00
+1.54514316E-03,+3.28651405498E+00
+1.54521996E-03,+3.28719107932E+00
+1.54529676E-03,+3.29108361751E+00
+1.54537356E-03,+3.28796201185E+00
+1.54545036E-03,+3.28561130445E+00
+1.54552716E-03,+3.28072226178E+00
+1.54560396E-03,+3.28673975119E+00
+1.54568076E-03,+3.28886479666E+00
+1.54575756E-03,+3.29185438723E+00
+1.54583436E-03,+3.28339248360E+00
+1.54591116E-03,+3.28484041477E+00
+1.54598796E-03,+3.28506613239E+00
+1.54606476E-03,+3.28696549880E+00
+1.54614156E-03,+3.28895843064E+00
+1.54621836E-03,+3.28429542694E+00
+1.54629516E-03,+3.29130924087E+00
+1.54637196E-03,+3.29031281351E+00
+1.54644876E-03,+3.29230564253E+00
+1.54652556E-03,+3.28651405498E+00
+1.54660236E-03,+3.28651405498E+00
+1.54667916E-03,+3.28673981117E+00
+1.54675596E-03,+3.28818769520E+00
+1.54683276E-03,+3.28841345996E+00
+1.54690956E-03,+3.28940979734E+00
+1.54698636E-03,+3.28583673501E+00
+1.54706316E-03,+3.28171891194E+00
+1.54713996E-03,+3.28406990212E+00
+1.54721676E-03,+3.28986133542E+00
+1.54729356E-03,+3.28940975449E+00
+1.54737036E-03,+3.28628826024E+00
+1.54744716E-03,+3.28506621380E+00
+1.54752396E-03,+3.28719146493E+00
+1.54760076E-03,+3.29018013004E+00
+1.54767756E-03,+3.28307381752E+00
+1.54775436E-03,+3.29230535118E+00
+1.54783116E-03,+3.28628823453E+00
+1.54790796E-03,+3.28529206424E+00
+1.54798476E-03,+3.28773603716E+00
+1.54806156E-03,+3.28529208138E+00
+1.54813836E-03,+3.28841353279E+00
+1.54821516E-03,+3.28963549354E+00
+1.54829196E-03,+3.28705846440E+00
+1.54836876E-03,+3.28027119500E+00
+1.54844556E-03,+3.28361848401E+00
+1.54852236E-03,+3.28673991400E+00
+1.54859916E-03,+3.28751010530E+00
+1.54867596E-03,+3.28339264213E+00
+1.54875276E-03,+3.28484041477E+00
+1.54882957E-03,+3.28529216707E+00
+1.54890637E-03,+3.28773593433E+00
+1.54898317E-03,+3.28596983838E+00
+1.54905997E-03,+3.29230505983E+00
+1.54913677E-03,+3.28673994827E+00
+1.54921357E-03,+3.28841359278E+00
+1.54929037E-03,+3.28918362984E+00
+1.54936717E-03,+3.28484041477E+00
+1.54944397E-03,+3.28551814605E+00
+1.54952077E-03,+3.28963542071E+00
+1.54959757E-03,+3.28705810021E+00
+1.54967437E-03,+3.28072318724E+00
+1.54975117E-03,+3.28583627228E+00
+1.54982797E-03,+3.28194499803E+00
+1.54990477E-03,+3.28529228704E+00
+1.54998157E-03,+3.28863957604E+00
+1.55005837E-03,+3.29063119682E+00
+1.55013517E-03,+3.28461446578E+00
+1.55021197E-03,+3.28429654092E+00
+1.55028877E-03,+3.29063114540E+00
+1.55036557E-03,+3.28461445292E+00
+1.55044237E-03,+3.28407063906E+00
+1.55051917E-03,+3.28940939459E+00
+1.55059597E-03,+3.28606210559E+00
+1.55067277E-03,+3.28339275353E+00
+1.55074957E-03,+3.28574434783E+00
+1.55082637E-03,+3.29130898809E+00
+1.55090317E-03,+3.28940935175E+00
+1.55097997E-03,+3.28674005110E+00
+1.55105677E-03,+3.28728369359E+00
+1.55113357E-03,+3.28171913902E+00
+1.55121037E-03,+3.28384480147E+00
+1.55128717E-03,+3.28750965543E+00
+1.55136397E-03,+3.28339279209E+00
+1.55144077E-03,+3.28484041477E+00
+1.55151757E-03,+3.28506644088E+00
+1.55159437E-03,+3.28651405498E+00
+1.55167117E-03,+3.28696612434E+00
+1.55174797E-03,+3.28918321852E+00
+1.55182477E-03,+3.28529250126E+00
+1.55190157E-03,+3.28818769520E+00
+1.55197837E-03,+3.28750953975E+00
+1.55205517E-03,+3.28384494286E+00
+1.55213197E-03,+3.28773557443E+00
+1.55220877E-03,+3.28551860878E+00
+1.55228557E-03,+3.28986133542E+00
+1.55236237E-03,+3.28918311570E+00
+1.55243917E-03,+3.28416218219E+00
+1.55251597E-03,+3.27936733049E+00
+1.55259277E-03,+3.27828090244E+00
+1.55266957E-03,+3.28918306428E+00
+1.55274638E-03,+3.28574479342E+00
+1.55282318E-03,+3.29108277774E+00
+1.55289998E-03,+3.28728328227E+00
+1.55297678E-03,+3.28239756440E+00
+1.55305358E-03,+3.28773547160E+00
+1.55313038E-03,+3.28484041477E+00
+1.55320718E-03,+3.28461429440E+00
+1.55328398E-03,+3.28361902386E+00
+1.55336078E-03,+3.28560953922E+00
+1.55343758E-03,+3.28004562734E+00
+1.55351438E-03,+3.28194540935E+00
+1.55359118E-03,+3.28687569091E+00
+1.55366798E-03,+3.29786786202E+00
+1.55374478E-03,+3.28461426440E+00
+1.55382158E-03,+3.28361908384E+00
+1.55389838E-03,+3.28741869071E+00
+1.55397518E-03,+3.29207779977E+00
+1.55405198E-03,+3.28529274977E+00
+1.55412878E-03,+3.28796152342E+00
+1.55420558E-03,+3.28560935070E+00
+1.55428238E-03,+3.28072421553E+00
+1.55435918E-03,+3.28628787034E+00
+1.55443598E-03,+3.28529279261E+00
+1.55451278E-03,+3.28773530879E+00
+1.55458958E-03,+3.28461421727E+00
+1.55466638E-03,+3.28339297633E+00
+1.55474318E-03,+3.28461420870E+00
+1.55481998E-03,+3.28294056420E+00
+1.55489678E-03,+3.28194556359E+00
+1.55497358E-03,+3.28438797694E+00
+1.55505038E-03,+3.28217180393E+00
+1.55512718E-03,+3.28560914505E+00
+1.55520398E-03,+3.28027195765E+00
+1.55528078E-03,+3.28429795481E+00
+1.55535758E-03,+3.29130873530E+00
+1.55543438E-03,+3.28895635693E+00
+1.55551118E-03,+3.28407177018E+00
+1.55558798E-03,+3.28873006946E+00
+1.55566478E-03,+3.28126687686E+00
+1.55574158E-03,+3.28049827939E+00
+1.55581838E-03,+3.28551921290E+00
+1.55589518E-03,+3.28895625410E+00
+1.55597198E-03,+3.28271422532E+00
+1.55604878E-03,+3.28072460971E+00
+1.55612558E-03,+3.28628777180E+00
+1.55620238E-03,+3.28506670223E+00
+1.55627918E-03,+3.28583517973E+00
+1.55635598E-03,+3.28239831848E+00
+1.55643278E-03,+3.28750879424E+00
+1.55650958E-03,+3.28271416534E+00
+1.55658638E-03,+3.28095103856E+00
+1.55666319E-03,+3.28796138203E+00
+1.55673999E-03,+3.28674037244E+00
+1.55681679E-03,+3.28705608648E+00
+1.55689359E-03,+3.28049847220E+00
+1.55697039E-03,+3.28529307539E+00
+1.55704719E-03,+3.28773502601E+00
+1.55712399E-03,+3.28370872036E+00
+1.55720079E-03,+3.27715124318E+00
+1.55727759E-03,+3.28171948178E+00
+1.55735439E-03,+3.28361947802E+00
+1.55743119E-03,+3.28628769896E+00
+1.55750799E-03,+3.28529313538E+00
+1.55758479E-03,+3.28728223684E+00
+1.55766159E-03,+3.28126676546E+00
+1.55773839E-03,+3.28027224043E+00
+1.55781519E-03,+3.28294039711E+00
+1.55789199E-03,+3.28126675260E+00
+1.55796879E-03,+3.28027226614E+00
+1.55804559E-03,+3.28294038425E+00
+1.55812239E-03,+3.28239871265E+00
+1.55819919E-03,+3.28682930201E+00
+1.55827599E-03,+3.27837225705E+00
+1.55835279E-03,+3.28049871642E+00
+1.55842959E-03,+3.28484041477E+00
+1.55850639E-03,+3.28506683077E+00
+1.55858319E-03,+3.28628763470E+00
+1.55865999E-03,+3.28461399019E+00
+1.55873679E-03,+3.28226105912E+00
+1.55881359E-03,+3.27760437939E+00
+1.55889039E-03,+3.28506685219E+00
+1.55896719E-03,+3.28651405498E+00
+1.55904399E-03,+3.28538182501E+00
+1.55912079E-03,+3.27837230418E+00
+1.55919759E-03,+3.28027240324E+00
+1.55927439E-03,+3.28339323340E+00
+1.55935119E-03,+3.28461395163E+00
+1.55942799E-03,+3.28294030713E+00
+1.55950479E-03,+3.28171960603E+00
+1.55958159E-03,+3.28271382257E+00
+1.55965839E-03,+3.28004597438E+00
+1.55973519E-03,+3.28149313433E+00
+1.55981199E-03,+3.28126664549E+00
+1.55988879E-03,+3.28027248036E+00
+1.55996559E-03,+3.28226078491E+00
+1.56004239E-03,+3.27737822045E+00
+1.56011919E-03,+3.28339328053E+00
+1.56019599E-03,+3.28484041477E+00
+1.56027279E-03,+3.28416087112E+00
+1.56034959E-03,+3.27981949411E+00
+1.56042639E-03,+3.27936644788E+00
+1.56050319E-03,+3.27805790549E+00
+1.56058000E-03,+3.28728156846E+00
+1.56065680E-03,+3.28171967030E+00
+1.56073360E-03,+3.28339331480E+00
+1.56081040E-03,+3.28416078115E+00
+1.56088720E-03,+3.28095223823E+00
+1.56096400E-03,+3.28705492966E+00
+1.56104080E-03,+3.28027260890E+00
+1.56111760E-03,+3.28294021287E+00
+1.56119440E-03,+3.28171970029E+00
+1.56127120E-03,+3.28226049356E+00
+1.56134800E-03,+3.27692536274E+00
+1.56142480E-03,+3.28095238819E+00
+1.56150160E-03,+3.28773452900E+00
+1.56157840E-03,+3.28416065261E+00
+1.56165520E-03,+3.28004608578E+00
+1.56173200E-03,+3.28126653838E+00
+1.56180880E-03,+3.27981949411E+00
+1.56188560E-03,+3.28049930768E+00
+1.56196240E-03,+3.28484041477E+00
+1.56203920E-03,+3.28461380167E+00
+1.56211600E-03,+3.28248692242E+00
+1.56219280E-03,+3.27791923223E+00
+1.56226960E-03,+3.27760534341E+00
+1.56234640E-03,+3.28393389385E+00
+1.56242320E-03,+3.27927902647E+00
+1.56250000E-03,+3.28515422219E+00
+1.56257680E-03,+3.27647221368E+00
+1.56265360E-03,+3.27669886105E+00
+1.56273040E-03,+3.27837250555E+00
+1.56280720E-03,+3.28027280599E+00
+1.56288400E-03,+3.28316677455E+00
+1.56296080E-03,+3.28271344554E+00
+1.56303760E-03,+3.27959282532E+00
+1.56311440E-03,+3.27814585390E+00
+1.56319120E-03,+3.27882588598E+00
+1.56326800E-03,+3.28316677455E+00
+1.56334480E-03,+3.28226003083E+00
+1.56342160E-03,+3.27692559411E+00
+1.56349840E-03,+3.28027288311E+00
+1.56357520E-03,+3.28316677455E+00
+1.56365200E-03,+3.28294007148E+00
+1.56372880E-03,+3.28149313433E+00
+1.56380560E-03,+3.28171984597E+00
+1.56388240E-03,+3.28316677455E+00
+1.56395920E-03,+3.28362021496E+00
+1.56403600E-03,+3.28583388151E+00
+1.56411280E-03,+3.28149313433E+00
+1.56418960E-03,+3.28103966821E+00
+1.56426640E-03,+3.27882606593E+00
+1.56434320E-03,+3.28271329129E+00
+1.56442000E-03,+3.27981949411E+00
+1.56449681E-03,+3.28027299451E+00
+1.56457361E-03,+3.28339352903E+00
+1.56465041E-03,+3.28370662094E+00
+1.56472721E-03,+3.27692573978E+00
+1.56480401E-03,+3.27913919211E+00
+1.56488081E-03,+3.27593243156E+00
+1.56495761E-03,+3.28339355045E+00
+1.56503441E-03,+3.28393329401E+00
+1.56511121E-03,+3.27837263837E+00
+1.56518801E-03,+3.27981949411E+00
+1.56526481E-03,+3.28004628716E+00
+1.56534161E-03,+3.28171993166E+00
+1.56541841E-03,+3.28339357616E+00
+1.56549521E-03,+3.28347957939E+00
+1.56557201E-03,+3.27570581418E+00
+1.56564881E-03,+3.28126631987E+00
+1.56572561E-03,+3.27936585661E+00
+1.56580241E-03,+3.27737950581E+00
+1.56587921E-03,+3.28293994723E+00
+1.56595601E-03,+3.28194679754E+00
+1.56603281E-03,+3.28484041477E+00
+1.56610961E-03,+3.28415989425E+00
+1.56618641E-03,+3.28004633857E+00
+1.56626321E-03,+3.28171998307E+00
+1.56634001E-03,+3.28339362757E+00
+1.56641681E-03,+3.28325241360E+00
+1.56649361E-03,+3.27357865643E+00
+1.56657041E-03,+3.27715281132E+00
+1.56664721E-03,+3.28194687466E+00
+1.56672401E-03,+3.28461354032E+00
+1.56680081E-03,+3.28248613835E+00
+1.56687761E-03,+3.27859961993E+00
+1.56695441E-03,+3.28194690893E+00
+1.56703121E-03,+3.28370595683E+00
+1.56710801E-03,+3.27715290129E+00
+1.56718481E-03,+3.28217383480E+00
+1.56726161E-03,+3.28606024610E+00
+1.56733841E-03,+3.28271295710E+00
+1.56741521E-03,+3.28004640712E+00
+1.56749201E-03,+3.28126621704E+00
+1.56756881E-03,+3.27981949411E+00
+1.56764561E-03,+3.27936564239E+00
+1.56772241E-03,+3.27715300412E+00
+1.56779921E-03,+3.28149313433E+00
+1.56787601E-03,+3.28103925690E+00
+1.56795281E-03,+3.27814585390E+00
+1.56802961E-03,+3.27814585390E+00
+1.56810641E-03,+3.27746499919E+00
+1.56818321E-03,+3.27312493324E+00
+1.56826001E-03,+3.27403277380E+00
+1.56833681E-03,+3.27981949411E+00
+1.56841362E-03,+3.27936555670E+00
+1.56849042E-03,+3.27738010565E+00
+1.56856722E-03,+3.28248584272E+00
+1.56864402E-03,+3.27837283546E+00
+1.56872082E-03,+3.28004647996E+00
+1.56879762E-03,+3.28126614420E+00
+1.56887442E-03,+3.28004648853E+00
+1.56895122E-03,+3.28194713173E+00
+1.56902802E-03,+3.28415940581E+00
+1.56910482E-03,+3.27936547958E+00
+1.56918162E-03,+3.27715324834E+00
+1.56925842E-03,+3.28172015017E+00
+1.56933522E-03,+3.28293975443E+00
+1.56941202E-03,+3.28103908552E+00
+1.56948882E-03,+3.27837288259E+00
+1.56956562E-03,+3.28004652709E+00
+1.56964242E-03,+3.28172017159E+00
+1.56971922E-03,+3.28203156682E+00
+1.56979602E-03,+3.27502561929E+00
+1.56987282E-03,+3.27692631391E+00
+1.56994962E-03,+3.27959243971E+00
+1.57002642E-03,+3.27882702994E+00
+1.57010322E-03,+3.28339383752E+00
+1.57018002E-03,+3.28415921301E+00
+1.57025682E-03,+3.27959242258E+00
+1.57033362E-03,+3.27882708136E+00
+1.57041042E-03,+3.28225845413E+00
+1.57048722E-03,+3.27715346685E+00
+1.57056402E-03,+3.28058477963E+00
+1.57064082E-03,+3.27570694530E+00
+1.57071762E-03,+3.28172023157E+00
+1.57079442E-03,+3.28293967302E+00
+1.57087122E-03,+3.28126602852E+00
+1.57094802E-03,+3.27981949411E+00
+1.57102482E-03,+3.27959237973E+00
+1.57110162E-03,+3.27814585390E+00
+1.57117842E-03,+3.27791873094E+00
+1.57125522E-03,+3.27715359538E+00
+1.57133202E-03,+3.28103887129E+00
+1.57140882E-03,+3.27905439711E+00
+1.57148562E-03,+3.28415899450E+00
+1.57156242E-03,+3.28004663849E+00
+1.57163922E-03,+3.28103883701E+00
+1.57171602E-03,+3.27814585390E+00
+1.57179282E-03,+3.27814585390E+00
+1.57186962E-03,+3.27860017692E+00
+1.57194642E-03,+3.28149313433E+00
+1.57202322E-03,+3.28103879417E+00
+1.57210002E-03,+3.27860020263E+00
+1.57217682E-03,+3.28149313433E+00
+1.57225362E-03,+3.28126595140E+00
+1.57233043E-03,+3.28027386855E+00
+1.57240723E-03,+3.28293958305E+00
+1.57248403E-03,+3.28126593854E+00
+1.57256083E-03,+3.27936509397E+00
+1.57263763E-03,+3.27624500932E+00
+1.57271443E-03,+3.27548019939E+00
+1.57279123E-03,+3.27936506826E+00
+1.57286803E-03,+3.27738108252E+00
+1.57294483E-03,+3.28225788857E+00
+1.57302163E-03,+3.27647221368E+00
+1.57309843E-03,+3.27692667381E+00
+1.57317523E-03,+3.27959225976E+00
+1.57325203E-03,+3.27814585390E+00
+1.57332883E-03,+3.27791861098E+00
+1.57340563E-03,+3.27692670808E+00
+1.57348243E-03,+3.28004674560E+00
+1.57355923E-03,+3.28058411125E+00
+1.57363603E-03,+3.27548035363E+00
+1.57371283E-03,+3.27936496543E+00
+1.57378963E-03,+3.27692675093E+00
+1.57386643E-03,+3.27981949411E+00
+1.57394323E-03,+3.27981949411E+00
+1.57402003E-03,+3.27936493116E+00
+1.57409683E-03,+3.27647221368E+00
+1.57417363E-03,+3.27738137387E+00
+1.57425043E-03,+3.28316677455E+00
+1.57432723E-03,+3.28293947593E+00
+1.57440403E-03,+3.28126583143E+00
+1.57448083E-03,+3.28004680130E+00
+1.57455763E-03,+3.28149313433E+00
+1.57463443E-03,+3.28194776584E+00
+1.57471123E-03,+3.28415845465E+00
+1.57478803E-03,+3.27891019682E+00
+1.57486483E-03,+3.27380691907E+00
+1.57494163E-03,+3.27769118811E+00
+1.57501843E-03,+3.27593525935E+00
+1.57509523E-03,+3.28271209162E+00
+1.57517203E-03,+3.27959214837E+00
+1.57524883E-03,+3.27791850386E+00
+1.57532563E-03,+3.27647221368E+00
+1.57540243E-03,+3.27647221368E+00
+1.57547923E-03,+3.27738166522E+00
+1.57555603E-03,+3.28225730587E+00
+1.57563283E-03,+3.27715432804E+00
+1.57570963E-03,+3.28081100712E+00
+1.57578643E-03,+3.27624483366E+00
+1.57586323E-03,+3.27502595777E+00
+1.57594003E-03,+3.27738176805E+00
+1.57601683E-03,+3.28248459592E+00
+1.57609363E-03,+3.27837325106E+00
+1.57617043E-03,+3.27981949411E+00
+1.57624724E-03,+3.27936468265E+00
+1.57632404E-03,+3.27669962369E+00
+1.57640084E-03,+3.27769102530E+00
+1.57647764E-03,+3.27525341063E+00
+1.57655444E-03,+3.27814585390E+00
+1.57663124E-03,+3.27814585390E+00
+1.57670804E-03,+3.27769099102E+00
+1.57678484E-03,+3.27570831635E+00
+1.57686164E-03,+3.28103825432E+00
+1.57693844E-03,+3.27860074248E+00
+1.57701524E-03,+3.28126568576E+00
+1.57709204E-03,+3.27981949411E+00
+1.57716884E-03,+3.27936457982E+00
+1.57724564E-03,+3.27647221368E+00
+1.57732244E-03,+3.27715461082E+00
+1.57739924E-03,+3.28103819433E+00
+1.57747604E-03,+3.27746343105E+00
+1.57755284E-03,+3.27335241181E+00
+1.57762964E-03,+3.27479857346E+00
+1.57770644E-03,+3.27525354773E+00
+1.57778324E-03,+3.27791836248E+00
+1.57786004E-03,+3.27692720509E+00
+1.57793684E-03,+3.27981949411E+00
+1.57801364E-03,+3.28027450266E+00
+1.57809044E-03,+3.28271175743E+00
+1.57816724E-03,+3.28027451980E+00
+1.57824404E-03,+3.28225670604E+00
+1.57832084E-03,+3.27692725650E+00
+1.57839764E-03,+3.27959196842E+00
+1.57847444E-03,+3.27814585390E+00
+1.57855124E-03,+3.27882845669E+00
+1.57862804E-03,+3.28248415890E+00
+1.57870484E-03,+3.27746322539E+00
+1.57878164E-03,+3.27426266884E+00
+1.57885844E-03,+3.28149313433E+00
+1.57893524E-03,+3.28035535589E+00
+1.57901204E-03,+3.27289737327E+00
+1.57908884E-03,+3.27258911431E+00
+1.57916564E-03,+3.28004706266E+00
+1.57924244E-03,+3.28035527020E+00
+1.57931924E-03,+3.27380766458E+00
+1.57939604E-03,+3.27769069110E+00
+1.57947284E-03,+3.27548133050E+00
+1.57954964E-03,+3.27936431418E+00
+1.57962644E-03,+3.27578943093E+00
+1.57970324E-03,+3.27213408863E+00
+1.57978004E-03,+3.27669981650E+00
+1.57985684E-03,+3.27791824679E+00
+1.57993364E-03,+3.27647221368E+00
+1.58001044E-03,+3.27601698233E+00
+1.58008725E-03,+3.27403541307E+00
+1.58016405E-03,+3.27981949411E+00
+1.58024085E-03,+3.27959186559E+00
+1.58031765E-03,+3.27860111952E+00
+1.58039445E-03,+3.28126549724E+00
+1.58047125E-03,+3.27936421135E+00
+1.58054805E-03,+3.27624456801E+00
+1.58062485E-03,+3.27548152331E+00
+1.58070165E-03,+3.28004714835E+00
+1.58077845E-03,+3.28081015878E+00
+1.58085525E-03,+3.27669987648E+00
+1.58093205E-03,+3.28019485767E+00
+1.58100885E-03,+3.29093190215E+00
+1.58108565E-03,+3.27692756499E+00
+1.58116245E-03,+3.27981949411E+00
+1.58123925E-03,+3.27936412566E+00
+1.58131605E-03,+3.27715527921E+00
+1.58139285E-03,+3.28126544154E+00
+1.58146965E-03,+3.27913640288E+00
