x-axis,1,4
second,Volt,Volt
+6.11431000E+00,+38.15078E-03,+3.33023017E+00
+6.11432000E+00,+17.23028E-03,+3.32186197E+00
+6.11433000E+00,+29.78258E-03,+3.33023017E+00
+6.11434000E+00,+50.70308E-03,+3.30930967E+00
+6.11435000E+00,+50.70308E-03,+3.32186197E+00
+6.11436000E+00,+38.15078E-03,+3.33023017E+00
+6.11437000E+00,+17.23028E-03,+3.30930967E+00
+6.11438000E+00,+17.23028E-03,+3.32186197E+00
+6.11439000E+00,+29.78258E-03,+3.31767787E+00
+6.11440000E+00,+50.70308E-03,+3.28838916E+00
+6.11441000E+00,+38.15078E-03,+3.29675736E+00
+6.11442000E+00,+17.23028E-03,+3.30094146E+00
+6.11443000E+00,+17.23028E-03,+3.33023017E+00
+6.11444000E+00,+17.23028E-03,+3.32186197E+00
+6.11445000E+00,+17.23028E-03,+3.34278247E+00
+6.11446000E+00,+17.23028E-03,+3.31767787E+00
+6.11447000E+00,+17.23028E-03,+3.30094146E+00
+6.11448000E+00,+17.23028E-03,+3.33023017E+00
+6.11449000E+00,+29.78258E-03,+3.29675736E+00
+6.11450000E+00,+50.70308E-03,+3.31349376E+00
+6.11451000E+00,+38.15078E-03,+3.36370297E+00
+6.11452000E+00,+29.78258E-03,+3.31767787E+00
+6.11453000E+00,+50.70308E-03,+3.30094146E+00
+6.11454000E+00,+38.15078E-03,+3.31767787E+00
+6.11455000E+00,+17.23028E-03,+3.26328456E+00
+6.11456000E+00,+17.23028E-03,+3.25491636E+00
+6.11457000E+00,+17.23028E-03,+3.28838916E+00
+6.11458000E+00,+17.23028E-03,+3.30930967E+00
+6.11459000E+00,+17.23028E-03,+3.30930967E+00
+6.11460000E+00,+29.78258E-03,+3.29675736E+00
+6.11461000E+00,+50.70308E-03,+3.27583686E+00
+6.11462000E+00,+38.15078E-03,+3.28838916E+00
+6.11463000E+00,+4.67798E-03,+3.30930967E+00
+6.11464000E+00,-3.69022E-03,+3.29675736E+00
+6.11465000E+00,+4.67798E-03,+3.30094146E+00
+6.11466000E+00,-3.69022E-03,+3.34278247E+00
+6.11467000E+00,+29.78258E-03,+3.31767787E+00
+6.11468000E+00,+38.15078E-03,+3.28838916E+00
+6.11469000E+00,+29.78258E-03,+3.32186197E+00
+6.11470000E+00,+38.15078E-03,+3.33023017E+00
+6.11471000E+00,+17.23028E-03,+3.30930967E+00
+6.11472000E+00,+17.23028E-03,+3.29675736E+00
+6.11473000E+00,+17.23028E-03,+3.30094146E+00
+6.11474000E+00,+29.78258E-03,+3.31767787E+00
+6.11475000E+00,+38.15078E-03,+3.30094146E+00
+6.11476000E+00,+17.23028E-03,+3.33023017E+00
+6.11477000E+00,+17.23028E-03,+3.32186197E+00
+6.11478000E+00,+29.78258E-03,+3.31767787E+00
+6.11479000E+00,+38.15078E-03,+3.30094146E+00
+6.11480000E+00,+17.23028E-03,+3.34278247E+00
+6.11481000E+00,+17.23028E-03,+3.33023017E+00
+6.11482000E+00,+29.78258E-03,+3.30930967E+00
+6.11483000E+00,+38.15078E-03,+3.30930967E+00
+6.11484000E+00,+4.67798E-03,+3.30930967E+00
+6.11485000E+00,+8.86208E-03,+3.30930967E+00
+6.11486000E+00,+50.70308E-03,+3.32186197E+00
+6.11487000E+00,+38.15078E-03,+3.34278247E+00
+6.11488000E+00,+29.78258E-03,+3.34278247E+00
+6.11489000E+00,+25.59848E-03,+3.33023017E+00
