s,v,i
18322,3.29993,2.63395e-05
18323,3.30008,3.74981e-05
18324,3.29989,1.23263e-05
18325,3.30001,2.24469e-05
18326,3.29998,4.60617e-05
18327,3.30002,3.04915e-05
18328,3.30001,3.19188e-05
18329,3.29991,2.32254e-05
18330,3.29999,1.93329e-05
18331,3.29988,2.02411e-05
18332,3.30006,2.94535e-05
18333,3.29987,3.10105e-05
18334,3.30005,4.22989e-05
18335,3.29993,3.28271e-05
18336,3.29993,1.02503e-05
18337,3.29988,2.7118e-05
18338,3.2999,1.45321e-05
18339,3.29989,3.89179e-07
18340,3.3,4.08716e-05
18341,3.3,2.23172e-05
18342,3.3001,3.99634e-05
18343,3.30001,2.03709e-05
18344,3.29999,2.59502e-05
18345,3.29988,3.2308e-05
18346,3.29997,2.24469e-05
18347,3.29993,4.15204e-05
18348,3.29995,1.90734e-05
18349,3.29982,1.84246e-05
18350,3.29985,2.01114e-05
18351,3.30002,1.69974e-05
18352,3.29988,1.71271e-05
18353,3.30002,1.40131e-05
18354,3.29991,3.95741e-05
18355,3.29987,1.11585e-05
18356,3.29996,3.50328e-05
18357,3.30002,4.07419e-05
18358,3.29994,2.90643e-05
18359,3.29992,5.70898e-06
18360,3.30005,1.10288e-05
18361,3.29988,3.24378e-05
18362,3.29999,1.72569e-05
18363,3.30005,8.95277e-06
18364,3.29983,1.86841e-05
18365,3.29992,3.56816e-05
18366,3.29995,3.25675e-05
18367,3.29986,1.36238e-05
18368,3.29987,3.20485e-05
18369,3.29992,6.48748e-06
18370,3.29993,3.24378e-05
18371,3.29995,3.03618e-05
18372,3.3,1.73866e-05
18373,3.2999,2.6599e-05
18374,3.29985,2.24469e-05
18375,3.29999,4.67105e-05
18376,3.30001,1.44023e-05
18377,3.29999,2.7637e-05
18378,3.29983,3.30865e-05
18379,3.29986,2.33552e-05
18380,3.29989,1.16775e-05
18381,3.30001,2.9194e-05
18382,3.29995,1.01205e-05
18383,3.29986,1.21965e-05
18384,3.2999,2.29659e-05
18385,3.29997,2.46527e-05
18386,3.3001,4.28179e-05
18387,3.29987,1.45321e-05
18388,3.30004,2.08899e-05
18389,3.29995,3.30866e-05
18390,3.29998,2.17982e-05
18391,3.29994,1.82949e-05
18392,3.29981,1.82949e-05
18393,3.29996,1.72569e-05
18394,3.29988,2.89345e-05
18395,3.29984,6.22799e-06
18396,3.29991,2.94535e-05
18397,3.29996,-6.48851e-07
18398,3.30004,4.55427e-05
18399,3.29998,1.69973e-05
18400,3.3001,3.0751e-05
18401,3.29987,1.77759e-05
18402,3.29988,1.1937e-05
18403,3.29997,2.43932e-05
18404,3.3,1.68676e-05
18405,3.29997,2.28362e-05
18406,3.29997,2.72477e-05
18407,3.29997,1.44023e-05
18408,3.29996,2.78965e-05
18409,3.30004,3.80171e-05
18410,3.29993,9.73127e-06
18411,3.29997,2.43932e-05
18412,3.29997,2.5561e-05
18413,3.3,2.8156e-05
18414,3.30001,2.95832e-05
18415,3.30001,2.9713e-05
18416,3.29984,1.27155e-05
18417,3.29998,2.38742e-05
18418,3.29992,2.73775e-05
18419,3.29995,2.24469e-05
18420,3.3001,2.24469e-05
18421,3.29999,1.10288e-05
18422,3.29981,5.18918e-07
18423,3.29996,2.32254e-05
18424,3.29987,2.63395e-05
18425,3.29993,1.45321e-05
18426,3.29986,9.47178e-06
18427,3.29995,3.13998e-05
18428,3.29989,1.80354e-05
18429,3.29989,9.99078e-06
18430,3.29995,4.00931e-05
18431,3.29997,3.36056e-05
18432,3.29992,2.06304e-05
18433,3.29992,1.41428e-05
18434,3.29989,3.2827e-05
18435,3.29985,3.2827e-05
18436,3.30002,2.98427e-05
18437,3.30003,2.9713e-05
18438,3.30003,1.07693e-05
18439,3.29995,1.60891e-05
18440,3.30001,4.02229e-05
18441,3.30004,1.84246e-05
18442,3.29998,3.46436e-05
18443,3.2999,1.20668e-05
18444,3.29997,1.28453e-05
18445,3.29983,2.5561e-05
18446,3.29981,2.07602e-05
18447,3.29995,1.12883e-05
18448,3.29987,3.11403e-05
18449,3.29997,1.37536e-05
18450,3.29978,1.99816e-05
18451,3.29996,2.45229e-05
18452,3.30003,3.50328e-05
18453,3.29992,3.01023e-05
18454,3.3,5.57923e-06
18455,3.29995,2.06304e-05
18456,3.29993,2.32254e-05
18457,3.29991,2.05007e-05
18458,3.29985,4.10014e-05
18459,3.29982,2.14089e-05
18460,3.2999,2.07601e-05
18461,3.29993,2.29659e-05
18462,3.29986,2.17982e-05
18463,3.29995,4.61914e-05
18464,3.29989,-1.2976e-06
18465,3.2999,2.30957e-05
18466,3.29978,1.50511e-05
18467,3.29992,2.63395e-05
18468,3.29988,3.13998e-05
18469,3.29988,1.85544e-05
18470,3.29994,1.90734e-05
18471,3.29998,2.69882e-05
18472,3.29999,3.2827e-05
18473,3.29994,1.51809e-05
18474,3.30001,3.50328e-05
18475,3.29997,2.7637e-05
18476,3.29991,3.43841e-05
18477,3.29988,1.45321e-05
18478,3.29996,3.04915e-05
18479,3.29996,1.58296e-05
18480,3.29996,3.4384e-05
18481,3.29992,1.02503e-05
18482,3.29988,1.60891e-05
18483,3.29996,3.86659e-05
18484,3.29991,1.59593e-05
18485,3.30005,3.11403e-05
18486,3.29994,2.02412e-05
18487,3.30002,3.95741e-05
18488,3.29991,1.85544e-05
18489,3.29998,3.43841e-05
18490,3.29999,2.27064e-05
18491,3.29994,1.76461e-05
18492,3.29987,3.0232e-05
18493,3.29979,2.67287e-05
18494,3.3,2.80263e-05
18495,3.29988,1.99816e-05
18496,3.30004,1.89436e-05
18497,3.29999,3.45138e-05
18498,3.30002,1.64784e-05
18499,3.29992,2.06304e-05
18500,3.3,3.25676e-05
18501,3.29993,1.28453e-05
18502,3.29991,2.62097e-05
18503,3.29996,2.82857e-05
18504,3.29999,3.03618e-05
18505,3.29995,1.64784e-05
18506,3.30004,3.55518e-05
18507,3.29981,1.64784e-05
18508,3.29986,1.68676e-05
18509,3.29981,1.37536e-05
18510,3.29999,2.16684e-05
18511,3.29997,2.95833e-05
18512,3.29991,4.39857e-05
18513,3.29992,2.75072e-05
18514,3.29991,2.62097e-05
18515,3.29981,4.93047e-06
18516,3.3,2.7118e-05
18517,3.29991,2.02411e-05
18518,3.29985,1.06395e-05
18519,3.29993,2.23171e-05
18520,3.29996,1.41428e-05
18521,3.30005,2.46527e-05
18522,3.29991,3.34758e-05
18523,3.29998,1.40131e-05
18524,3.29993,2.42634e-05
18525,3.29989,4.16502e-05
18526,3.29992,2.75072e-05
18527,3.30001,2.90642e-05
18528,3.29994,1.66081e-05
18529,3.29999,1.88139e-05
18530,3.29994,1.82949e-05
18531,3.29989,1.69974e-05
18532,3.30003,2.68585e-05
18533,3.29992,4.56725e-05
18534,3.29985,1.47916e-05
18535,3.30001,2.05007e-05
18536,3.2999,1.95924e-05
18537,3.30003,5.02138e-05
18538,3.29985,2.56907e-05
18539,3.29999,1.11586e-05
18540,3.29989,2.34849e-05
18541,3.30002,2.51717e-05
18542,3.29985,1.34941e-05
18543,3.2999,2.47824e-05
18544,3.29995,3.94444e-05
18545,3.29996,3.1789e-05
18546,3.29989,1.64784e-05
18547,3.29993,2.08899e-05
18548,3.29998,2.72477e-05
18549,3.29984,2.19279e-05
18550,3.29996,6.00749e-05
18551,3.30004,2.25767e-05
18552,3.29994,1.16776e-05
18553,3.29993,1.50511e-05
18554,3.30013,1.27155e-05
18555,3.29987,2.58205e-05
18556,3.29992,8.17427e-06
18557,3.29985,1.97222e-05
18558,3.29992,2.5561e-05
18559,3.29985,1.15478e-05
18560,3.29999,2.56907e-05
18561,3.29984,1.59593e-05
18562,3.29995,2.58205e-05
18563,3.29992,2.59495e-06
18564,3.29995,2.33546e-06
18565,3.30001,2.93238e-05
18566,3.29998,2.54312e-05
18567,3.29998,2.85453e-05
18568,3.29985,2.08899e-05
18569,3.29995,1.45321e-05
18570,3.2999,2.29659e-05
18571,3.29991,3.36056e-05
18572,3.29986,3.69791e-05
18573,3.29999,2.12792e-05
18574,3.30005,2.4004e-05
18575,3.29997,1.98519e-05
18576,3.3,4.35964e-05
18577,3.29983,1.20668e-05
18578,3.29994,2.56907e-05
18579,3.29988,1.37536e-05
18580,3.29989,1.53106e-05
18581,3.29996,3.11403e-05
18582,3.30001,2.16684e-05
18583,3.29988,2.14089e-05
18584,3.29981,1.32346e-05
18585,3.29999,3.77576e-05
18586,3.3001,1.44023e-05
18587,3.30004,3.84064e-05
18588,3.29992,3.86659e-05
18589,3.3,3.21783e-05
18590,3.29993,1.58296e-05
18591,3.29998,2.25767e-05
18592,3.29979,9.73127e-06
18593,3.29997,3.91849e-05
18594,3.30002,2.23172e-05
18595,3.30001,5.70896e-06
18596,3.29991,3.15295e-05
18597,3.30001,9.47176e-06
18598,3.29994,9.08249e-06
18599,3.29988,2.49122e-05
18600,3.30009,3.2827e-05
18601,3.29988,2.32254e-05
18602,3.29999,2.07601e-05
18603,3.29984,3.89246e-06
18604,3.29998,2.20577e-05
18605,3.29989,3.19188e-05
18606,3.30008,2.608e-05
18607,3.29998,1.11585e-05
18608,3.29986,3.60708e-05
18609,3.29999,3.64601e-05
18610,3.29998,2.14089e-05
18611,3.29993,1.62188e-05
18612,3.29996,1.46618e-05
18613,3.29996,1.44023e-05
18614,3.30005,3.95741e-05
18615,3.29989,1.45321e-05
18616,3.29997,1.98519e-05
18617,3.3,2.25767e-05
18618,3.30002,2.7637e-05
18619,3.29997,2.32254e-05
18620,3.29998,3.01023e-05
18621,3.29986,6.74699e-06
18622,3.29997,2.51717e-05
18623,3.29991,3.55518e-05
18624,3.30002,1.85544e-05
18625,3.30006,8.56351e-06
18626,3.29989,3.36056e-05
18627,3.29991,3.78873e-05
18628,3.29997,2.20577e-05
18629,3.30006,3.24378e-05
18630,3.30008,2.23172e-05
18631,3.30001,2.6599e-05
18632,3.29995,3.20485e-05
18633,3.30005,2.93237e-05
18634,3.2999,2.58205e-05
18635,3.30009,2.75072e-05
18636,3.29994,1.54403e-05
18637,3.29999,1.31048e-05
18638,3.29992,1.21966e-05
18639,3.30002,2.5042e-05
18640,3.29997,3.15295e-05
18641,3.29989,3.62006e-05
18642,3.29995,2.7637e-05
18643,3.2999,1.89437e-05
18644,3.29994,3.36056e-05
18645,3.29989,2.20577e-05
18646,3.29996,2.28362e-05
18647,3.29995,1.02503e-05
18648,3.29997,2.59502e-05
18649,3.29996,4.54129e-05
18650,3.29989,4.48939e-05
18651,3.29992,3.30866e-05
18652,3.3,1.40131e-05
18653,3.29989,1.85544e-05
18654,3.29994,1.63486e-05
18655,3.2998,2.77667e-05
18656,3.29984,3.29568e-05
18657,3.29991,2.20577e-05
18658,3.29991,1.72569e-05
18659,3.29999,4.30774e-05
18660,3.29993,2.19279e-05
18661,3.29978,9.60152e-06
18662,3.29988,3.65899e-05
18663,3.29992,6.61722e-06
18664,3.2999,3.26973e-05
18665,3.29993,8.56352e-06
18666,3.29992,3.08808e-05
18667,3.30007,1.68676e-05
18668,3.29995,3.50328e-05
18669,3.29984,3.21783e-05
18670,3.30006,1.46618e-05
18671,3.29995,3.93146e-05
18672,3.29994,1.63486e-05
18673,3.29993,1.37536e-05
18674,3.29993,1.90734e-05
18675,3.29991,4.17799e-05
18676,3.29991,4.26882e-05
18677,3.29991,3.34758e-05
18678,3.29999,2.07602e-05
18679,3.29987,3.54221e-05
18680,3.29987,2.59502e-05
18681,3.29995,4.28179e-05
18682,3.29994,2.12792e-05
18683,3.29991,1.40131e-05
18684,3.2999,3.10105e-05
18685,3.29987,2.58205e-05
18686,3.3,3.01023e-05
18687,3.29979,1.94626e-05
18688,3.29999,3.15295e-05
18689,3.30002,3.21783e-05
18690,3.30002,3.41246e-05
18691,3.30005,2.73775e-05
18692,3.29988,1.038e-05
18693,3.30005,2.95833e-05
18694,3.3,2.46519e-06
18695,3.29983,1.47916e-05
18696,3.29996,2.37444e-05
18697,3.2999,2.5561e-05
18698,3.29996,1.58296e-05
18699,3.30003,2.58205e-05
18700,3.29992,1.71271e-05
18701,3.29986,3.10105e-05
18702,3.29995,1.72569e-05
18703,3.29992,3.01023e-05
18704,3.29996,1.98519e-05
18705,3.29988,3.13998e-05
18706,3.29988,8.56352e-06
18707,3.29999,2.88048e-05
18708,3.30001,2.02411e-05
18709,3.29995,-1.29829e-07
18710,3.29995,2.33552e-05
18711,3.29993,4.24287e-05
18712,3.30001,4.58022e-05
18713,3.29988,3.04915e-05
18714,3.29995,2.95832e-05
18715,3.29993,3.43841e-05
18716,3.29988,2.80262e-05
18717,3.30005,2.84155e-05
18718,3.29994,1.07693e-05
18719,3.29996,3.89246e-06
18720,3.29985,4.19097e-05
18721,3.29989,1.80354e-05
18722,3.29991,2.47825e-05
18723,3.29998,2.02411e-05
18724,3.29994,3.91849e-05
18725,3.29987,2.608e-05
18726,3.3,3.01023e-05
18727,3.29995,3.29568e-05
18728,3.29991,1.51808e-05
18729,3.29983,1.59593e-05
18730,3.29992,2.43932e-05
18731,3.29986,3.19188e-05
18732,3.2999,2.56907e-05
18733,3.29994,1.54403e-05
18734,3.29997,3.20485e-05
18735,3.30003,4.35964e-05
18736,3.29992,3.19188e-05
18737,3.29991,3.5941e-05
18738,3.29982,2.06304e-05
18739,3.29994,1.50511e-05
18740,3.29997,2.60799e-05
18741,3.30005,1.60891e-05
18742,3.30001,2.01114e-05
18743,3.2999,1.33643e-05
18744,3.30003,3.52923e-05
18745,3.29996,1.63486e-05
18746,3.29997,3.29568e-05
18747,3.29992,7.00648e-06
18748,3.29988,2.25767e-05
18749,3.29987,2.80262e-05
18750,3.29992,1.62188e-05
18751,3.29991,2.08899e-05
18752,3.29988,1.41428e-05
18753,3.29999,3.52923e-05
18754,3.29997,3.34758e-05
18755,3.29994,2.95833e-05
18756,3.29997,2.4523e-05
18757,3.29993,2.47825e-05
18758,3.30001,2.67287e-05
18759,3.29997,2.59494e-06
18760,3.29999,1.45321e-05
18761,3.30001,1.54403e-05
18762,3.29993,3.20485e-05
18763,3.29988,2.19279e-05
18764,3.29992,2.85446e-06
18765,3.29994,2.20569e-06
18766,3.2999,2.5561e-05
18767,3.30003,3.94444e-05
18768,3.30001,2.63395e-05
18769,3.29988,2.05006e-05
18770,3.29999,3.36055e-05
18771,3.29995,1.40131e-05
18772,3.29976,2.36147e-05
18773,3.29997,3.64601e-05
18774,3.29992,3.29568e-05
18775,3.29997,2.07602e-05
18776,3.29988,5.06021e-06
18777,3.30014,1.27155e-05
18778,3.29997,3.98336e-05
18779,3.29987,2.58205e-05
18780,3.3,2.06304e-05
18781,3.29999,1.73866e-05
18782,3.29992,7.78415e-07
18783,3.29987,2.46527e-05
18784,3.29988,3.84064e-05
18785,3.29979,2.40039e-05
18786,3.29986,3.47733e-05
18787,3.29995,4.07419e-05
18788,3.29985,1.93329e-05
18789,3.29986,2.90642e-05
18790,3.30002,2.9194e-05
18791,3.3,6.87677e-06
18792,3.29988,3.0751e-05
18793,3.30003,3.20485e-05
18794,3.29995,2.30957e-05
18795,3.30001,7.39574e-06
18796,3.29999,2.06304e-05
18797,3.29994,1.47916e-05
18798,3.29993,2.9194e-05
18799,3.30002,3.43841e-05
18800,3.2999,3.2308e-05
18801,3.30006,3.06213e-05
18802,3.30003,2.56907e-05
18803,3.29998,3.13998e-05
18804,3.29997,1.64784e-05
18805,3.29987,2.608e-05
18806,3.29987,1.11585e-05
18807,3.29984,7.78501e-06
18808,3.29984,9.99079e-06
18809,3.3,2.27064e-05
18810,3.29987,2.47825e-05
18811,3.29988,2.46527e-05
18812,3.29997,8.69326e-06
18813,3.30004,2.15387e-05
18814,3.29994,1.42726e-05
18815,3.29995,1.99816e-05
18816,3.29996,2.90642e-05
18817,3.29989,1.66081e-05
18818,3.29982,2.53015e-05
18819,3.30001,1.72569e-05
18820,3.29984,3.50328e-05
18821,3.29997,3.65898e-05
18822,3.29999,4.46344e-05
18823,3.29991,2.21874e-05
18824,3.29999,2.78965e-05
18825,3.29994,3.11393e-06
18826,3.29998,1.37536e-05
18827,3.29999,2.73775e-05
18828,3.29988,2.7118e-05
18829,3.29996,1.58296e-05
18830,3.29993,2.28362e-05
18831,3.29999,1.59593e-05
18832,3.30001,2.95833e-05
18833,3.29991,5.83872e-06
18834,3.29995,2.68585e-05
18835,3.29996,2.02411e-05
18836,3.29994,2.77667e-05
18837,3.29983,2.75072e-05
18838,3.29999,3.78873e-05
18839,3.29988,2.27064e-05
18840,3.29989,2.34849e-05
18841,3.3,3.99634e-05
18842,3.29992,2.85452e-05
18843,3.29985,3.63303e-05
18844,3.29994,6.09823e-06
18845,3.29998,3.37353e-05
18846,3.29984,3.45138e-05
18847,3.29989,3.63303e-05
18848,3.30003,2.90643e-05
18849,3.3,2.5561e-05
18850,3.29996,2.42634e-05
18851,3.30002,3.21783e-05
18852,3.29996,1.31048e-05
18853,3.29994,3.30866e-05
18854,3.29993,4.13906e-05
18855,3.30007,1.93329e-05
18856,3.2999,2.49122e-05
18857,3.30007,2.30957e-05
18858,3.29987,1.90734e-05
18859,3.29985,2.32254e-05
18860,3.30002,2.11494e-05
18861,3.29995,2.47825e-05
18862,3.29997,2.49122e-05
18863,3.29982,1.038e-05
18864,3.30002,2.72477e-05
18865,3.29991,2.67287e-05
18866,3.29989,2.6599e-05
18867,3.29997,3.25676e-05
18868,3.29986,1.27156e-05
18869,3.29998,1.93329e-05
18870,3.30004,3.28271e-05
18871,3.29991,2.5561e-05
18872,3.29997,4.19096e-05
18873,3.29998,1.86841e-05
18874,3.29989,4.48939e-05
18875,3.2998,7.39575e-06
18876,3.29989,2.33552e-05
18877,3.29993,2.34849e-05
18878,3.29992,2.90642e-05
18879,3.29992,1.85544e-05
18880,3.3001,1.93329e-05
18881,3.29999,1.89437e-05
18882,3.29998,3.2827e-05
18883,3.29988,3.36056e-05
18884,3.29987,1.38833e-05
18885,3.29995,2.23172e-05
18886,3.29998,1.81651e-05
18887,3.29998,9.08254e-06
18888,3.29986,1.31048e-05
18889,3.29995,3.63304e-05
18890,3.29996,5.1641e-05
18891,3.30003,2.95833e-05
18892,3.30006,2.88047e-05
18893,3.29995,4.78782e-05
18894,3.3,3.65898e-05
18895,3.29997,8.95277e-06
18896,3.29986,8.43376e-06
18897,3.29971,2.32254e-05
18898,3.29997,9.60153e-06
18899,3.29989,2.05006e-05
18900,3.30009,2.93237e-05
18901,3.29992,1.07693e-05
18902,3.29996,3.29568e-05
18903,3.29989,1.85544e-05
18904,3.29988,4.67105e-05
18905,3.29993,3.25675e-05
18906,3.30005,2.98428e-05
18907,3.2999,1.88139e-05
18908,3.29988,1.75164e-05
18909,3.30001,7.78501e-06
18910,3.29994,2.17982e-05
18911,3.29995,2.78965e-05
18912,3.3001,3.91849e-05
18913,3.29988,1.82949e-05
18914,3.30003,1.66081e-05
18915,3.29999,2.36147e-05
18916,3.29992,5.30683e-05
18917,3.2999,3.16593e-05
18918,3.29993,2.14089e-05
18919,3.29995,1.51808e-05
18920,3.2999,4.13906e-05
18921,3.29993,2.28362e-05
18922,3.29993,1.81651e-05
18923,3.29989,1.89436e-05
18924,3.29991,2.68585e-05
18925,3.29998,3.25676e-05
18926,3.29984,1.24561e-05
18927,3.29993,2.51717e-05
18928,3.29992,1.31048e-05
18929,3.29988,8.30402e-06
18930,3.29992,2.8675e-05
18931,3.29992,2.32254e-05
18932,3.29995,4.30774e-05
18933,3.29996,1.89437e-05
18934,3.2999,3.93146e-05
18935,3.30004,2.69882e-05
18936,3.29992,3.43841e-05
18937,3.29995,4.04824e-05
18938,3.29997,1.45321e-05
18939,3.29997,2.10197e-05
18940,3.30005,3.3346e-05
18941,3.29994,3.47733e-05
18942,3.29996,1.59594e-05
18943,3.29993,9.86104e-06
18944,3.3,1.75164e-05
18945,3.29997,2.7637e-05
18946,3.29997,1.58296e-05
18947,3.29992,2.41337e-05
18948,3.2999,2.9713e-05
18949,3.29993,-3.89263e-06
18950,3.3,2.8675e-05
18951,3.29989,2.88048e-05
18952,3.29996,1.77759e-05
18953,3.30007,1.73866e-05
18954,3.30002,3.45138e-05
18955,3.30006,4.11311e-05
18956,3.29984,1.45321e-05
18957,3.29995,1.82949e-05
18958,3.29991,1.038e-05
18959,3.29989,1.75164e-05
18960,3.30003,1.33643e-05
18961,3.30003,2.56907e-05
18962,3.29994,2.99725e-05
18963,3.29996,2.46527e-05
18964,3.29993,1.45321e-05
18965,3.30004,2.46527e-05
18966,3.29996,1.33643e-05
18967,3.29992,3.08808e-05
18968,3.29989,1.79056e-05
18969,3.29996,1.75164e-05
18970,3.29989,1.36238e-05
18971,3.30006,3.13998e-05
18972,3.29994,5.83872e-06
18973,3.29997,2.78965e-05
18974,3.29989,3.36055e-05
18975,3.29995,1.81651e-05
18976,3.29987,3.43841e-05
18977,3.29993,2.84155e-05
18978,3.29998,2.608e-05
18979,3.29992,1.02503e-05
18980,3.30003,3.51626e-05
18981,3.30003,2.45229e-05
18982,3.30001,2.29659e-05
18983,3.29994,1.55701e-05
18984,3.3,2.50419e-05
18985,3.29995,2.73775e-05
18986,3.29987,7.65526e-06
18987,3.2999,1.64783e-05
18988,3.29991,2.7118e-05
18989,3.2999,-5.3199e-06
18990,3.29996,2.33552e-05
18991,3.29993,3.63295e-06
18992,3.29995,2.53015e-05
18993,3.29976,1.44023e-05
18994,3.29993,1.20668e-05
18995,3.29991,1.53106e-05
18996,3.29986,2.608e-05
18997,3.30007,3.42543e-05
18998,3.29994,2.95833e-05
18999,3.29999,2.27064e-05
19000,3.30005,3.13998e-05
19001,3.29999,2.33552e-05
19002,3.29986,3.25675e-05
19003,3.3,3.49031e-05
19004,3.29997,2.59502e-05
19005,3.30005,3.84064e-05
19006,3.29996,3.89253e-05
19007,3.29988,3.76279e-05
19008,3.3,3.19188e-05
19009,3.29993,1.44023e-05
19010,3.30001,1.97222e-05
19011,3.3,2.19279e-05
19012,3.29994,1.55701e-05
19013,3.29988,1.54404e-05
19014,3.29988,1.06395e-05
19015,3.29996,1.41428e-05
19016,3.29993,8.43377e-06
19017,3.2999,2.32254e-05
19018,3.29997,1.97222e-05
19019,3.29974,1.60891e-05
19020,3.30001,1.51809e-05
19021,3.29983,2.53014e-05
19022,3.29978,1.90734e-05
19023,3.29993,1.42726e-05
19024,3.29985,2.69882e-05
19025,3.30001,2.69882e-05
19026,3.2999,1.69974e-05
19027,3.29998,1.42726e-05
19028,3.29982,1.58296e-05
19029,3.29994,2.51717e-05
19030,3.3,2.19279e-05
19031,3.29982,-1.68685e-06
19032,3.29996,1.85544e-05
19033,3.30001,4.28171e-06
19034,3.30007,3.34758e-05
19035,3.29992,1.97221e-05
19036,3.29996,2.7637e-05
19037,3.2999,1.36238e-05
19038,3.29987,1.90734e-05
19039,3.29995,1.95924e-05
19040,3.29991,1.50511e-05
19041,3.29991,2.47824e-05
19042,3.29993,4.56725e-05
19043,3.29993,1.86841e-05
19044,3.30002,2.10197e-05
19045,3.29988,2.01114e-05
19046,3.29992,1.62189e-05
19047,3.29997,1.69974e-05
19048,3.30002,2.32254e-05
19049,3.30008,4.04824e-05
19050,3.2999,1.23263e-05
19051,3.29999,3.50328e-05
19052,3.30005,1.03791e-06
19053,3.29989,1.01205e-05
19054,3.29999,3.89254e-05
19055,3.29988,2.75072e-05
19056,3.30001,1.14181e-05
19057,3.29989,1.40131e-05
19058,3.29998,3.03618e-05
19059,3.3,1.67378e-05
19060,3.29985,4.80074e-06
19061,3.29986,2.37445e-05
19062,3.29987,1.31048e-05
19063,3.29999,1.71271e-05
19064,3.30001,2.20568e-06
19065,3.29977,2.8675e-05
19066,3.30001,3.69791e-05
19067,3.3,4.29476e-05
19068,3.29995,3.56816e-05
19069,3.29999,1.53106e-05
19070,3.29985,3.0232e-05
19071,3.29999,1.16776e-05
19072,3.29999,3.20485e-05
19073,3.29993,2.12791e-05
19074,3.29996,2.49122e-05
19075,3.29981,1.25858e-05
19076,3.29993,3.67196e-05
19077,3.29999,1.07693e-05
19078,3.29991,2.77667e-05
19079,3.29994,3.85361e-05
19080,3.29989,2.73775e-05
19081,3.29993,7.13624e-06
19082,3.29985,1.84246e-05
19083,3.29992,1.85544e-05
19084,3.29999,3.26973e-05
19085,3.2998,8.43375e-06
19086,3.29984,1.16776e-05
19087,3.29997,1.99816e-05
19088,3.29991,1.28453e-05
19089,3.29986,3.0751e-05
19090,3.29989,3.15295e-05
19091,3.29996,1.84246e-05
19092,3.29991,1.51809e-05
19093,3.29996,2.12792e-05
19094,3.30003,2.98428e-05
19095,3.29973,3.0232e-05
19096,3.30006,3.38651e-05
19097,3.29996,2.20576e-05
19098,3.29998,1.55701e-05
19099,3.29994,1.94619e-06
19100,3.29997,2.99725e-05
19101,3.29998,4.68402e-05
19102,3.3,2.42634e-05
19103,3.29992,4.13907e-05
19104,3.29985,1.92031e-05
19105,3.29995,2.7637e-05
19106,3.30002,2.36147e-05
19107,3.29998,1.85544e-05
19108,3.29997,2.6599e-05
19109,3.29995,2.08899e-05
19110,3.2998,9.08252e-06
19111,3.29992,4.83972e-05
19112,3.30005,2.10197e-05
19113,3.29995,1.1937e-05
19114,3.29985,2.80262e-05
19115,3.29994,1.99816e-05
19116,3.29989,3.10105e-05
19117,3.29987,1.98519e-05
19118,3.29992,1.63486e-05
19119,3.29996,4.12609e-05
19120,3.29995,3.13998e-05
19121,3.29985,2.32255e-05
19122,3.29993,2.10197e-05
19123,3.29997,2.58205e-05
19124,3.29997,2.78965e-05
19125,3.29996,1.72569e-05
19126,3.30003,4.61915e-05
19127,3.29985,3.13998e-05
19128,3.29991,3.56816e-05
19129,3.29999,3.42543e-05
19130,3.29993,2.82857e-05
19131,3.30002,2.01114e-05
19132,3.29993,1.21965e-05
19133,3.29989,2.29659e-05
19134,3.30011,3.24378e-05
19135,3.29987,2.7637e-05
19136,3.29997,2.10197e-05
19137,3.29993,1.10288e-05
19138,3.30006,2.14089e-05
19139,3.29996,2.25767e-05
19140,3.29991,2.7118e-05
19141,3.29993,2.63395e-05
19142,3.29992,1.15478e-05
19143,3.29993,2.19279e-05
19144,3.29979,1.72569e-05
19145,3.29994,2.15387e-05
19146,3.29996,1.56998e-05
19147,3.30009,9.08168e-07
19148,3.29991,2.08899e-05
19149,3.30002,1.21966e-05
19150,3.29999,2.72477e-05
19151,3.29985,2.08899e-05
19152,3.29999,2.30957e-05
19153,3.29998,1.01205e-05
19154,3.29994,2.20577e-05
19155,3.29993,2.84155e-05
19156,3.29987,3.37345e-06
19157,3.30006,9.73129e-06
19158,3.30013,2.34849e-05
19159,3.29992,1.51809e-05
19160,3.29985,1.18073e-05
19161,3.30002,1.01205e-05
19162,3.29981,2.68585e-05
19163,3.29997,3.04915e-05
19164,3.29985,1.38833e-05
19165,3.29991,3.03618e-05
19166,3.30003,1.93329e-05
19167,3.30005,1.44023e-05
19168,3.29988,3.81469e-05
19169,3.30001,2.34849e-05
19170,3.29992,1.24561e-05
19171,3.29998,1.64784e-05
19172,3.29996,2.88047e-05
19173,3.30005,2.85452e-05
19174,3.29996,2.27064e-05
19175,3.29988,3.49031e-05
19176,3.29994,3.21783e-05
19177,3.29989,1.07693e-05
19178,3.29982,8.0445e-06
19179,3.29992,1.82949e-05
19180,3.29993,2.67287e-05
19181,3.29997,3.32163e-05
19182,3.2998,5.06023e-06
19183,3.29992,9.60155e-06
19184,3.3,4.78782e-05
19185,3.29987,2.49122e-05
19186,3.29995,1.02503e-05
19187,3.29995,2.9194e-05
19188,3.29997,7.39574e-06
19189,3.29988,4.28169e-06
19190,3.30003,1.50511e-05
19191,3.29987,1.88139e-05
19192,3.29993,1.31048e-05
19193,3.29991,3.36056e-05
19194,3.30003,3.50321e-06
19195,3.29996,1.20668e-05
19196,3.29997,2.50419e-05
19197,3.29996,1.58296e-05
