second,Volt1,Volt2,Volt3,Volt4
+286.000E-03,+2.569183E+00,+3.422740E+00,+3.288994E+00,+3.322176E+00
+288.000E-03,+2.554213E+00,+3.415182E+00,+3.305439E+00,+3.322176E+00
+290.000E-03,+2.552301E+00,+3.435799E+00,+3.320410E+00,+3.335381E+00
+292.000E-03,+2.563245E+00,+3.411650E+00,+3.316383E+00,+3.327327E+00
+294.000E-03,+2.542144E+00,+3.435945E+00,+3.308825E+00,+3.308825E+00
+296.000E-03,+2.552301E+00,+3.426766E+00,+3.305439E+00,+3.326348E+00
+298.000E-03,+2.557307E+00,+3.441049E+00,+3.317170E+00,+3.305439E+00
+300.000E-03,+2.554854E+00,+3.448410E+00,+3.305439E+00,+3.319623E+00
+302.000E-03,+2.558927E+00,+3.432705E+00,+3.305439E+00,+3.332286E+00
+304.000E-03,+2.537429E+00,+3.438398E+00,+3.289635E+00,+3.306372E+00
+306.000E-03,+2.560547E+00,+3.447821E+00,+3.305439E+00,+3.322176E+00
+308.000E-03,+2.569038E+00,+3.438643E+00,+3.306127E+00,+3.306127E+00
+310.000E-03,+2.562167E+00,+3.429464E+00,+3.305439E+00,+3.322176E+00
+312.000E-03,+2.537873E+00,+3.468187E+00,+3.319868E+00,+3.307747E+00
+314.000E-03,+2.563787E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+316.000E-03,+2.543421E+00,+3.457091E+00,+3.314320E+00,+3.322176E+00
+318.000E-03,+2.555931E+00,+3.413118E+00,+3.309069E+00,+3.322176E+00
+320.000E-03,+2.546753E+00,+3.433690E+00,+3.316628E+00,+3.333364E+00
+322.000E-03,+2.550291E+00,+3.424604E+00,+3.320166E+00,+3.322176E+00
+324.000E-03,+2.549901E+00,+3.429762E+00,+3.315007E+00,+3.331744E+00
+326.000E-03,+2.569038E+00,+3.406248E+00,+3.321786E+00,+3.305439E+00
+328.000E-03,+2.569038E+00,+3.430542E+00,+3.314228E+00,+3.322176E+00
+330.000E-03,+2.566577E+00,+3.425054E+00,+3.322176E+00,+3.323406E+00
+332.000E-03,+2.562710E+00,+3.456067E+00,+3.315848E+00,+3.318095E+00
+334.000E-03,+2.569038E+00,+3.425444E+00,+3.308290E+00,+3.336062E+00
+336.000E-03,+2.569038E+00,+3.422594E+00,+3.317468E+00,+3.322176E+00
+338.000E-03,+2.581304E+00,+3.410328E+00,+3.309910E+00,+3.322176E+00
+340.000E-03,+2.565950E+00,+3.422594E+00,+3.305439E+00,+3.319088E+00
+342.000E-03,+2.518828E+00,+3.472803E+00,+3.316085E+00,+3.322176E+00
+344.000E-03,+2.553769E+00,+3.454599E+00,+3.322176E+00,+3.337444E+00
+346.000E-03,+2.552301E+00,+3.439331E+00,+3.305439E+00,+3.322176E+00
+348.000E-03,+2.552301E+00,+3.455762E+00,+3.322023E+00,+3.322176E+00
+350.000E-03,+2.554226E+00,+3.439331E+00,+3.305439E+00,+3.331506E+00
+352.000E-03,+2.552301E+00,+3.427911E+00,+3.305439E+00,+3.323948E+00
+354.000E-03,+2.547136E+00,+3.411643E+00,+3.322176E+00,+3.311225E+00
+356.000E-03,+2.572430E+00,+3.445890E+00,+3.308832E+00,+3.322176E+00
+358.000E-03,+2.564872E+00,+3.405858E+00,+3.309605E+00,+3.309605E+00
+360.000E-03,+2.569038E+00,+3.417582E+00,+3.317163E+00,+3.317163E+00
+362.000E-03,+2.554847E+00,+3.448430E+00,+3.302894E+00,+3.322176E+00
+364.000E-03,+2.532403E+00,+3.422594E+00,+3.305439E+00,+3.338912E+00
+366.000E-03,+2.552301E+00,+3.455141E+00,+3.321250E+00,+3.305439E+00
+368.000E-03,+2.569038E+00,+3.431078E+00,+3.313923E+00,+3.330428E+00
+370.000E-03,+2.552301E+00,+3.422594E+00,+3.322176E+00,+3.322176E+00
+372.000E-03,+2.562174E+00,+3.446194E+00,+3.312303E+00,+3.332049E+00
+374.000E-03,+2.556931E+00,+3.420279E+00,+3.305439E+00,+3.307754E+00
+376.000E-03,+2.580531E+00,+3.422594E+00,+3.305439E+00,+3.310683E+00
+378.000E-03,+2.517831E+00,+3.444263E+00,+3.318241E+00,+3.322176E+00
+380.000E-03,+2.552301E+00,+3.448820E+00,+3.322176E+00,+3.335289E+00
+382.000E-03,+2.563483E+00,+3.417039E+00,+3.305439E+00,+3.322176E+00
+384.000E-03,+2.563028E+00,+3.407861E+00,+3.307443E+00,+3.322176E+00
+386.000E-03,+2.561863E+00,+3.422594E+00,+3.315001E+00,+3.322176E+00
+388.000E-03,+2.569038E+00,+3.422594E+00,+3.305823E+00,+3.322559E+00
+390.000E-03,+2.569038E+00,+3.422594E+00,+3.297498E+00,+3.314234E+00
+392.000E-03,+2.552301E+00,+3.407095E+00,+3.289940E+00,+3.307913E+00
+394.000E-03,+2.552301E+00,+3.449746E+00,+3.311761E+00,+3.322176E+00
+396.000E-03,+2.555158E+00,+3.425451E+00,+3.319319E+00,+3.325033E+00
+398.000E-03,+2.544967E+00,+3.434629E+00,+3.322176E+00,+3.322176E+00
+400.000E-03,+2.540042E+00,+3.434854E+00,+3.305439E+00,+3.334435E+00
+402.000E-03,+2.552301E+00,+3.433168E+00,+3.305439E+00,+3.319095E+00
+404.000E-03,+2.558398E+00,+3.413510E+00,+3.326718E+00,+3.316079E+00
+406.000E-03,+2.538487E+00,+3.451684E+00,+3.320715E+00,+3.322176E+00
+408.000E-03,+2.569038E+00,+3.421292E+00,+3.305439E+00,+3.322176E+00
+410.000E-03,+2.519305E+00,+3.439172E+00,+3.305598E+00,+3.322335E+00
+412.000E-03,+2.559700E+00,+3.415195E+00,+3.298040E+00,+3.322176E+00
+414.000E-03,+2.552301E+00,+3.439331E+00,+3.305439E+00,+3.307218E+00
+416.000E-03,+2.535565E+00,+3.449687E+00,+3.322176E+00,+3.316397E+00
+418.000E-03,+2.548902E+00,+3.422594E+00,+3.308838E+00,+3.322176E+00
+420.000E-03,+2.539724E+00,+3.410017E+00,+3.318017E+00,+3.322176E+00
+422.000E-03,+2.569038E+00,+3.405858E+00,+3.305439E+00,+3.338912E+00
+424.000E-03,+2.547223E+00,+3.465187E+00,+3.305439E+00,+3.322176E+00
+426.000E-03,+2.518552E+00,+3.412497E+00,+3.305439E+00,+3.332273E+00
+428.000E-03,+2.551382E+00,+3.453310E+00,+3.305439E+00,+3.322176E+00
+430.000E-03,+2.560778E+00,+3.439113E+00,+3.322176E+00,+3.322176E+00
+432.000E-03,+2.567635E+00,+3.437928E+00,+3.306141E+00,+3.322176E+00
+434.000E-03,+2.518828E+00,+3.472803E+00,+3.322176E+00,+3.315319E+00
+436.000E-03,+2.569038E+00,+3.410500E+00,+3.319854E+00,+3.322176E+00
+438.000E-03,+2.547064E+00,+3.433068E+00,+3.299177E+00,+3.316939E+00
+440.000E-03,+2.569038E+00,+3.452125E+00,+3.305439E+00,+3.334971E+00
+442.000E-03,+2.565421E+00,+3.432097E+00,+3.295936E+00,+3.335295E+00
+444.000E-03,+2.557863E+00,+3.422594E+00,+3.311001E+00,+3.327737E+00
+446.000E-03,+2.569038E+00,+3.437334E+00,+3.307436E+00,+3.322176E+00
+448.000E-03,+2.559483E+00,+3.417786E+00,+3.312621E+00,+3.314994E+00
+450.000E-03,+2.552301E+00,+3.422971E+00,+3.305439E+00,+3.322176E+00
+452.000E-03,+2.560236E+00,+3.431396E+00,+3.322176E+00,+3.322176E+00
+454.000E-03,+2.566551E+00,+3.408345E+00,+3.305439E+00,+3.305439E+00
+456.000E-03,+2.539672E+00,+3.412172E+00,+3.311754E+00,+3.332597E+00
+458.000E-03,+2.563310E+00,+3.428321E+00,+3.302576E+00,+3.322176E+00
+460.000E-03,+2.564343E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+462.000E-03,+2.556785E+00,+3.422594E+00,+3.297670E+00,+3.322176E+00
+464.000E-03,+2.565963E+00,+3.436256E+00,+3.305439E+00,+3.311588E+00
+466.000E-03,+2.569038E+00,+3.418065E+00,+3.305439E+00,+3.305439E+00
+468.000E-03,+2.552301E+00,+3.439331E+00,+3.290157E+00,+3.323630E+00
+470.000E-03,+2.561314E+00,+3.430318E+00,+3.296427E+00,+3.313163E+00
+472.000E-03,+2.568872E+00,+3.439331E+00,+3.305605E+00,+3.322176E+00
+474.000E-03,+2.561645E+00,+3.413250E+00,+3.305439E+00,+3.322176E+00
+476.000E-03,+2.552301E+00,+3.407643E+00,+3.305439E+00,+3.322176E+00
+478.000E-03,+2.528631E+00,+3.411049E+00,+3.305439E+00,+3.080387E+00
+480.000E-03,+2.565632E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+482.000E-03,+2.569038E+00,+3.435178E+00,+3.305439E+00,+3.305439E+00
+484.000E-03,+2.569038E+00,+3.434305E+00,+3.305439E+00,+3.322176E+00
+486.000E-03,+2.523893E+00,+3.465207E+00,+3.305439E+00,+3.322176E+00
+488.000E-03,+2.562392E+00,+3.422594E+00,+3.305439E+00,+3.315530E+00
+490.000E-03,+2.567213E+00,+3.422594E+00,+3.306351E+00,+3.322176E+00
+492.000E-03,+2.544035E+00,+3.431064E+00,+3.296969E+00,+3.313910E+00
+494.000E-03,+2.550177E+00,+3.423302E+00,+3.290119E+00,+3.322176E+00
+496.000E-03,+2.569038E+00,+3.422594E+00,+3.312290E+00,+3.322176E+00
+498.000E-03,+2.554629E+00,+3.424922E+00,+3.303111E+00,+3.322176E+00
+500.000E-03,+2.553347E+00,+3.433054E+00,+3.305439E+00,+3.322176E+00
+502.000E-03,+2.569038E+00,+3.418646E+00,+3.305439E+00,+3.318228E+00
+504.000E-03,+2.529659E+00,+3.409468E+00,+3.309049E+00,+3.309049E+00
+506.000E-03,+2.546733E+00,+3.428162E+00,+3.305439E+00,+3.333344E+00
+508.000E-03,+2.554291E+00,+3.407848E+00,+3.290693E+00,+3.305439E+00
+510.000E-03,+2.552301E+00,+3.415406E+00,+3.295891E+00,+3.322176E+00
+512.000E-03,+2.552301E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+514.000E-03,+2.518828E+00,+3.472803E+00,+3.314248E+00,+3.330984E+00
+516.000E-03,+2.562787E+00,+3.439331E+00,+3.306690E+00,+3.306690E+00
+518.000E-03,+2.569038E+00,+3.433023E+00,+3.305439E+00,+3.322176E+00
+520.000E-03,+2.527439E+00,+3.439331E+00,+3.308310E+00,+3.336042E+00
+522.000E-03,+2.516156E+00,+3.434643E+00,+3.317488E+00,+3.317488E+00
+524.000E-03,+2.564547E+00,+3.427084E+00,+3.305439E+00,+3.322176E+00
+526.000E-03,+2.562902E+00,+3.431797E+00,+3.305439E+00,+3.335844E+00
+528.000E-03,+2.569038E+00,+3.443846E+00,+3.305439E+00,+3.322176E+00
+530.000E-03,+2.581431E+00,+3.422594E+00,+3.305439E+00,+3.337464E+00
+532.000E-03,+2.561307E+00,+3.447061E+00,+3.304164E+00,+3.331182E+00
+534.000E-03,+2.569038E+00,+3.438986E+00,+3.305439E+00,+3.322348E+00
+536.000E-03,+2.561652E+00,+3.415208E+00,+3.312825E+00,+3.314790E+00
+538.000E-03,+2.554094E+00,+3.420802E+00,+3.307232E+00,+3.322176E+00
+540.000E-03,+2.558067E+00,+3.433565E+00,+3.321615E+00,+3.322176E+00
+542.000E-03,+2.552301E+00,+3.405858E+00,+3.305439E+00,+3.308852E+00
+544.000E-03,+2.556447E+00,+3.410003E+00,+3.292849E+00,+3.322176E+00
+546.000E-03,+2.552301E+00,+3.422594E+00,+3.293736E+00,+3.305439E+00
+548.000E-03,+2.569038E+00,+3.439331E+00,+3.305439E+00,+3.322176E+00
+550.000E-03,+2.569038E+00,+3.419163E+00,+3.322176E+00,+3.322176E+00
+552.000E-03,+2.551396E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+554.000E-03,+2.560765E+00,+3.439521E+00,+3.305439E+00,+3.322176E+00
+556.000E-03,+2.552301E+00,+3.423309E+00,+3.289418E+00,+3.306154E+00
+558.000E-03,+2.562194E+00,+3.432487E+00,+3.312283E+00,+3.322176E+00
+560.000E-03,+2.566703E+00,+3.420259E+00,+3.291038E+00,+3.322176E+00
+562.000E-03,+2.557525E+00,+3.434107E+00,+3.322176E+00,+3.322176E+00
+564.000E-03,+2.565083E+00,+3.418639E+00,+3.305439E+00,+3.318221E+00
+566.000E-03,+2.555905E+00,+3.418991E+00,+3.305439E+00,+3.305439E+00
+568.000E-03,+2.569038E+00,+3.417007E+00,+3.305439E+00,+3.327751E+00
+570.000E-03,+2.554285E+00,+3.435364E+00,+3.320192E+00,+3.336929E+00
+572.000E-03,+2.559496E+00,+3.432136E+00,+3.305439E+00,+3.331717E+00
+574.000E-03,+2.552301E+00,+3.439694E+00,+3.321813E+00,+3.322176E+00
+576.000E-03,+2.544380E+00,+3.439331E+00,+3.305439E+00,+3.322176E+00
+578.000E-03,+2.521342E+00,+3.470290E+00,+3.304182E+00,+3.322176E+00
+580.000E-03,+2.558602E+00,+3.443464E+00,+3.322176E+00,+3.322176E+00
+582.000E-03,+2.566161E+00,+3.433577E+00,+3.305439E+00,+3.319299E+00
+584.000E-03,+2.564356E+00,+3.405858E+00,+3.317495E+00,+3.317495E+00
+586.000E-03,+2.540062E+00,+3.447073E+00,+3.317679E+00,+3.326673E+00
+588.000E-03,+2.565977E+00,+3.442392E+00,+3.305439E+00,+3.322176E+00
+590.000E-03,+2.546184E+00,+3.434828E+00,+3.311556E+00,+3.322176E+00
+592.000E-03,+2.506415E+00,+3.439331E+00,+3.320735E+00,+3.322176E+00
+594.000E-03,+2.521352E+00,+3.439331E+00,+3.314438E+00,+3.305439E+00
+596.000E-03,+2.552301E+00,+3.455709E+00,+3.321997E+00,+3.322176E+00
+598.000E-03,+2.540966E+00,+3.433930E+00,+3.314797E+00,+3.331533E+00
+600.000E-03,+2.537364E+00,+3.454268E+00,+3.305439E+00,+3.320377E+00
+602.000E-03,+2.563279E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+604.000E-03,+2.569038E+00,+3.422594E+00,+3.305439E+00,+3.318756E+00
+606.000E-03,+2.552301E+00,+3.426733E+00,+3.305439E+00,+3.318037E+00
+608.000E-03,+2.557341E+00,+3.457685E+00,+3.305439E+00,+3.328833E+00
+610.000E-03,+2.549782E+00,+3.430151E+00,+3.322176E+00,+3.336393E+00
+612.000E-03,+2.525664E+00,+3.449407E+00,+3.305439E+00,+3.332253E+00
+614.000E-03,+2.553200E+00,+3.454269E+00,+3.321277E+00,+3.306338E+00
+616.000E-03,+2.560581E+00,+3.414137E+00,+3.313896E+00,+3.322176E+00
+618.000E-03,+2.553023E+00,+3.423315E+00,+3.305439E+00,+3.322176E+00
+620.000E-03,+2.532502E+00,+3.439331E+00,+3.315339E+00,+3.315339E+00
+622.000E-03,+2.554643E+00,+3.424936E+00,+3.305439E+00,+3.322176E+00
+624.000E-03,+2.529262E+00,+3.411074E+00,+3.293920E+00,+3.345215E+00
+626.000E-03,+2.552301E+00,+3.426556E+00,+3.292664E+00,+3.309401E+00
+628.000E-03,+2.512882E+00,+3.413051E+00,+3.305439E+00,+3.318579E+00
+630.000E-03,+2.552301E+00,+3.428167E+00,+3.311021E+00,+3.322176E+00
+632.000E-03,+2.554278E+00,+3.420618E+00,+3.307416E+00,+3.307416E+00
+634.000E-03,+2.552301E+00,+3.422594E+00,+3.314974E+00,+3.314974E+00
+636.000E-03,+2.552301E+00,+3.438974E+00,+3.305439E+00,+3.321819E+00
+638.000E-03,+2.511821E+00,+3.439331E+00,+3.313354E+00,+3.322176E+00
+640.000E-03,+2.490410E+00,+3.440594E+00,+3.306703E+00,+3.323439E+00
+642.000E-03,+2.562743E+00,+3.435183E+00,+3.311734E+00,+3.338912E+00
+644.000E-03,+2.555185E+00,+3.436447E+00,+3.288703E+00,+3.308323E+00
+646.000E-03,+2.538278E+00,+3.442043E+00,+3.322176E+00,+3.322176E+00
+648.000E-03,+2.535565E+00,+3.456067E+00,+3.317672E+00,+3.314447E+00
+650.000E-03,+2.552301E+00,+3.425649E+00,+3.305439E+00,+3.322176E+00
+652.000E-03,+2.552301E+00,+3.451578E+00,+3.294827E+00,+3.305439E+00
+654.000E-03,+2.549433E+00,+3.410161E+00,+3.306874E+00,+3.320741E+00
+656.000E-03,+2.517580E+00,+3.414850E+00,+3.305439E+00,+3.314432E+00
+658.000E-03,+2.552301E+00,+3.372942E+00,+3.288703E+00,+3.305439E+00
+660.000E-03,+2.569038E+00,+3.405858E+00,+3.314803E+00,+3.322176E+00
+662.000E-03,+2.548690E+00,+3.428012E+00,+3.292315E+00,+3.322176E+00
+664.000E-03,+2.563285E+00,+3.422594E+00,+3.294455E+00,+3.327928E+00
+666.000E-03,+2.569038E+00,+3.435905E+00,+3.308865E+00,+3.318750E+00
+668.000E-03,+2.543829E+00,+3.435198E+00,+3.305439E+00,+3.313911E+00
+670.000E-03,+2.569038E+00,+3.434284E+00,+3.310485E+00,+3.300393E+00
+672.000E-03,+2.566526E+00,+3.425106E+00,+3.305439E+00,+3.319664E+00
+674.000E-03,+2.552301E+00,+3.429260E+00,+3.302035E+00,+3.318772E+00
+676.000E-03,+2.552301E+00,+3.438438E+00,+3.306331E+00,+3.305439E+00
+678.000E-03,+2.552301E+00,+3.439331E+00,+3.305439E+00,+3.330462E+00
+680.000E-03,+2.569038E+00,+3.438602E+00,+3.305439E+00,+3.306167E+00
+682.000E-03,+2.559131E+00,+3.429424E+00,+3.305439E+00,+3.319100E+00
+684.000E-03,+2.525873E+00,+3.451371E+00,+3.319828E+00,+3.319828E+00
+686.000E-03,+2.557511E+00,+3.434120E+00,+3.305439E+00,+3.305439E+00
+688.000E-03,+2.510028E+00,+3.413794E+00,+3.322176E+00,+3.318207E+00
+690.000E-03,+2.552301E+00,+3.426184E+00,+3.314996E+00,+3.318586E+00
+692.000E-03,+2.546713E+00,+3.444919E+00,+3.294291E+00,+3.311028E+00
+694.000E-03,+2.567068E+00,+3.439331E+00,+3.318236E+00,+3.322176E+00
+696.000E-03,+2.569038E+00,+3.432122E+00,+3.305439E+00,+3.322176E+00
+698.000E-03,+2.569038E+00,+3.422244E+00,+3.305439E+00,+3.322176E+00
+700.000E-03,+2.560209E+00,+3.431423E+00,+3.296611E+00,+3.331004E+00
+702.000E-03,+2.505903E+00,+3.423864E+00,+3.305439E+00,+3.320905E+00
+704.000E-03,+2.546013E+00,+3.428882E+00,+3.311727E+00,+3.315888E+00
+706.000E-03,+2.521719E+00,+3.467023E+00,+3.319285E+00,+3.322176E+00
+708.000E-03,+2.528164E+00,+3.442064E+00,+3.305439E+00,+3.305439E+00
+710.000E-03,+2.531054E+00,+3.423900E+00,+3.293213E+00,+3.326686E+00
+712.000E-03,+2.552301E+00,+3.433235E+00,+3.305439E+00,+3.305439E+00
+714.000E-03,+2.518828E+00,+3.440986E+00,+3.305439E+00,+3.322176E+00
+716.000E-03,+2.567610E+00,+3.405858E+00,+3.305439E+00,+3.305439E+00
+718.000E-03,+2.543315E+00,+3.407093E+00,+3.305439E+00,+3.331161E+00
+720.000E-03,+2.568845E+00,+3.422594E+00,+3.305439E+00,+3.338720E+00
+722.000E-03,+2.550296E+00,+3.450706E+00,+3.312805E+00,+3.331546E+00
+724.000E-03,+2.563600E+00,+3.420782E+00,+3.305439E+00,+3.320363E+00
+726.000E-03,+2.563292E+00,+3.456067E+00,+3.311185E+00,+3.311185E+00
+728.000E-03,+2.538997E+00,+3.422594E+00,+3.305439E+00,+3.335479E+00
+730.000E-03,+2.556427E+00,+3.418469E+00,+3.318050E+00,+3.305439E+00
+732.000E-03,+2.557354E+00,+3.434278E+00,+3.305439E+00,+3.322176E+00
+734.000E-03,+2.549796E+00,+3.436825E+00,+3.305439E+00,+3.322176E+00
+736.000E-03,+2.555692E+00,+3.446003E+00,+3.295376E+00,+3.315503E+00
+738.000E-03,+2.553187E+00,+3.422594E+00,+3.290474E+00,+3.321290E+00
+740.000E-03,+2.543858E+00,+3.447925E+00,+3.296996E+00,+3.313883E+00
+742.000E-03,+2.553036E+00,+3.422594E+00,+3.288703E+00,+3.322176E+00
+744.000E-03,+2.555391E+00,+3.412681E+00,+3.322176E+00,+3.332089E+00
+746.000E-03,+2.566683E+00,+3.422594E+00,+3.319821E+00,+3.322176E+00
+748.000E-03,+2.557505E+00,+3.433001E+00,+3.316972E+00,+3.322176E+00
+750.000E-03,+2.565063E+00,+3.426569E+00,+3.296653E+00,+3.300628E+00
+752.000E-03,+2.552301E+00,+3.405858E+00,+3.309023E+00,+3.322176E+00
+754.000E-03,+2.546658E+00,+3.417048E+00,+3.299893E+00,+3.333317E+00
+756.000E-03,+2.567074E+00,+3.422594E+00,+3.307402E+00,+3.322176E+00
+758.000E-03,+2.552301E+00,+3.427503E+00,+3.312654E+00,+3.338912E+00
+760.000E-03,+2.569038E+00,+3.406887E+00,+3.305439E+00,+3.305782E+00
+762.000E-03,+2.552301E+00,+3.430495E+00,+3.322176E+00,+3.322176E+00
+764.000E-03,+2.569038E+00,+3.407135E+00,+3.322176E+00,+3.320899E+00
+766.000E-03,+2.529284E+00,+3.451893E+00,+3.305439E+00,+3.322176E+00
+768.000E-03,+2.569038E+00,+3.419697E+00,+3.305439E+00,+3.336015E+00
+770.000E-03,+2.564377E+00,+3.405858E+00,+3.300778E+00,+3.317515E+00
+772.000E-03,+2.544599E+00,+3.442515E+00,+3.305439E+00,+3.334395E+00
+774.000E-03,+2.543178E+00,+3.433248E+00,+3.288703E+00,+3.322176E+00
+776.000E-03,+2.508229E+00,+3.411995E+00,+3.305439E+00,+3.311577E+00
+778.000E-03,+2.566196E+00,+3.426857E+00,+3.308281E+00,+3.322176E+00
+780.000E-03,+2.552301E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+782.000E-03,+2.568440E+00,+3.422992E+00,+3.305439E+00,+3.305838E+00
+784.000E-03,+2.561679E+00,+3.431972E+00,+3.305439E+00,+3.305439E+00
+786.000E-03,+2.552301E+00,+3.407677E+00,+3.320356E+00,+3.322176E+00
+788.000E-03,+2.536045E+00,+3.444589E+00,+3.316437E+00,+3.322176E+00
+790.000E-03,+2.548862E+00,+3.435891E+00,+3.305439E+00,+3.322176E+00
+792.000E-03,+2.556420E+00,+3.439331E+00,+3.305439E+00,+3.322176E+00
+794.000E-03,+2.552301E+00,+3.421036E+00,+3.315558E+00,+3.317116E+00
+796.000E-03,+2.554800E+00,+3.394119E+00,+3.293700E+00,+3.307938E+00
+798.000E-03,+2.542244E+00,+3.436028E+00,+3.305439E+00,+3.322176E+00
+800.000E-03,+2.567280E+00,+3.407615E+00,+3.306318E+00,+3.306318E+00
+802.000E-03,+2.544139E+00,+3.455930E+00,+3.313739E+00,+3.322176E+00
+804.000E-03,+2.568296E+00,+3.406599E+00,+3.305439E+00,+3.322176E+00
+806.000E-03,+2.552301E+00,+3.412674E+00,+3.315359E+00,+3.315359E+00
+808.000E-03,+2.552301E+00,+3.410581E+00,+3.307801E+00,+3.322176E+00
+810.000E-03,+2.541908E+00,+3.421448E+00,+3.305439E+00,+3.322176E+00
+812.000E-03,+2.552301E+00,+3.422594E+00,+3.322176E+00,+3.309421E+00
+814.000E-03,+2.552301E+00,+3.445337E+00,+3.305439E+00,+3.322176E+00
+816.000E-03,+2.535565E+00,+3.461669E+00,+3.316574E+00,+3.322176E+00
+818.000E-03,+2.567081E+00,+3.422594E+00,+3.303483E+00,+3.305439E+00
+820.000E-03,+2.540151E+00,+3.432109E+00,+3.295925E+00,+3.322176E+00
+822.000E-03,+2.551628E+00,+3.439667E+00,+3.322512E+00,+3.305103E+00
+824.000E-03,+2.561143E+00,+3.431436E+00,+3.305439E+00,+3.331018E+00
+826.000E-03,+2.538132E+00,+3.407141E+00,+3.320892E+00,+3.337628E+00
+828.000E-03,+2.531377E+00,+3.405858E+00,+3.305439E+00,+3.322176E+00
+830.000E-03,+2.552301E+00,+3.411665E+00,+3.311247E+00,+3.322176E+00
+832.000E-03,+2.552301E+00,+3.410512E+00,+3.305439E+00,+3.322176E+00
+834.000E-03,+2.573561E+00,+3.422594E+00,+3.293227E+00,+3.309963E+00
+836.000E-03,+2.562969E+00,+3.436296E+00,+3.308474E+00,+3.305439E+00
+838.000E-03,+2.552301E+00,+3.443779E+00,+3.305439E+00,+3.332768E+00
+840.000E-03,+2.567623E+00,+3.425423E+00,+3.305439E+00,+3.322176E+00
+842.000E-03,+2.561274E+00,+3.422594E+00,+3.314412E+00,+3.305439E+00
+844.000E-03,+2.552095E+00,+3.422388E+00,+3.305233E+00,+3.322176E+00
+846.000E-03,+2.544949E+00,+3.429946E+00,+3.312792E+00,+3.322176E+00
+848.000E-03,+2.552301E+00,+3.424420E+00,+3.305439E+00,+3.320350E+00
+850.000E-03,+2.552301E+00,+3.428326E+00,+3.305439E+00,+3.322176E+00
+852.000E-03,+2.552301E+00,+3.449175E+00,+3.292149E+00,+3.305439E+00
+854.000E-03,+2.527053E+00,+3.418482E+00,+3.318064E+00,+3.322176E+00
+856.000E-03,+2.563972E+00,+3.410924E+00,+3.310505E+00,+3.317110E+00
+858.000E-03,+2.538057E+00,+3.436838E+00,+3.302947E+00,+3.307931E+00
+860.000E-03,+2.545615E+00,+3.439331E+00,+3.305439E+00,+3.322176E+00
+862.000E-03,+2.569038E+00,+3.422594E+00,+3.305439E+00,+3.321304E+00
+864.000E-03,+2.560608E+00,+3.447761E+00,+3.305439E+00,+3.330482E+00
+866.000E-03,+2.552301E+00,+3.421846E+00,+3.322176E+00,+3.321428E+00
+868.000E-03,+2.538681E+00,+3.422594E+00,+3.298629E+00,+3.315366E+00
+870.000E-03,+2.552301E+00,+3.424962E+00,+3.305439E+00,+3.322176E+00
+872.000E-03,+2.552301E+00,+3.440497E+00,+3.316986E+00,+3.316986E+00
+874.000E-03,+2.552301E+00,+3.444102E+00,+3.301451E+00,+3.322176E+00
+876.000E-03,+2.565468E+00,+3.416567E+00,+3.309009E+00,+3.309009E+00
+878.000E-03,+2.569038E+00,+3.416986E+00,+3.311048E+00,+3.322176E+00
+880.000E-03,+2.550351E+00,+3.420644E+00,+3.307389E+00,+3.322176E+00
+882.000E-03,+2.533285E+00,+3.429823E+00,+3.312668E+00,+3.314947E+00
+884.000E-03,+2.568708E+00,+3.422594E+00,+3.305439E+00,+3.338582E+00
+886.000E-03,+2.569038E+00,+3.422594E+00,+3.305439E+00,+3.322176E+00
+888.000E-03,+2.538146E+00,+3.408438E+00,+3.305439E+00,+3.306730E+00
+890.000E-03,+2.546033E+00,+3.435130E+00,+3.311707E+00,+3.322176E+00
+892.000E-03,+2.496997E+00,+3.436420E+00,+3.302529E+00,+3.319265E+00
+894.000E-03,+2.547654E+00,+3.419801E+00,+3.322176E+00,+3.310087E+00
+896.000E-03,+2.540095E+00,+3.443861E+00,+3.322176E+00,+3.338912E+00
+898.000E-03,+2.511175E+00,+3.436303E+00,+3.305439E+00,+3.322176E+00
+900.000E-03,+2.552301E+00,+3.422594E+00,+3.311590E+00,+3.316025E+00
+902.000E-03,+2.521644E+00,+3.421187E+00,+3.305439E+00,+3.337505E+00
+904.000E-03,+2.560072E+00,+3.413628E+00,+3.305439E+00,+3.305439E+00
+906.000E-03,+2.535777E+00,+3.422594E+00,+3.305439E+00,+3.338700E+00
+908.000E-03,+2.544956E+00,+3.439331E+00,+3.307484E+00,+3.322176E+00
+910.000E-03,+2.550469E+00,+3.437498E+00,+3.303607E+00,+3.307272E+00
+912.000E-03,+2.558027E+00,+3.417309E+00,+3.305439E+00,+3.316450E+00
+914.000E-03,+2.555754E+00,+3.435878E+00,+3.322176E+00,+3.318723E+00
+916.000E-03,+2.552301E+00,+3.430805E+00,+3.305439E+00,+3.322176E+00
+918.000E-03,+2.552301E+00,+3.439331E+00,+3.310512E+00,+3.310512E+00
