s,v,i
16383,3.29994,2.19279e-05
16384,3.3,4.15197e-06
16385,3.29992,1.89436e-05
16386,3.30003,1.58296e-05
16387,3.29991,3.90551e-05
16388,3.29996,2.37444e-05
16389,3.29994,-7.91495e-06
16390,3.30004,2.62097e-05
16391,3.29993,1.23263e-05
16392,3.30003,2.43932e-05
16393,3.29998,1.89436e-05
16394,3.3,6.09822e-06
16395,3.29982,1.05098e-05
16396,3.29994,2.69882e-05
16397,3.29997,1.07693e-05
16398,3.29994,9.08163e-07
16399,3.29988,1.80354e-05
16400,3.29988,1.90734e-05
16401,3.29992,2.85453e-05
16402,3.29985,8.95279e-06
16403,3.29996,9.99077e-06
16404,3.29993,2.07602e-05
16405,3.29999,1.59593e-05
16406,3.29995,2.02412e-05
16407,3.30002,2.75072e-05
16408,3.29998,1.16768e-06
16409,3.30006,2.46527e-05
16410,3.30002,1.56999e-05
16411,3.30005,1.49213e-05
16412,3.29993,2.59502e-05
16413,3.29985,1.60891e-05
16414,3.2999,3.60708e-05
16415,3.29982,2.68585e-05
16416,3.29992,1.88139e-05
16417,3.3,1.97221e-05
16418,3.29992,9.60152e-06
16419,3.29987,3.63303e-05
16420,3.29995,2.77667e-05
16421,3.29999,2.9194e-05
16422,3.29996,1.01205e-05
16423,3.29992,2.08899e-05
16424,3.29993,1.55701e-05
16425,3.29983,3.24369e-06
16426,3.30001,7.78499e-06
16427,3.29989,1.46618e-05
16428,3.29998,2.6599e-05
16429,3.29988,1.29751e-05
16430,3.29991,-2.0761e-06
16431,3.29989,1.18073e-05
16432,3.29989,2.27064e-05
16433,3.29986,1.33643e-05
16434,3.29991,1.56998e-05
16435,3.30008,6.4875e-06
16436,3.29991,1.93329e-05
16437,3.29994,1.88139e-05
16438,3.29994,3.30865e-05
16439,3.29991,2.90643e-05
16440,3.30001,1.88139e-05
16441,3.30008,2.63395e-05
16442,3.29993,1.0899e-05
16443,3.30003,3.42543e-05
16444,3.30001,1.56999e-05
16445,3.29996,1.97221e-05
16446,3.29997,2.93238e-05
16447,3.3,3.50321e-06
16448,3.29996,3.54221e-05
16449,3.30003,2.82857e-05
16450,3.29991,5.83875e-06
16451,3.29996,1.58296e-05
16452,3.29991,8.95277e-06
16453,3.29993,2.7118e-05
16454,3.29986,3.0232e-05
16455,3.2999,3.76271e-06
16456,3.29998,2.40039e-05
16457,3.29991,3.11403e-05
16458,3.29998,1.29751e-05
16459,3.29997,1.01205e-05
16460,3.29998,2.40039e-05
16461,3.30002,1.81651e-05
16462,3.29991,3.33461e-05
16463,3.30005,2.24469e-05
16464,3.30005,-6.3579e-06
16465,3.29989,1.1937e-05
16466,3.30003,2.06304e-05
16467,3.29991,4.80073e-06
16468,3.2999,1.44023e-05
16469,3.29992,1.81651e-05
16470,3.29998,8.0445e-06
16471,3.29998,2.15387e-05
16472,3.29998,1.36238e-05
16473,3.29998,2.5561e-05
16474,3.29991,7.65524e-06
16475,3.30003,2.5042e-05
16476,3.30003,1.20668e-05
16477,3.29994,2.69882e-05
16478,3.29996,2.88047e-05
16479,3.29994,1.01205e-05
16480,3.29996,2.7118e-05
16481,3.29994,1.69974e-05
16482,3.29996,3.60708e-05
16483,3.29997,5.18946e-07
16484,3.29999,2.24469e-05
16485,3.30007,2.05006e-05
16486,3.29995,3.69791e-05
16487,3.30003,1.40131e-05
16488,3.29989,3.76273e-06
16489,3.29994,3.20485e-05
16490,3.29976,1.67379e-05
16491,3.30005,1.21966e-05
16492,3.29989,1.11585e-05
16493,3.29993,1.34941e-05
16494,3.29988,2.34849e-05
16495,3.29996,1.15478e-05
16496,3.29999,3.06213e-05
16497,3.29991,2.7118e-05
16498,3.29992,3.19188e-05
16499,3.29998,1.67379e-05
16500,3.29991,2.19279e-05
16501,3.29998,1.32346e-05
16502,3.30008,3.59411e-05
16503,3.29994,1.76461e-05
16504,3.29997,1.49213e-05
16505,3.3001,1.72569e-05
16506,3.2999,1.06395e-05
16507,3.29982,3.63303e-05
16508,3.29988,1.16768e-06
16509,3.29994,1.99816e-05
16510,3.29996,1.27156e-05
16511,3.29989,1.31048e-05
16512,3.29992,4.93046e-06
16513,3.29996,9.08163e-07
16514,3.29978,1.46618e-05
16515,3.30008,1.98519e-05
16516,3.29995,4.54122e-06
16517,3.30004,1.84246e-05
16518,3.29999,2.85452e-05
16519,3.3,1.79056e-05
16520,3.29997,3.08808e-05
16521,3.29992,1.49213e-05
16522,3.29991,2.67287e-05
16523,3.29996,1.81651e-05
16524,3.30001,1.11586e-05
16525,3.2999,3.63303e-05
16526,3.29993,2.95832e-05
16527,3.30004,2.43932e-05
16528,3.29987,2.30957e-05
16529,3.29994,1.71271e-05
16530,3.29993,1.81651e-05
16531,3.3,3.25675e-05
16532,3.29996,2.95833e-05
16533,3.3,1.05098e-05
16534,3.3,1.06395e-05
16535,3.29994,1.02503e-05
16536,3.29997,3.91849e-05
16537,3.30003,1.45321e-05
16538,3.29989,1.50511e-05
16539,3.29979,2.30957e-05
16540,3.29996,2.3485e-05
16541,3.30001,3.81469e-05
16542,3.29989,1.63486e-05
16543,3.29998,1.53106e-05
16544,3.29994,7.26599e-06
16545,3.29998,6.74698e-06
16546,3.29996,2.75072e-05
16547,3.2999,1.32346e-05
16548,3.29991,2.53014e-05
16549,3.30001,4.06121e-05
16550,3.29989,-2.07612e-06
16551,3.29987,2.59502e-05
16552,3.29994,1.01206e-05
16553,3.29993,9.34203e-06
16554,3.29988,1.0899e-05
16555,3.29989,2.24469e-05
16556,3.29996,2.07602e-05
16557,3.29994,1.73866e-05
16558,3.29998,1.33643e-05
16559,3.29994,1.63486e-05
16560,3.2999,1.88139e-05
16561,3.29987,-4.5414e-06
16562,3.29992,1.53106e-05
16563,3.29996,1.51809e-05
16564,3.30005,4.67095e-06
16565,3.29997,2.75072e-05
16566,3.2999,2.02412e-05
16567,3.29982,1.71271e-05
16568,3.29994,2.608e-05
16569,3.29997,3.11403e-05
16570,3.29993,2.20577e-05
16571,3.29995,2.05007e-05
16572,3.2999,3.62006e-05
16573,3.29994,2.59502e-05
16574,3.29988,1.16776e-05
16575,3.30002,3.11403e-05
16576,3.3,2.77667e-05
16577,3.29993,2.5042e-05
16578,3.29997,1.82949e-05
16579,3.29992,3.76271e-06
16580,3.29996,3.01023e-05
16581,3.29995,2.68585e-05
16582,3.29995,-1.03811e-06
16583,3.29994,1.55701e-05
16584,3.29984,3.01023e-05
16585,3.29992,6.87674e-06
16586,3.29991,1.27156e-05
16587,3.30004,2.69882e-05
16588,3.29992,1.32346e-05
16589,3.30006,1.41428e-05
16590,3.3,1.90734e-05
16591,3.29993,2.03709e-05
16592,3.29998,2.38742e-05
16593,3.29997,1.34941e-05
16594,3.29983,2.07602e-05
16595,3.29991,3.03618e-05
16596,3.3,1.23263e-05
16597,3.29998,1.51808e-05
16598,3.29996,2.85445e-06
16599,3.29992,2.42634e-05
16600,3.29997,2.07595e-06
16601,3.30003,2.58205e-05
16602,3.29997,2.12792e-05
16603,3.30003,1.76461e-05
16604,3.29994,5.70897e-06
16605,3.30011,1.25858e-05
16606,3.30001,2.8675e-05
16607,3.30003,1.55693e-06
16608,3.30001,3.24378e-05
16609,3.29993,1.59594e-05
16610,3.29991,2.8156e-05
16611,3.29995,2.01114e-05
16612,3.29983,1.29751e-05
16613,3.29994,1.29677e-07
16614,3.30002,4.28171e-06
16615,3.29999,1.73866e-05
16616,3.30001,1.38833e-05
16617,3.29993,-4.8009e-06
16618,3.29993,1.12883e-05
16619,3.29995,6.48748e-06
16620,3.3,1.36238e-05
16621,3.29995,1.73866e-05
16622,3.3,2.03709e-05
16623,3.29987,1.84246e-05
16624,3.2999,1.51808e-05
16625,3.30001,3.2308e-05
16626,3.29987,1.69974e-05
16627,3.29987,1.95924e-05
16628,3.29995,2.29659e-05
16629,3.29985,4.93045e-06
16630,3.29999,1.42726e-05
16631,3.2999,1.15478e-05
16632,3.29992,1.81651e-05
16633,3.29994,2.16684e-05
16634,3.29988,1.33643e-05
16635,3.30002,6.48747e-06
16636,3.29992,2.94535e-05
16637,3.29987,1.79056e-05
16638,3.29999,1.71271e-05
16639,3.29998,1.11586e-05
16640,3.29997,2.27064e-05
16641,3.29988,8.69327e-06
16642,3.29991,1.84246e-05
16643,3.29992,1.23263e-05
16644,3.29987,8.17426e-06
16645,3.30001,2.59421e-07
16646,3.30003,1.06395e-05
16647,3.2999,1.66081e-05
16648,3.29982,2.75072e-05
16649,3.29994,1.28453e-05
16650,3.29983,2.88048e-05
16651,3.29988,2.43932e-05
16652,3.29991,8.56352e-06
16653,3.3,2.6599e-05
16654,3.29988,1.40131e-05
16655,3.29988,1.59594e-05
16656,3.2999,2.37444e-05
16657,3.3,8.43373e-06
16658,3.29989,1.80354e-05
16659,3.29996,2.23172e-05
16660,3.29994,2.24469e-05
16661,3.29998,3.127e-05
16662,3.29991,1.56999e-05
16663,3.29991,1.40131e-05
16664,3.30004,4.04824e-05
16665,3.30001,1.62189e-05
16666,3.29984,-5.31992e-06
16667,3.2999,3.38651e-05
16668,3.29983,3.46436e-05
16669,3.29996,1.20668e-05
16670,3.29996,2.64692e-05
16671,3.30002,2.45229e-05
16672,3.30002,1.89437e-05
16673,3.29994,7.266e-06
16674,3.29994,2.25767e-05
16675,3.29995,2.07602e-05
16676,3.29999,3.04915e-05
16677,3.30006,3.127e-05
16678,3.29996,1.97221e-05
16679,3.29999,8.43376e-06
16680,3.29993,1.37536e-05
16681,3.29998,2.84155e-05
16682,3.29991,1.84246e-05
16683,3.29997,4.15195e-06
16684,3.30002,1.06395e-05
16685,3.29996,2.77667e-05
16686,3.29992,1.98519e-05
16687,3.30006,2.25767e-05
16688,3.29999,1.29751e-05
16689,3.29988,-1.16787e-06
16690,3.29995,1.56998e-05
16691,3.29993,2.68585e-05
16692,3.30001,1.98519e-05
16693,3.29993,4.54122e-06
16694,3.29991,3.47733e-05
16695,3.29998,2.29659e-05
16696,3.29991,5.70897e-06
16697,3.29999,8.95277e-06
16698,3.29998,2.14089e-05
16699,3.29987,2.58205e-05
16700,3.29997,-2.98439e-06
16701,3.29995,7.00649e-06
16702,3.29995,1.77759e-05
16703,3.29993,8.69327e-06
16704,3.30004,1.55701e-05
16705,3.29996,1.29751e-05
16706,3.3,1.54403e-05
16707,3.29999,2.46527e-05
16708,3.29999,4.00931e-05
16709,3.29988,2.54312e-05
16710,3.30001,2.62097e-05
16711,3.30004,3.29568e-05
16712,3.29992,2.27064e-05
16713,3.3,6.747e-06
16714,3.29993,1.73866e-05
16715,3.29999,3.16593e-05
16716,3.29997,1.1937e-05
16717,3.29992,7.00649e-06
16718,3.29987,2.11494e-05
16719,3.29987,5.31973e-06
16720,3.29992,3.30866e-05
16721,3.30003,1.82949e-05
16722,3.29995,1.44023e-05
16723,3.29985,1.27156e-05
16724,3.30003,9.47178e-06
16725,3.29992,7.78501e-06
16726,3.29993,8.17425e-06
16727,3.29996,1.90734e-05
16728,3.29998,2.4004e-05
16729,3.2999,1.03801e-05
16730,3.29985,6.87673e-06
16731,3.29989,2.73775e-05
16732,3.29997,6.74699e-06
16733,3.29993,1.15478e-05
16734,3.29996,2.07594e-06
16735,3.30003,8.5635e-06
16736,3.3,2.2057e-06
16737,3.29992,2.98428e-05
16738,3.29996,2.17982e-05
16739,3.29994,7.52549e-06
16740,3.30008,1.51808e-05
16741,3.29999,-1.5571e-06
16742,3.3,1.66081e-05
16743,3.29997,2.17982e-05
16744,3.29996,1.80354e-05
16745,3.29992,1.06395e-05
16746,3.29998,1.06396e-05
16747,3.29996,2.93237e-05
16748,3.29989,2.17982e-05
16749,3.3,3.16593e-05
16750,3.29993,2.33552e-05
16751,3.29988,2.02411e-05
16752,3.29985,3.43841e-05
16753,3.30003,2.59502e-05
16754,3.29998,3.76271e-06
16755,3.29978,1.05098e-05
16756,3.29999,7.13624e-06
16757,3.29993,2.7637e-05
16758,3.3,1.55701e-05
16759,3.29985,8.82301e-06
16760,3.29988,2.24469e-05
16761,3.30011,3.99634e-05
16762,3.29995,1.88139e-05
16763,3.29997,7.13624e-06
16764,3.30003,1.44023e-05
16765,3.29987,2.45229e-05
16766,3.29998,3.32163e-05
16767,3.29998,2.608e-05
16768,3.29996,2.12792e-05
16769,3.29996,6.35774e-06
16770,3.29981,2.37445e-05
16771,3.29986,2.78965e-05
16772,3.2999,1.64783e-05
16773,3.29997,1.64784e-05
16774,3.29995,2.7118e-05
16775,3.29985,1.05098e-05
16776,3.29985,9.47175e-06
16777,3.30009,9.34202e-06
16778,3.2999,7.39574e-06
16779,3.29992,2.98428e-05
16780,3.29997,2.72477e-05
16781,3.30003,1.90734e-05
16782,3.29988,8.95277e-06
16783,3.29992,1.05098e-05
16784,3.29995,1.51808e-05
16785,3.29994,3.01023e-05
16786,3.29999,1.79056e-05
16787,3.30002,2.59502e-05
16788,3.29996,2.37444e-05
16789,3.29989,2.29659e-05
16790,3.29989,1.77759e-05
16791,3.29993,2.56907e-05
16792,3.30007,3.64601e-05
16793,3.29992,2.89345e-05
16794,3.30002,2.45229e-05
16795,3.29985,2.27064e-05
16796,3.29996,1.97222e-05
16797,3.3,2.50419e-05
16798,3.2999,2.69882e-05
16799,3.30003,1.72569e-05
16800,3.29992,2.9194e-05
16801,3.29998,3.19188e-05
16802,3.2999,3.89246e-06
16803,3.30004,3.32163e-05
16804,3.29989,1.1418e-05
16805,3.30002,2.68585e-05
16806,3.29996,1.82949e-05
16807,3.29991,2.25767e-05
16808,3.29986,2.47825e-05
16809,3.29991,9.21228e-06
16810,3.29997,1.21966e-05
16811,3.29991,1.36238e-05
16812,3.30003,1.79056e-05
16813,3.29993,1.77759e-05
16814,3.29996,2.08899e-05
16815,3.29995,2.98428e-05
16816,3.30005,2.25767e-05
16817,3.29991,1.44023e-05
16818,3.29998,1.71271e-05
16819,3.29995,2.32254e-05
16820,3.29999,1.46618e-05
16821,3.29991,5.18918e-07
16822,3.29992,2.32254e-05
16823,3.29989,4.8007e-06
16824,3.29988,1.81651e-05
16825,3.29995,1.79056e-05
16826,3.29984,7.65526e-06
16827,3.3,3.41246e-05
16828,3.3,1.67379e-05
16829,3.29991,2.5042e-05
16830,3.29993,2.28362e-05
16831,3.29989,1.95924e-05
16832,3.29989,2.64692e-05
16833,3.29983,8.82302e-06
16834,3.30001,1.38833e-05
16835,3.29999,1.92031e-05
16836,3.3,1.23263e-05
16837,3.30002,2.99725e-05
16838,3.29999,1.27156e-05
16839,3.29986,6.87673e-06
16840,3.29989,1.0899e-05
16841,3.30003,6.09821e-06
16842,3.29996,9.08252e-06
16843,3.29991,1.33643e-05
16844,3.29994,1.11586e-05
16845,3.30008,7.00651e-06
16846,3.29999,1.81651e-05
16847,3.29992,9.08251e-06
16848,3.30001,2.40039e-05
16849,3.29999,1.72569e-05
16850,3.2999,9.60152e-06
16851,3.29991,2.10197e-05
16852,3.29986,1.41428e-05
16853,3.29993,3.28271e-05
16854,3.29982,1.60891e-05
16855,3.2999,1.07693e-05
16856,3.30002,2.25767e-05
16857,3.30002,1.32346e-05
16858,3.29997,2.17982e-05
16859,3.29994,9.21227e-06
16860,3.2999,1.68676e-05
16861,3.29991,2.40039e-05
16862,3.30003,5.06022e-06
16863,3.29988,4.93046e-06
16864,3.29994,1.36238e-05
16865,3.29979,2.37444e-05
16866,3.29993,1.66081e-05
16867,3.29988,2.25767e-05
16868,3.29996,2.16684e-05
16869,3.30008,3.16593e-05
16870,3.29998,1.33643e-05
16871,3.29997,1.12883e-05
16872,3.30006,7.39575e-06
16873,3.2999,2.7637e-05
16874,3.29993,2.51717e-05
16875,3.30002,2.46527e-05
16876,3.29995,1.33643e-05
16877,3.29998,1.55694e-06
16878,3.30001,2.16684e-05
16879,3.29989,2.67287e-05
16880,3.3,-3.89263e-06
16881,3.29995,1.47916e-05
16882,3.29996,3.25676e-05
16883,3.29991,2.51717e-05
16884,3.29992,1.45321e-05
16885,3.29998,2.68585e-05
16886,3.3,1.44023e-05
16887,3.29994,1.50511e-05
16888,3.30004,9.73126e-06
16889,3.30002,2.58205e-05
16890,3.29993,2.75072e-05
16891,3.29991,2.8675e-05
16892,3.29999,1.31048e-05
16893,3.2999,3.4384e-05
16894,3.3,1.05098e-05
16895,3.29999,3.46436e-05
16896,3.29995,5.83873e-06
16897,3.2999,8.69324e-06
16898,3.29992,1.86841e-05
16899,3.29989,1.20668e-05
16900,3.29989,3.10105e-05
16901,3.29987,6.61725e-06
16902,3.29997,1.80354e-05
16903,3.29989,7.91477e-06
16904,3.29993,7.13625e-06
16905,3.29993,1.66081e-05
16906,3.29986,1.66081e-05
16907,3.30002,3.39948e-05
16908,3.3,1.68676e-05
16909,3.29994,2.8675e-05
16910,3.29995,1.42716e-06
16911,3.3,1.38833e-05
16912,3.30008,3.36056e-05
16913,3.29997,2.15387e-05
16914,3.2999,3.91849e-05
16915,3.29992,-2.59512e-06
16916,3.29997,8.82303e-06
16917,3.29993,2.34849e-05
16918,3.29988,3.13998e-05
16919,3.29998,2.7118e-05
16920,3.29999,2.33552e-05
16921,3.29992,8.69327e-06
16922,3.29999,8.17428e-06
16923,3.29989,1.37536e-05
16924,3.29995,2.9842e-06
16925,3.29995,1.28453e-05
16926,3.29991,2.95833e-05
16927,3.29998,1.51808e-05
16928,3.3,1.95924e-05
16929,3.29996,2.59496e-06
16930,3.29998,9.08252e-06
16931,3.29995,1.41428e-05
16932,3.30003,1.19371e-05
16933,3.29986,1.64783e-05
16934,3.29998,2.58205e-05
16935,3.29993,8.04451e-06
16936,3.29995,2.46522e-06
16937,3.29989,1.54403e-05
16938,3.29994,3.26973e-05
16939,3.29993,-7.13641e-06
16940,3.3,4.99543e-05
16941,3.29996,2.27064e-05
16942,3.29998,1.16767e-06
16943,3.29992,2.24469e-05
16944,3.29995,3.36055e-05
16945,3.29986,1.02503e-05
16946,3.29995,1.07693e-05
16947,3.29993,3.04915e-05
16948,3.29998,9.21226e-06
16949,3.29993,2.32254e-05
16950,3.29996,1.67379e-05
16951,3.29993,1.66081e-05
16952,3.29997,1.51808e-05
16953,3.29998,1.64784e-05
16954,3.30003,3.86659e-05
16955,3.29995,1.55701e-05
16956,3.30001,2.24469e-05
16957,3.29992,1.28453e-05
16958,3.29991,1.37536e-05
16959,3.29995,1.02503e-05
16960,3.30002,1.97222e-05
16961,3.2999,7.65525e-06
16962,3.29992,1.1418e-05
16963,3.29992,1.64784e-05
16964,3.30007,7.65523e-06
16965,3.29998,1.41428e-05
16966,3.29985,1.45321e-05
16967,3.29992,1.62188e-05
16968,3.29996,2.53015e-05
16969,3.30007,3.11403e-05
16970,3.29992,1.06395e-05
16971,3.30007,5.70899e-06
16972,3.29991,1.55701e-05
16973,3.29999,2.62097e-05
16974,3.29995,1.93329e-05
16975,3.29992,2.08899e-05
16976,3.30001,7.78499e-06
16977,3.30003,2.95833e-05
16978,3.29988,9.73127e-06
16979,3.29995,1.9462e-06
16980,3.29993,2.46527e-05
16981,3.29996,4.67098e-06
16982,3.30002,1.29751e-05
16983,3.3,3.11402e-05
16984,3.29991,1.33643e-05
16985,3.29992,1.42726e-05
16986,3.30001,1.37536e-05
16987,3.29987,1.16775e-05
16988,3.29996,1.95924e-05
16989,3.29997,1.86841e-05
16990,3.29994,1.32346e-05
16991,3.29993,8.17427e-06
16992,3.29992,3.24378e-05
16993,3.29992,1.73866e-05
16994,3.29996,1.12883e-05
16995,3.29986,2.67287e-05
16996,3.29998,1.19371e-05
16997,3.3,3.34758e-05
16998,3.29992,7.5255e-06
16999,3.29994,1.05098e-05
17000,3.29988,2.07594e-06
17001,3.29988,2.07601e-05
17002,3.29999,3.45138e-05
17003,3.29999,1.58296e-05
17004,3.30002,2.40039e-05
17005,3.2999,2.01114e-05
17006,3.29986,1.37536e-05
17007,3.29996,3.0751e-05
17008,3.29992,3.28271e-05
17009,3.29983,-8.17444e-06
17010,3.3,2.82857e-05
17011,3.29992,-6.48847e-07
17012,3.30002,2.27064e-05
17013,3.29986,1.84246e-05
17014,3.29995,1.25858e-05
17015,3.29995,2.34849e-05
17016,3.29995,1.63486e-05
17017,3.29991,1.23263e-05
17018,3.29991,2.23172e-05
17019,3.29996,1.23263e-05
17020,3.30002,1.90734e-05
17021,3.29998,2.23172e-05
17022,3.29991,1.92031e-05
17023,3.29997,2.29659e-05
17024,3.29998,2.90643e-05
17025,3.29994,1.33643e-05
17026,3.29987,1.80354e-05
17027,3.29997,2.38742e-05
17028,3.29986,1.27156e-05
17029,3.2999,9.86101e-06
17030,3.29994,2.5042e-05
17031,3.29992,2.56907e-05
17032,3.29993,3.13998e-05
17033,3.29998,1.36238e-05
17034,3.29998,5.06021e-06
17035,3.29996,7.91477e-06
17036,3.3,9.34201e-06
17037,3.2999,5.06023e-06
17038,3.29992,2.16684e-05
17039,3.29996,3.7627e-06
17040,3.30001,3.71089e-05
17041,3.29993,2.56907e-05
17042,3.30011,8.43376e-06
17043,3.29996,2.56907e-05
17044,3.29994,2.99725e-05
17045,3.29993,1.53106e-05
17046,3.29988,2.8675e-05
17047,3.29993,2.33552e-05
17048,3.29996,2.08899e-05
17049,3.29984,2.89345e-05
17050,3.29996,1.21966e-05
17051,3.29999,1.99816e-05
17052,3.30004,9.60152e-06
17053,3.29994,3.01023e-05
17054,3.29992,2.02411e-05
17055,3.29992,1.69974e-05
17056,3.29991,3.41246e-05
17057,3.29998,4.26882e-05
17058,3.29996,2.77667e-05
17059,3.30002,3.78874e-05
17060,3.29985,1.51809e-05
17061,3.29994,2.9194e-05
17062,3.29981,9.08154e-07
17063,3.29988,4.02222e-06
17064,3.29998,1.20668e-05
17065,3.3,3.03618e-05
17066,3.30001,9.73127e-06
17067,3.29996,1.63486e-05
17068,3.29983,4.02221e-06
17069,3.29995,2.06304e-05
17070,3.29987,2.08899e-05
17071,3.29992,1.19371e-05
17072,3.29998,3.52923e-05
17073,3.29989,2.23172e-05
17074,3.29996,2.69882e-05
17075,3.29994,5.08625e-05
17076,3.29987,2.25767e-05
17077,3.29999,1.55701e-05
17078,3.29994,4.00931e-05
17079,3.30005,2.28362e-05
17080,3.29994,1.79056e-05
17081,3.29989,1.0899e-05
17082,3.30007,3.65898e-05
17083,3.29999,2.5561e-05
17084,3.29982,1.77759e-05
17085,3.29998,1.10288e-05
17086,3.29991,2.08899e-05
17087,3.30004,1.64783e-05
17088,3.30004,2.21874e-05
17089,3.2999,5.70897e-06
17090,3.30006,3.20485e-05
17091,3.29985,1.85544e-05
17092,3.29995,2.32254e-05
17093,3.30009,3.127e-05
17094,3.29997,1.62188e-05
17095,3.29993,3.69791e-05
17096,3.29999,2.40039e-05
17097,3.29989,1.33643e-05
17098,3.30006,3.24378e-05
17099,3.30002,2.03709e-05
17100,3.29993,3.11403e-05
17101,3.29985,2.05006e-05
17102,3.29998,1.45321e-05
17103,3.29994,1.85544e-05
17104,3.29999,3.39948e-05
17105,3.2999,2.98428e-05
17106,3.29997,2.5561e-05
17107,3.29999,2.02412e-05
17108,3.29995,2.20577e-05
17109,3.29998,2.03709e-05
17110,3.29998,3.20485e-05
17111,3.3,2.16684e-05
17112,3.3,2.95833e-05
17113,3.29999,3.64601e-05
17114,3.29999,3.04915e-05
17115,3.29995,3.56816e-05
17116,3.29997,2.06304e-05
17117,3.29989,1.90734e-05
17118,3.30001,3.90551e-05
17119,3.2999,3.21783e-05
17120,3.29993,2.24469e-05
17121,3.29993,9.60152e-06
17122,3.29998,1.25858e-05
17123,3.29995,1.45321e-05
17124,3.29986,1.81643e-06
17125,3.30007,-1.29834e-07
17126,3.29992,4.06122e-05
17127,3.3,9.21226e-06
17128,3.29983,1.71271e-05
17129,3.29994,1.51809e-05
17130,3.29992,9.08182e-07
17131,3.29993,2.07602e-05
17132,3.29996,1.51808e-05
17133,3.29994,9.86104e-06
17134,3.29994,2.68585e-05
17135,3.29997,2.16684e-05
17136,3.29996,5.57931e-05
17137,3.29993,2.37444e-05
17138,3.29985,1.55701e-05
17139,3.3,2.24469e-05
17140,3.29993,2.90642e-05
17141,3.29988,1.24561e-05
17142,3.29989,1.31048e-05
17143,3.29986,1.2456e-05
17144,3.2999,4.72295e-05
17145,3.29984,1.55701e-05
17146,3.30003,2.23172e-05
17147,3.30001,2.30957e-05
17148,3.29994,9.73128e-06
17149,3.29999,8.56351e-06
17150,3.29994,1.16768e-06
17151,3.29987,2.77667e-05
17152,3.29995,1.11585e-05
17153,3.29998,2.75072e-05
17154,3.30008,7.00652e-06
17155,3.29997,6.35775e-06
17156,3.29995,1.56998e-05
17157,3.30002,1.85544e-05
17158,3.29999,1.63486e-05
17159,3.29992,2.82857e-05
17160,3.29994,2.16684e-05
17161,3.29998,2.46517e-06
17162,3.30005,5.83873e-06
17163,3.29998,2.27064e-05
17164,3.29989,2.27064e-05
17165,3.2999,2.98428e-05
17166,3.2999,1.89436e-05
17167,3.30003,2.94535e-05
17168,3.30002,8.69326e-06
17169,3.29998,5.31972e-06
17170,3.29999,2.67287e-05
17171,3.29999,1.47916e-05
17172,3.29994,2.16684e-05
17173,3.29993,2.42635e-05
17174,3.3,2.77667e-05
17175,3.3,1.40131e-05
17176,3.29974,2.15387e-05
17177,3.29996,5.83876e-06
17178,3.29987,1.05098e-05
17179,3.29997,3.41246e-05
17180,3.29987,6.61724e-06
17181,3.30002,7.91476e-06
17182,3.29999,1.05098e-05
17183,3.2999,2.20577e-05
17184,3.29994,1.41428e-05
17185,3.30002,1.84246e-05
17186,3.29989,2.85452e-05
17187,3.29996,2.78965e-05
17188,3.29997,1.34941e-05
17189,3.29995,2.28362e-05
17190,3.29994,1.62188e-05
17191,3.29997,3.0232e-05
17192,3.29988,1.27156e-05
17193,3.2998,6.48749e-06
17194,3.29996,1.15478e-05
17195,3.29987,1.11585e-05
17196,3.30001,1.72569e-05
17197,3.29984,1.19371e-05
17198,3.30008,2.43932e-05
17199,3.29993,2.08899e-05
17200,3.30005,1.37536e-05
17201,3.30006,3.34758e-05
17202,3.29998,5.18997e-06
17203,3.29993,1.32346e-05
17204,3.29991,3.01022e-05
17205,3.3,3.95741e-05
17206,3.29994,9.9908e-06
17207,3.29996,2.78965e-05
17208,3.29999,1.33643e-05
17209,3.29993,1.51808e-05
17210,3.29992,2.47825e-05
17211,3.29995,7.91475e-06
17212,3.30001,3.0751e-05
17213,3.29998,1.86841e-05
17214,3.30004,1.62188e-05
17215,3.29996,8.04449e-06
17216,3.29983,2.15387e-05
17217,3.29993,1.25858e-05
17218,3.30001,3.73684e-05
17219,3.29993,1.51808e-05
17220,3.2999,2.93237e-05
17221,3.29988,1.34941e-05
17222,3.2999,1.28453e-05
17223,3.29995,1.34941e-05
17224,3.29987,1.34941e-05
17225,3.29989,2.46527e-05
17226,3.29984,2.62097e-05
17227,3.29992,5.9685e-06
17228,3.30002,8.43375e-06
17229,3.30003,1.84246e-05
17230,3.29993,3.4384e-05
17231,3.29992,5.83873e-06
17232,3.29993,1.55701e-05
17233,3.29986,1.56998e-05
17234,3.30006,1.55701e-05
17235,3.29999,1.90734e-05
17236,3.3,1.88139e-05
17237,3.29993,3.42543e-05
17238,3.2999,3.41246e-05
17239,3.29999,1.72569e-05
17240,3.29992,8.69326e-06
17241,3.30009,1.60891e-05
17242,3.3,2.06304e-05
17243,3.29995,2.07602e-05
17244,3.29999,2.07602e-05
17245,3.29998,1.77759e-05
17246,3.3,1.86841e-05
17247,3.29983,8.43377e-06
17248,3.29993,2.47824e-05
17249,3.30006,1.06395e-05
17250,3.29994,1.55701e-05
17251,3.3,1.42726e-05
17252,3.29991,7.266e-06
17253,3.29996,1.32346e-05
17254,3.29996,2.29659e-05
17255,3.3,2.72477e-05
17256,3.29995,2.59502e-05
17257,3.3001,6.22798e-06
17258,3.29994,1.41428e-05
17259,3.29993,7.78498e-06
