s,v,i
23000,3.3,9.47178e-06
23001,3.29996,2.6599e-05
23002,3.30004,3.59411e-05
23003,3.29986,3.0232e-05
23004,3.29982,2.27064e-05
23005,3.30001,1.37536e-05
23006,3.29987,2.07602e-05
23007,3.3,3.19188e-05
23008,3.29985,1.88139e-05
23009,3.29996,2.33552e-05
23010,3.29991,2.27064e-05
23011,3.29998,2.10197e-05
23012,3.3,3.56816e-05
23013,3.29995,2.85453e-05
23014,3.3,1.10288e-05
23015,3.29985,1.77759e-05
23016,3.29995,2.94535e-05
23017,3.30005,3.15295e-05
23018,3.2998,2.15387e-05
23019,3.29987,1.34941e-05
23020,3.29983,4.70997e-05
23021,3.29985,2.59502e-05
23022,3.2999,3.10105e-05
23023,3.2999,2.14089e-05
23024,3.29995,2.7637e-05
23025,3.30005,2.73775e-05
23026,3.3,3.20485e-05
23027,3.29982,3.73683e-05
23028,3.29995,6.61724e-06
23029,3.29992,2.19279e-05
23030,3.30001,1.60891e-05
23031,3.29993,1.80354e-05
23032,3.29997,2.32254e-05
23033,3.29985,1.82949e-05
23034,3.29993,1.37536e-05
23035,3.29997,1.06395e-05
23036,3.29997,1.89436e-05
23037,3.29999,2.67287e-05
23038,3.29993,1.95924e-05
23039,3.30005,2.03709e-05
23040,3.29994,3.93146e-05
23041,3.29981,-1.16783e-06
23042,3.29991,1.69973e-05
23043,3.29988,8.82301e-06
23044,3.29991,1.038e-05
23045,3.29988,1.42726e-05
23046,3.29986,1.16775e-05
23047,3.30005,2.36147e-05
23048,3.29989,1.36238e-05
23049,3.29992,1.51808e-05
23050,3.30001,2.62097e-05
23051,3.29991,2.62097e-05
23052,3.29993,2.36147e-05
23053,3.29991,1.93329e-05
23054,3.30008,3.68493e-05
23055,3.29983,1.72569e-05
23056,3.29992,1.36238e-05
23057,3.29985,1.24561e-05
23058,3.29989,2.02412e-05
23059,3.29976,5.96849e-06
23060,3.29997,2.27064e-05
23061,3.30004,1.95924e-05
23062,3.29986,9.86105e-06
23063,3.29997,2.27064e-05
23064,3.30005,2.02411e-05
23065,3.2998,3.59411e-05
23066,3.30003,3.46436e-05
23067,3.29988,2.20577e-05
23068,3.29992,2.64692e-05
23069,3.29996,2.69882e-05
23070,3.29995,2.25767e-05
23071,3.29998,1.38833e-05
23072,3.29989,2.05007e-05
23073,3.29988,2.23172e-05
23074,3.29987,7.785e-06
23075,3.29999,3.24378e-05
23076,3.30002,2.11494e-05
23077,3.29994,2.73775e-05
23078,3.3,1.32346e-05
23079,3.29994,1.31048e-05
23080,3.30001,1.94626e-05
23081,3.29996,2.40039e-05
23082,3.30001,3.24378e-05
23083,3.2999,2.01114e-05
23084,3.30001,3.15295e-05
23085,3.29992,3.45138e-05
23086,3.29998,4.72295e-05
23087,3.29999,3.15295e-05
23088,3.29988,6.35773e-06
23089,3.30003,2.29659e-05
23090,3.29988,3.04915e-05
23091,3.29998,1.47916e-05
23092,3.3,2.93237e-05
23093,3.29985,2.99725e-05
23094,3.29993,4.21692e-05
23095,3.29991,9.21225e-06
23096,3.2999,3.46436e-05
23097,3.30002,3.25675e-05
23098,3.30002,3.0232e-05
23099,3.29996,2.46527e-05
23100,3.29994,7.13625e-06
23101,3.29992,1.98519e-05
23102,3.29995,3.0232e-05
23103,3.29987,2.15387e-05
23104,3.29995,3.08808e-05
23105,3.29988,1.72569e-05
23106,3.29978,2.95833e-05
23107,3.3001,1.21966e-05
23108,3.29995,3.89254e-05
23109,3.29986,2.75072e-05
23110,3.30002,2.62097e-05
23111,3.30001,7.65525e-06
23112,3.29998,2.25767e-05
23113,3.29991,3.08808e-05
23114,3.29988,2.47824e-05
23115,3.29997,3.24378e-05
23116,3.29997,2.59411e-07
23117,3.29993,2.73775e-05
23118,3.29988,2.8675e-05
23119,3.29993,1.73866e-05
23120,3.29991,2.5561e-05
23121,3.29988,3.60708e-05
23122,3.3,3.03618e-05
23123,3.29982,2.4523e-05
23124,3.29987,1.73866e-05
23125,3.2999,3.10105e-05
23126,3.29993,2.17982e-05
23127,3.29997,3.43841e-05
23128,3.30005,8.04452e-06
23129,3.29988,2.51717e-05
23130,3.3,2.69882e-05
23131,3.29989,2.4523e-05
23132,3.29987,1.95924e-05
23133,3.2999,1.0899e-05
23134,3.3,2.58205e-05
23135,3.3,3.16593e-05
23136,3.29995,3.2827e-05
23137,3.29996,2.10197e-05
23138,3.29988,2.82858e-05
23139,3.29989,8.304e-06
23140,3.30006,3.89254e-05
23141,3.29995,1.56998e-05
23142,3.29992,3.32163e-05
23143,3.2999,1.23263e-05
23144,3.29991,2.27064e-05
23145,3.29985,2.88048e-05
23146,3.29995,2.37444e-05
23147,3.29999,1.31048e-05
23148,3.3,1.88139e-05
23149,3.30001,2.62097e-05
23150,3.29986,2.6599e-05
23151,3.30007,3.93146e-05
23152,3.29988,4.697e-05
23153,3.2998,2.27064e-05
23154,3.29985,3.56816e-05
23155,3.29982,2.11494e-05
23156,3.29994,1.60891e-05
23157,3.29992,2.17982e-05
23158,3.29994,2.98428e-05
23159,3.29994,1.82949e-05
23160,3.29996,2.38742e-05
23161,3.29998,4.11312e-05
23162,3.29974,3.29568e-05
23163,3.29988,2.14089e-05
23164,3.29991,3.86659e-05
23165,3.29999,2.24469e-05
23166,3.29996,1.71271e-05
23167,3.30006,1.31048e-05
23168,3.29998,2.5561e-05
23169,3.29985,3.73684e-05
23170,3.29994,2.84155e-05
23171,3.3,1.90734e-05
23172,3.29998,1.69974e-05
23173,3.2999,1.11585e-05
23174,3.29994,1.05098e-05
23175,3.30003,4.8527e-05
23176,3.29984,1.88139e-05
23177,3.29989,2.51717e-05
23178,3.29993,2.82857e-05
23179,3.2999,1.06395e-05
23180,3.29986,1.66081e-05
23181,3.29998,1.69974e-05
23182,3.29995,4.76187e-05
23183,3.29981,2.9713e-05
23184,3.29986,1.92031e-05
23185,3.29988,1.33643e-05
23186,3.29985,3.13998e-05
23187,3.29987,2.71179e-05
23188,3.29985,2.19279e-05
23189,3.29995,4.63212e-05
23190,3.2999,3.87956e-05
23191,3.29983,2.98428e-05
23192,3.29992,1.41429e-05
23193,3.30006,3.45138e-05
23194,3.3,1.89436e-05
23195,3.29989,3.56816e-05
23196,3.30003,2.54312e-05
23197,3.29991,2.58205e-05
23198,3.29993,2.99725e-05
23199,3.29997,1.73866e-05
23200,3.29983,1.82949e-05
23201,3.29996,1.90734e-05
23202,3.29996,1.89436e-05
23203,3.29995,2.7637e-05
23204,3.29993,3.13998e-05
23205,3.3,2.56907e-05
23206,3.30005,2.7637e-05
23207,3.29996,3.24378e-05
23208,3.2999,1.50511e-05
23209,3.29989,2.5561e-05
23210,3.29985,1.51808e-05
23211,3.29998,2.51717e-05
23212,3.29992,2.64692e-05
23213,3.29992,3.37353e-05
23214,3.29995,2.19279e-05
23215,3.29992,1.76461e-05
23216,3.29987,1.92031e-05
23217,3.30003,1.90734e-05
23218,3.29992,3.67196e-05
23219,3.29989,2.27064e-05
23220,3.29995,2.7637e-05
23221,3.29994,1.77759e-05
23222,3.30005,1.56999e-05
23223,3.29981,2.21874e-05
23224,3.30009,2.72477e-05
23225,3.29998,1.19371e-05
23226,3.29995,1.79056e-05
23227,3.30008,1.69974e-05
23228,3.29995,2.33552e-05
23229,3.29989,6.35774e-06
23230,3.30001,2.42634e-05
23231,3.30005,3.93146e-05
23232,3.29987,2.46527e-05
23233,3.29982,1.97221e-05
23234,3.29992,2.7118e-05
23235,3.29994,2.68585e-05
23236,3.29996,2.05007e-05
23237,3.30005,3.20485e-05
23238,3.29993,2.68585e-05
23239,3.30007,3.32163e-05
23240,3.29995,2.7247e-06
23241,3.29975,3.94444e-05
23242,3.30001,2.75073e-05
23243,3.29997,2.9713e-05
23244,3.29997,1.0899e-05
23245,3.29985,2.75073e-05
23246,3.29996,1.97222e-05
23247,3.29989,3.77576e-05
23248,3.29991,2.29659e-05
23249,3.29987,3.4384e-05
23250,3.2999,4.17799e-05
23251,3.29985,2.20577e-05
23252,3.29991,1.84246e-05
23253,3.29985,1.56999e-05
23254,3.29999,1.97221e-05
23255,3.29986,2.30957e-05
23256,3.29987,1.72569e-05
23257,3.29987,2.56907e-05
23258,3.29988,1.59594e-05
23259,3.30006,5.3717e-05
23260,3.29997,2.80262e-05
23261,3.29993,1.75164e-05
23262,3.29999,3.71089e-05
23263,3.29994,7.52549e-06
23264,3.29996,1.97221e-05
23265,3.3,1.68676e-05
23266,3.30003,2.5042e-05
23267,3.29994,1.92031e-05
23268,3.29993,2.12792e-05
23269,3.29986,7.65526e-06
23270,3.29994,1.75164e-05
23271,3.29988,8.95276e-06
23272,3.30003,3.51626e-05
23273,3.29989,2.67287e-05
23274,3.29997,1.18073e-05
23275,3.29993,2.24469e-05
23276,3.29987,2.8156e-05
23277,3.29995,4.19097e-05
23278,3.2999,1.66081e-05
23279,3.30007,3.13998e-05
23280,3.29986,8.17426e-06
23281,3.29985,1.71271e-05
23282,3.29991,3.84064e-05
23283,3.30001,2.82857e-05
23284,3.29992,3.74981e-05
23285,3.29985,1.51808e-05
23286,3.29998,2.42635e-05
23287,3.29996,1.9462e-06
23288,3.29995,3.04915e-05
23289,3.29999,3.10105e-05
23290,3.29982,2.27064e-05
23291,3.30004,2.03709e-05
23292,3.29992,1.76461e-05
23293,3.30005,2.42634e-05
23294,3.29981,1.1418e-05
23295,3.3001,2.24469e-05
23296,3.29987,1.76461e-05
23297,3.2999,3.65898e-05
23298,3.29985,1.12883e-05
23299,3.30001,2.54312e-05
23300,3.29986,2.28362e-05
23301,3.30003,1.51808e-05
23302,3.29993,1.71271e-05
23303,3.29992,3.81469e-05
23304,3.29994,2.47824e-05
23305,3.29991,2.49122e-05
23306,3.29983,1.88139e-05
23307,3.29984,2.75072e-05
23308,3.2999,6.87676e-06
23309,3.29998,2.62097e-05
23310,3.29994,2.88047e-05
23311,3.2998,2.54312e-05
23312,3.29991,2.47825e-05
23313,3.29987,2.77667e-05
23314,3.29996,3.2827e-05
23315,3.30003,1.76461e-05
23316,3.29988,1.10288e-05
23317,3.29991,1.23263e-05
23318,3.29995,4.61914e-05
23319,3.29994,1.45321e-05
23320,3.29995,2.98428e-05
23321,3.29994,3.34758e-05
23322,3.29985,2.7637e-05
23323,3.29987,2.36147e-05
23324,3.30002,3.33461e-05
23325,3.30005,2.72477e-05
23326,3.30005,2.11494e-05
23327,3.30003,4.48939e-05
23328,3.2999,2.17982e-05
23329,3.29998,2.64692e-05
23330,3.29978,1.12883e-05
23331,3.2999,1.93329e-05
23332,3.29995,4.33369e-05
23333,3.29995,2.19279e-05
23334,3.29992,2.14089e-05
23335,3.3,2.51717e-05
23336,3.29998,8.56352e-06
23337,3.29991,1.25858e-05
23338,3.29996,3.74981e-05
23339,3.3,2.51717e-05
23340,3.30003,4.17799e-05
23341,3.29992,2.49122e-05
23342,3.29997,1.56998e-05
23343,3.30001,2.56907e-05
23344,3.30003,2.93238e-05
23345,3.29994,3.19188e-05
23346,3.29991,1.63486e-05
23347,3.2999,1.71271e-05
23348,3.29985,3.01023e-05
23349,3.30006,2.42634e-05
23350,3.29983,3.42543e-05
23351,3.29996,4.38559e-05
23352,3.29996,2.85452e-05
23353,3.29988,1.06395e-05
23354,3.29989,1.73866e-05
23355,3.29987,2.45229e-05
23356,3.29998,3.30865e-05
23357,3.29997,2.63395e-05
23358,3.2999,3.80171e-05
23359,3.29997,1.38833e-05
23360,3.29996,4.03526e-05
23361,3.29998,3.01023e-05
23362,3.29984,2.37445e-05
23363,3.30007,8.95275e-06
23364,3.2999,-4.80089e-06
23365,3.29987,1.93329e-05
23366,3.29992,1.36238e-05
23367,3.29995,2.05007e-05
23368,3.2999,2.36147e-05
23369,3.29989,3.63304e-05
23370,3.3,1.84246e-05
23371,3.29984,1.90734e-05
23372,3.29998,2.02412e-05
23373,3.29995,2.20577e-05
23374,3.29992,3.49031e-05
23375,3.29996,2.06304e-05
23376,3.29987,3.36056e-05
23377,3.30001,2.54312e-05
23378,3.29999,4.15204e-05
23379,3.29989,2.06304e-05
23380,3.3,1.45321e-05
23381,3.29989,2.17982e-05
23382,3.29993,3.19188e-05
23383,3.29986,1.20668e-05
23384,3.29988,3.64601e-05
23385,3.29997,3.04915e-05
23386,3.29987,2.07601e-05
23387,3.2999,1.10288e-05
23388,3.29991,7.78503e-06
23389,3.29992,2.36147e-05
23390,3.29989,2.06304e-05
23391,3.3,2.08899e-05
23392,3.29988,1.2456e-05
23393,3.30007,2.02411e-05
23394,3.29999,9.34203e-06
23395,3.29987,1.038e-05
23396,3.3,3.41246e-05
23397,3.29985,1.24561e-05
23398,3.30003,3.49031e-05
23399,3.29989,1.18073e-05
23400,3.29996,1.63486e-05
23401,3.29995,2.30957e-05
23402,3.30001,2.06304e-05
23403,3.29989,1.92031e-05
23404,3.2999,1.41428e-05
23405,3.3,1.56998e-05
23406,3.29991,2.7637e-05
23407,3.29994,1.23263e-05
23408,3.29991,3.59411e-05
23409,3.2999,1.77759e-05
23410,3.29996,2.75072e-05
23411,3.29992,2.63395e-05
23412,3.29997,1.98519e-05
23413,3.29991,9.21225e-06
23414,3.29988,2.93237e-05
23415,3.29999,4.00931e-05
23416,3.29997,4.47642e-05
23417,3.29984,2.16684e-05
23418,3.29989,2.29659e-05
23419,3.29996,2.75072e-05
23420,3.30006,1.90734e-05
23421,3.29989,3.93146e-05
23422,3.29995,4.08716e-05
23423,3.29993,1.19371e-05
23424,3.29991,1.21965e-05
23425,3.29997,2.01114e-05
23426,3.29996,2.10196e-05
23427,3.29985,1.54403e-05
23428,3.3,1.98519e-05
23429,3.3,3.1789e-05
23430,3.29996,3.25675e-05
23431,3.29991,2.03709e-05
23432,3.29998,3.01023e-05
23433,3.29994,4.68402e-05
23434,3.29993,2.78965e-05
23435,3.29999,2.30957e-05
23436,3.29988,1.64783e-05
23437,3.29992,8.17425e-06
23438,3.29995,2.5561e-05
23439,3.29989,2.24469e-05
23440,3.29994,3.20485e-05
23441,3.29991,3.63303e-05
23442,3.29981,3.06213e-05
23443,3.29988,3.36056e-05
23444,3.29984,2.59502e-05
23445,3.29991,1.47916e-05
23446,3.29993,3.5941e-05
23447,3.3,2.41337e-05
23448,3.30001,3.58113e-05
23449,3.29986,3.33461e-05
23450,3.3,3.0232e-05
23451,3.29992,1.66081e-05
23452,3.29997,8.56352e-06
23453,3.30001,2.21874e-05
23454,3.29992,7.65525e-06
23455,3.29992,3.03618e-05
23456,3.29997,3.32163e-05
23457,3.29983,3.13998e-05
23458,3.29989,8.82303e-06
23459,3.29985,2.25767e-05
23460,3.29986,1.86841e-05
23461,3.29997,3.45138e-05
23462,3.2999,9.6015e-06
23463,3.29997,8.56352e-06
23464,3.3,4.10014e-05
23465,3.29995,2.75073e-05
23466,3.29983,8.04452e-06
23467,3.29992,3.36056e-05
23468,3.29986,3.78874e-05
23469,3.29985,1.90734e-05
23470,3.29986,2.27064e-05
23471,3.29991,2.15387e-05
23472,3.29998,3.71088e-05
23473,3.29992,2.89345e-05
23474,3.29996,2.9194e-05
23475,3.30004,2.84155e-05
23476,3.3,1.89436e-05
23477,3.30007,4.8527e-05
23478,3.29999,1.82949e-05
23479,3.29987,2.10197e-05
23480,3.29985,3.93146e-05
23481,3.29993,2.53015e-05
23482,3.30001,2.43932e-05
23483,3.2999,3.68493e-05
23484,3.29991,2.42635e-05
23485,3.30004,2.62097e-05
23486,3.29997,2.5042e-05
23487,3.29976,1.69974e-05
23488,3.29998,3.03618e-05
23489,3.3,4.60617e-05
23490,3.29997,1.59593e-05
23491,3.29993,2.85453e-05
23492,3.29991,2.8156e-05
23493,3.29993,3.30866e-05
23494,3.30005,3.62006e-05
23495,3.29992,2.06304e-05
23496,3.2999,4.03526e-05
23497,3.29998,1.40131e-05
23498,3.29993,2.34849e-05
23499,3.30003,4.41147e-06
23500,3.29991,2.32255e-05
23501,3.30006,3.56816e-05
23502,3.29993,1.71271e-05
23503,3.29983,2.28362e-05
23504,3.30004,3.25675e-05
23505,3.29995,3.87956e-05
23506,3.29976,1.66081e-05
23507,3.29995,3.54221e-05
23508,3.29988,1.95924e-05
23509,3.29997,1.37536e-05
23510,3.29985,8.82303e-06
23511,3.29996,2.02412e-05
23512,3.29997,3.3346e-05
23513,3.29995,2.7118e-05
23514,3.29994,2.06304e-05
23515,3.29993,3.08808e-05
23516,3.29982,1.19371e-05
23517,3.29998,2.24469e-05
23518,3.30002,3.3346e-05
23519,3.29998,2.20577e-05
23520,3.29986,2.608e-05
23521,3.30002,7.91475e-06
23522,3.29986,5.04732e-05
23523,3.2999,1.59593e-05
23524,3.30006,5.83873e-06
23525,3.30001,2.05006e-05
23526,3.29988,2.80262e-05
23527,3.30002,3.64601e-05
23528,3.29991,1.49213e-05
23529,3.3,2.82857e-05
23530,3.29998,2.08899e-05
23531,3.29993,1.21965e-05
23532,3.29997,2.64692e-05
23533,3.30003,2.54312e-05
23534,3.29991,2.4523e-05
23535,3.29998,9.21227e-06
23536,3.29991,3.69791e-05
23537,3.29993,1.56998e-05
23538,3.3,1.77759e-05
23539,3.29984,3.41246e-05
23540,3.29997,2.46527e-05
23541,3.29993,3.89254e-05
23542,3.29995,1.76461e-05
23543,3.29994,3.63303e-05
23544,3.29995,2.42634e-05
23545,3.29987,2.32254e-05
23546,3.29993,1.95924e-05
23547,3.29996,2.75072e-05
23548,3.29998,2.43932e-05
23549,3.29988,1.79056e-05
23550,3.29988,3.2308e-05
23551,3.2999,3.25676e-05
23552,3.29988,2.21874e-05
23553,3.29991,3.82766e-05
23554,3.29992,2.38742e-05
23555,3.29985,3.81469e-05
23556,3.29989,2.90643e-05
23557,3.29997,4.29477e-05
23558,3.29999,2.08899e-05
23559,3.29997,3.56816e-05
23560,3.29999,4.61914e-05
23561,3.29993,2.99725e-05
23562,3.30006,2.85453e-05
23563,3.29989,1.94617e-06
23564,3.29998,3.63304e-05
23565,3.29999,2.56907e-05
23566,3.30007,3.77576e-05
23567,3.29991,1.92032e-05
23568,3.30007,2.30957e-05
23569,3.29987,1.93329e-05
23570,3.30004,4.46344e-05
23571,3.29992,3.0751e-05
23572,3.29998,3.77576e-05
23573,3.29991,1.59594e-05
23574,3.29991,2.34849e-05
23575,3.29989,1.038e-05
23576,3.30001,2.20577e-05
23577,3.29992,1.02503e-05
23578,3.29993,2.82858e-05
23579,3.30003,1.69974e-05
23580,3.29996,1.93329e-05
23581,3.29993,2.41337e-05
23582,3.30003,3.52923e-05
23583,3.29978,1.42726e-05
23584,3.29995,2.55609e-05
23585,3.29998,2.42635e-05
23586,3.30006,3.68493e-05
23587,3.29984,3.43841e-05
23588,3.29999,3.80171e-05
23589,3.29999,2.72477e-05
23590,3.30005,2.10197e-05
23591,3.29988,3.03618e-05
23592,3.29991,1.82949e-05
23593,3.30005,1.51808e-05
23594,3.30009,2.38742e-05
23595,3.29994,1.59593e-05
23596,3.29991,3.03618e-05
23597,3.29997,2.90642e-05
23598,3.30007,4.02229e-05
23599,3.29988,3.43841e-05
23600,3.30001,1.92031e-05
23601,3.29995,1.81651e-05
23602,3.29985,2.98428e-05
23603,3.29995,2.7118e-05
23604,3.29996,1.29751e-05
23605,3.29989,2.94535e-05
23606,3.29998,2.98428e-05
23607,3.29997,3.30865e-05
23608,3.30009,2.9194e-05
23609,3.29987,1.81651e-05
23610,3.29996,2.90643e-05
23611,3.29991,9.73128e-06
23612,3.30005,2.6599e-05
23613,3.2999,-1.5571e-06
23614,3.2998,2.08899e-05
23615,3.29998,2.6599e-05
23616,3.2999,2.30957e-05
23617,3.29985,1.82949e-05
23618,3.29994,2.41337e-05
23619,3.29994,4.02229e-05
23620,3.29996,4.04824e-05
23621,3.30007,3.65898e-05
23622,3.29995,2.88047e-05
23623,3.3,2.77668e-05
23624,3.29984,1.19371e-05
23625,3.29989,1.84246e-05
23626,3.30004,1.2456e-05
23627,3.29996,3.127e-05
23628,3.29988,2.84155e-05
23629,3.29991,1.24561e-05
23630,3.29993,1.92031e-05
23631,3.29995,1.34941e-05
23632,3.29996,2.16684e-05
23633,3.30002,2.23172e-05
23634,3.29997,1.60891e-05
23635,3.29969,1.72569e-05
23636,3.29995,3.68493e-05
23637,3.29989,3.90551e-05
23638,3.29984,2.78965e-05
23639,3.30007,1.69974e-05
23640,3.29988,2.02411e-05
23641,3.29991,2.75072e-05
23642,3.29999,3.94444e-05
23643,3.30001,2.29659e-05
23644,3.29994,5.1641e-05
23645,3.29996,2.45229e-05
23646,3.30003,3.64601e-05
23647,3.29974,1.90734e-05
23648,3.29989,3.29568e-05
23649,3.29986,7.52551e-06
23650,3.30004,3.45138e-05
23651,3.29991,4.60617e-05
23652,3.29981,2.47825e-05
23653,3.29996,2.11494e-05
23654,3.30001,2.78965e-05
23655,3.29987,1.64783e-05
23656,3.29993,1.21966e-05
23657,3.3,4.06121e-05
23658,3.29991,2.28362e-05
23659,3.29989,1.72569e-05
23660,3.29985,1.90734e-05
23661,3.29991,3.95741e-05
23662,3.29987,2.12792e-05
23663,3.29992,3.94444e-05
23664,3.29995,3.16593e-05
23665,3.2998,9.73128e-06
23666,3.29986,2.49122e-05
23667,3.30004,4.22989e-05
23668,3.29996,1.59593e-05
23669,3.29986,4.02229e-05
23670,3.29986,1.75164e-05
23671,3.30003,3.63303e-05
23672,3.29998,3.10105e-05
23673,3.29996,7.785e-06
23674,3.29985,2.53014e-05
23675,3.29991,1.86841e-05
23676,3.30007,3.0751e-05
23677,3.29987,3.16593e-05
23678,3.29994,1.62188e-05
23679,3.29985,1.93329e-05
23680,3.29991,4.12609e-05
23681,3.29996,1.77759e-05
23682,3.29992,9.47178e-06
23683,3.29998,3.95741e-05
23684,3.30001,2.23172e-05
23685,3.29991,-9.8612e-06
23686,3.30005,2.69882e-05
23687,3.29988,1.10288e-05
23688,3.29983,4.5412e-06
23689,3.29999,1.1937e-05
23690,3.2999,8.30401e-06
23691,3.29995,2.46527e-05
23692,3.29998,2.42634e-05
23693,3.29988,1.55701e-05
23694,3.29988,2.82858e-05
23695,3.3,4.48939e-05
23696,3.30001,3.19188e-05
23697,3.2999,1.98519e-05
23698,3.29998,1.60891e-05
23699,3.29989,2.34849e-05
23700,3.29986,2.69882e-05
23701,3.29992,1.81644e-06
23702,3.29994,3.25676e-05
23703,3.29995,3.10105e-05
23704,3.2999,3.68493e-05
23705,3.29999,4.00931e-05
23706,3.29982,8.17426e-06
23707,3.29995,2.23172e-05
23708,3.29998,7.78424e-07
23709,3.30004,1.66081e-05
23710,3.30004,3.49031e-05
23711,3.30005,4.25584e-05
23712,3.2999,2.24469e-05
23713,3.29991,3.67196e-05
23714,3.30005,3.08808e-05
23715,3.29995,9.99077e-06
23716,3.29992,2.10197e-05
23717,3.29977,1.0899e-05
23718,3.29991,4.89162e-05
23719,3.29987,2.69882e-05
23720,3.29999,1.93329e-05
23721,3.2999,2.99725e-05
23722,3.30004,2.08899e-05
23723,3.29994,2.8675e-05
23724,3.29987,1.68676e-05
23725,3.2999,2.29659e-05
23726,3.29988,2.38742e-05
23727,3.29999,3.90551e-05
23728,3.29992,2.11494e-05
23729,3.29993,4.67104e-05
23730,3.29992,2.20577e-05
23731,3.3,1.95924e-05
23732,3.29996,2.32254e-05
23733,3.29985,1.95924e-05
23734,3.29991,-4.41163e-06
23735,3.29997,2.54312e-05
23736,3.29989,4.4894e-05
23737,3.29994,3.89254e-05
23738,3.30001,2.17982e-05
23739,3.29995,3.0232e-05
23740,3.29998,1.18073e-05
23741,3.29993,4.67099e-06
23742,3.29992,1.63486e-05
23743,3.29997,3.06213e-05
23744,3.29991,2.56907e-05
23745,3.29994,1.72569e-05
23746,3.29984,3.98336e-05
23747,3.30004,2.54312e-05
23748,3.29989,1.49213e-05
23749,3.29996,1.20668e-05
23750,3.30002,4.28179e-05
23751,3.29987,9.99079e-06
23752,3.29985,2.64692e-05
23753,3.29992,3.82766e-05
23754,3.29991,3.64601e-05
23755,3.30004,3.11403e-05
23756,3.29992,1.94627e-05
23757,3.30005,2.77667e-05
23758,3.29984,1.27156e-05
23759,3.30006,3.73683e-05
23760,3.29997,4.5412e-06
23761,3.29989,3.32163e-05
23762,3.29997,6.87675e-06
23763,3.29995,8.95278e-06
23764,3.29994,1.81651e-05
23765,3.29988,7.65526e-06
23766,3.29988,-7.52566e-06
23767,3.29994,2.75072e-05
23768,3.29993,1.40131e-05
23769,3.29988,4.42452e-05
23770,3.30004,1.72569e-05
23771,3.29987,2.23172e-05
23772,3.3,3.30865e-05
23773,3.29995,3.19188e-05
23774,3.29982,3.2827e-05
23775,3.29991,1.66081e-05
23776,3.29989,2.03709e-05
23777,3.30001,3.42543e-05
23778,3.30007,1.2975e-05
23779,3.29989,5.83873e-06
23780,3.2999,1.68676e-05
23781,3.29998,3.21783e-05
23782,3.29996,2.56907e-05
23783,3.29987,1.93329e-05
23784,3.29992,2.53014e-05
23785,3.29987,3.62006e-05
23786,3.29998,3.58113e-05
23787,3.29988,2.40039e-05
23788,3.29995,3.03618e-05
23789,3.30004,2.7118e-05
23790,3.29991,2.33552e-05
23791,3.29993,7.13625e-06
23792,3.29998,2.99725e-05
23793,3.29991,2.73775e-05
23794,3.3,4.06122e-05
23795,3.29994,3.127e-05
23796,3.29987,3.51626e-05
23797,3.29999,2.19279e-05
23798,3.29996,2.32254e-05
23799,3.29998,4.67105e-05
23800,3.29998,2.23172e-05
23801,3.29987,2.82858e-05
23802,3.30003,1.63486e-05
23803,3.29999,3.2827e-05
23804,3.29991,3.37353e-05
23805,3.29989,1.88139e-05
23806,3.3,3.68493e-05
23807,3.29986,3.25676e-05
23808,3.29988,4.15204e-05
23809,3.29994,1.98519e-05
23810,3.29988,2.25767e-05
23811,3.2999,2.64692e-05
23812,3.3,2.8675e-05
23813,3.29994,3.67196e-05
23814,3.30003,2.99725e-05
23815,3.29978,3.77576e-05
23816,3.29993,2.68585e-05
23817,3.29989,3.45138e-05
23818,3.29986,1.86841e-05
23819,3.29982,1.25858e-05
23820,3.29996,4.51534e-05
23821,3.29991,4.11311e-05
23822,3.29989,2.85453e-05
23823,3.29993,2.5561e-05
23824,3.2999,1.40131e-05
23825,3.29998,7.65526e-06
23826,3.30004,1.58296e-05
23827,3.29993,2.98428e-05
23828,3.29999,4.10014e-05
23829,3.29995,2.85452e-05
23830,3.29992,3.32163e-05
23831,3.29999,2.17982e-05
23832,3.29997,3.06213e-05
23833,3.29988,5.1641e-05
23834,3.29989,2.67287e-05
23835,3.29993,2.9194e-05
23836,3.29988,1.28453e-05
23837,3.29992,2.72477e-05
23838,3.29999,2.95832e-05
23839,3.29995,1.86841e-05
23840,3.29996,1.53106e-05
23841,3.29993,2.27064e-05
23842,3.29992,2.37444e-05
23843,3.29993,3.21783e-05
23844,3.30005,5.19005e-05
23845,3.29998,5.0084e-05
23846,3.29985,2.51717e-05
23847,3.30004,3.16593e-05
23848,3.2999,3.42543e-05
23849,3.30002,3.20485e-05
23850,3.29982,1.49213e-05
23851,3.29996,4.03526e-05
23852,3.29993,3.77576e-05
23853,3.29984,3.1789e-05
23854,3.30001,2.64692e-05
23855,3.29991,4.07419e-05
23856,3.30009,3.30866e-05
23857,3.2998,2.23172e-05
23858,3.29987,3.86659e-05
23859,3.29999,2.9194e-05
23860,3.29988,2.9713e-05
23861,3.29999,3.55518e-05
23862,3.29999,2.69882e-05
23863,3.3,2.49122e-05
23864,3.29987,1.67379e-05
23865,3.30004,3.84064e-05
23866,3.29998,3.41246e-05
23867,3.29992,1.99816e-05
23868,3.29999,1.69974e-05
23869,3.2998,1.25858e-05
23870,3.29996,2.42635e-05
23871,3.29999,2.06304e-05
23872,3.29981,1.55701e-05
23873,3.29987,6.61725e-06
23874,3.29995,2.608e-05
23875,3.29999,1.46618e-05
23876,3.3,3.52923e-05
